[[-0.011142325807599421, -0.017505364761504567, -0.17497694195562769, 0.007948728794300062, -0.004674225403168831, 4.489488677102389e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.06292489674339534, -0.21709562803197188, -0.5460996292200289, 0.13127374767407468, 0.04121498392426169, 6.116226466029091e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.013971969757476277, -0.018049971851959275, -0.1666030686332713, 0.0070830868153917955, -0.006286357855908933, 4.831251678974834e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.01372470625397364, -0.022896180539375026, -0.1721553069535377, 0.009814677859488297, -0.005873920932403073, 4.550808994950998e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.014657566268908618, -0.02466146151380044, -0.1720724671457789, 0.010608948485280156, -0.006243087655511417, 4.602902453492214e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.01557886144686375, -0.026477471067582074, -0.1720729688545179, 0.011429746514512265, -0.006602639397973543, 4.650041142808991e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.016496643574362875, -0.028286569249589687, -0.172072709260171, 0.01225162284724947, -0.006959894122281285, 4.697275016229563e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.017409932387923807, -0.03009629882604494, -0.17207189666365957, 0.013072571821105864, -0.007317648378732446, 4.732336474523296e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.018331510249253644, -0.03190926110366605, -0.17207217664658886, 0.01389180005114109, -0.007675678640789385, 4.788782298352044e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.019246630435439012, -0.033716849963210685, -0.17207098604191312, 0.014713820390574372, -0.00803251722072669, 4.830590786009384e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.020163510476843644, -0.03552934190999618, -0.1720706431087357, 0.015533688574440988, -0.008390977476142923, 4.872477378864672e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.02108172644711458, -0.037339881182608545, -0.1720704741491365, 0.016354501243679438, -0.008748018986256852, 4.923355413682937e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.021996016630056188, -0.03914654101102431, -0.17206811074577594, 0.01717497328982269, -0.009104317558157136, 4.966350934159505e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.022915042655808987, -0.04095849827274466, -0.17206897566068052, 0.017994065535864058, -0.009462709778749996, 5.014040062410154e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.02383052354149555, -0.042763980233023025, -0.17206812955736156, 0.018814705733176163, -0.009819284428648933, 5.0578104079839815e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.024744983736029597, -0.04456800498116503, -0.17206627717181572, 0.01963282049257215, -0.01017559679681625, 5.103201396773424e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.025662820067650187, -0.04637633294467585, -0.17206527669722366, 0.02045119170411696, -0.010533503736577158, 5.149707491400123e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.026582908396333642, -0.0481842019807874, -0.17206419206265616, 0.021270065519435385, -0.01089283957691102, 5.193122052894247e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.027502784477988894, -0.04999188713309006, -0.17206449256018747, 0.022090883991682405, -0.011252564602712421, 5.24537801996218e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.028403993483984265, -0.05179891489372984, -0.17206302229780673, 0.022908429554900647, -0.011600685872987997, 5.30381397708433e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.029316923306778403, -0.05360375875043237, -0.17206198767673392, 0.02372810806251356, -0.01195674450431708, 5.3374428265866085e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.030228183004431593, -0.05540874671502542, -0.17206184976856903, 0.024546706350311892, -0.012311576050803723, 5.381480942960333e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.19996285600454466, 0.42139145323968796, -0.1842371628303709, -0.26589016349546163, -0.11333639883531653, -0.0001821144626575189]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.14398977956459458, -0.5316459080275633, -0.16099792010072672, 0.3162589520273791, 0.09124661944575858, 0.00021762063848496183]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.03343787200733703, -0.054747153225867796, -0.1709551566591307, 0.024116003989375356, -0.013896819628405783, -4.606040158075358e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.20577203183045897, 0.4317031078490521, -0.18393791948298016, -0.27220714067795454, -0.11689729846987798, -0.00018107326517636672]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.14905048117329248, -0.5445776958261461, -0.16134994161961197, 0.3237880634208458, 0.09457378831074781, 0.00021738453164297735]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.20545417259980445, 0.42415334886987965, -0.1821705652397258, -0.26756699805360284, -0.11687334313649442, -0.0001798342647071341]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.14670326189103725, -0.5339334041749627, -0.16196550851419728, 0.31758235525706563, 0.09341439111873692, 0.00020565242071370914]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.03346408941169389, -0.05552990564998293, -0.17093215526731903, 0.024458633465765635, -0.013888949713054887, -4.556341566902551e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.2102741709344707, 0.4406800890019605, -0.183174339716146, -0.279128394773438, -0.12043076531933333, -0.00016671952951997714]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.1536966333968786, -0.5548000969092374, -0.16216914875262084, 0.331320022030875, 0.09823961933311698, 0.00020268250356969268]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.20826426633800874, 0.42690282226264287, -0.1815601835832163, -0.26962304509820006, -0.1190307696825583, -0.00017003616904349186]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.14963336511355907, -0.5377276251788843, -0.16254091756134942, 0.3201079093355092, 0.09566930775592203, 0.00019539245512355407]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
