[[-0.005320359015720486, -0.007974154578067022, 0.005233746781122887, 1.3229027264620796e-05, 0.0002509067378557131, 0.000549741250193953]]	[[0.07282012888297099, -0.5708248229041863, 0.2849760260104435, -1.2090038786025445, 2.8996158529116776, 0.00012231827962950215]]
[[0.021534205128770814, 0.010011462540570816, 0.018472987695717556, 0.0008996520939519269, -0.00044143893313492496, -0.0003428133951926513]]	[[0.07281519677730999, -0.5708272570450714, 0.2849862906139547, -1.209034476028279, 2.8995919250042137, 4.646134052533729e-05]]
[[0.019748665444135713, 0.01942973691609925, 0.014562467055541976, 0.0011348362400172567, -0.0004270924057891735, -0.0009220814298480858]]	[[0.07280727598045005, -0.5708395972697535, 0.28500241191149495, 1.2090055380449771, -2.89962174635134, 7.911749764626452e-06]]
[[-0.0009181003301818994, -0.003642945978983303, 0.025556828848297672, 0.001050231440984761, -4.461606718370048e-05, -0.0013300107983899424]]	[[0.07279696947297773, -0.5708310688292417, 0.2850047263432993, 1.2089538016974268, -2.8996433654183407, 6.4154225613151035e-06]]
[[-0.0023541653925076914, -0.0435603605702075, 0.0300201341519602, 0.0002942611366819701, -0.0004719802001369889, -0.001687340222602101]]	[[0.07281066463510728, -0.5708254565248001, 0.2849729215310274, 1.2090125383469263, -2.8996344623617074, -0.0001052464641061411]]
[[-0.0015146116588138601, -0.04170591981895762, 0.03504979547676182, 0.0004995870202113657, -0.00021764745007040703, -0.002194691167187136]]	[[0.07280722130521647, -0.5708224211221351, 0.284970510092416, -1.209028393643058, 2.8995793376064833, 0.0001405319969062656]]
[[-0.03915430432026493, -0.06051081052216688, 0.021038222956607813, 0.00042584215087575645, 0.00021785259829389277, -0.0018157689839358095]]	[[0.0728295813475247, -0.5708242469039903, 0.28497723743272335, -1.2090121000222709, 2.899587044431577, 0.00010198394094814194]]
[[-0.07438371413060246, -0.08611586914461436, 0.02578066382878969, 0.0004942585358607289, 0.001088366733267175, -0.0019309990727785571]]	[[0.07280701296213578, -0.5708217854104347, 0.2849935828822855, -1.209012098847526, 2.899588735625541, 2.9369487627946874e-05]]
[[-0.03298076773785079, -0.08382817804086304, 0.019213667051579047, 0.0005482160547146255, 0.0002697139330508733, -0.0028651413581090093]]	[[0.07281452407149692, -0.5708221036468059, 0.2849608895268405, -1.2090290758861835, 2.8995790145803046, 0.00014015617566225382]]
[[-0.015404166415086608, -0.07084619548277338, 0.0019315613268452779, 0.0007935156233248083, -3.8063991911106926e-05, -0.0027910743513232914]]	[[0.07282188637800079, -0.5708226910744852, 0.28498050934656705, -1.209013128338524, 2.899587427703547, 6.605017477001818e-05]]
[[-0.010889345747946803, -0.0709399459361776, -0.00542399003294777, 0.00032197336431316365, -0.00024518752762137135, -0.0022868472136647507]]	[[0.07281607160575841, -0.5708296393722964, 0.284982174100649, -1.2090002537200806, 2.8996053502490295, 8.361124965203026e-05]]
[[0.006486997596012629, -0.04339408926584129, -0.019068914491955226, 0.000562927441302857, -0.00041701505805519614, -0.0031651699039620274]]	[[0.07281569502134239, -0.5708285739653328, 0.28498737827330706, -1.20901735925736, 2.8995995303351765, 2.5921998247005034e-05]]
[[0.04524876532744043, -0.02755870382677683, -0.021394582151180442, 0.0012639684564244664, -0.0010940222042804826, -0.0034261855005134536]]	[[0.0728224141475285, -0.5708308400735136, 0.2850001415656078, -1.2089878605889546, 2.899626039713014, -2.8474262412769823e-05]]
[[0.04017262309618431, -0.06890528887507133, -0.0331701706532103, 0.0016197609324782236, -0.00011079414527271649, -0.002674382034648659]]	[[0.07282477985559335, -0.570827009571619, 0.28497738234169845, -1.20900881540794, 2.8995771985288417, 2.584457591425785e-05]]
[[0.08552932910623955, -0.08325249580715025, -0.05024364163294757, 0.0022884146450413596, -0.0003663527496559617, -0.002676589298951609]]	[[0.07279541614522342, -0.57083567865378, 0.28499339800226386, -1.20898699102198, 2.899625957298299, -9.902184568573267e-06]]
[[0.0757119567840723, -0.09342111069890034, -0.03524976172465833, 0.0022727471706140093, -0.0001743192818573925, -0.0030071847955676534]]	[[0.07278891124247275, -0.5708251893968106, 0.28496566083855956, 1.2089419214708608, -2.8996634668935855, -8.348753867763271e-05]]
[[0.06324349659504318, -0.08710898794510404, -0.04752671395245307, 0.001666282467348011, -0.000645195866649355, -0.0028052453388899674]]	[[0.07280263460791433, -0.570832512805581, 0.2849614810222018, -1.2089473551183514, 2.8996282278646124, 4.215116973054143e-05]]
