[[0.0062506061478282875, 0.015273421565661052, -0.022248371637254565, 0.00012139856193497601, -0.00030054735822637925, 0.00018362222115770438]]	[[0.28629561646120505, 0.363606904431491, 0.32502668461166634, 2.897607865776247, -1.212121859312514, 0.0021094265719851695]]
[[0.01661170699471745, 0.025182205046739112, -0.038104813115865756, 8.970358245579516e-05, -0.00032794367506998074, 0.00012236234664645445]]	[[0.28631360602442285, 0.3636073182271645, 0.3250461049244112, 2.897616592935525, -1.2121660852433667, 0.002203056310714961]]
[[-0.026062540816799363, 0.021749455792565545, -0.04114261823498132, 0.0001679403496416673, 0.00011808901008758006, 0.0004240691360950301]]	[[0.28629044196705544, 0.36362095649678294, 0.325028273524649, 2.8976277974806175, -1.2121098007507745, 0.002203347550565555]]
[[-0.03563084940403087, 0.026163820648647515, -0.057036157379574196, 0.0005443560149317309, 0.0004804149816229733, 0.00017112358681848039]]	[[0.28629953324095303, 0.36361487573470164, 0.32503155747686935, 2.8976026241782336, -1.2121402881155205, 0.0022037770084229412]]
[[-0.03215048423832405, 0.06511376850152285, -0.08190384088566313, 0.0012505162047032987, 0.00040085552722815055, 0.0006700639038323934]]	[[0.28630959651731436, 0.3636083254649231, 0.3250250370075156, 2.8975663083250693, -1.2121656477946259, 0.002223279657527251]]
[[-0.020384009674059567, 0.09916599032493656, -0.09071248953213124, 0.002547324865736932, -0.0002446533184028523, 0.00038534048909089687]]	[[0.28629644652441905, 0.36361525767028735, 0.32502916030676754, 2.897581081779742, -1.2121307799684236, 0.0022420716048564193]]
[[-0.05244593172101528, 0.10209467826723083, -0.09327388396460269, 0.0024774021926480764, 0.00015078411538782316, 0.0002869558224838631]]	[[0.2863045392456926, 0.36359878875769536, 0.3250072646023619, 2.8975286889972445, -1.2121295023435568, 0.0022061470019997514]]
[[-0.05305816878377553, 0.08566058495304911, -0.10155963797700066, 0.0017121744688203028, -7.959823792254956e-05, 0.0008869622142159165]]	[[0.2862952115712127, 0.3636104005184262, 0.32501369986363143, 2.89755718817334, -1.212121254860799, 0.0021679393409731614]]
[[-0.05040939484861008, 0.0718860725680021, -0.10299729927222388, 0.001281720557944066, 0.00010369789118505862, 0.00040798291041968765]]	[[0.286307090866679, 0.36359556605729537, 0.32502192697560883, 2.8975510938090654, -1.2121387840354663, 0.0022615949851135402]]
[[-0.07087513227011116, 0.01893833903866695, -0.1084236684486045, 0.00022868510083081452, 0.0008175798441400256, 0.0005207227203659704]]	[[0.28628890692339504, 0.3636059182675863, 0.3250178758361176, 2.8975651722147764, -1.2121037865042734, 0.0021867038697622227]]
[[-0.08909826804086485, 0.01678125682348751, -0.11194246546189064, 0.00019286099683581072, 0.0012766234344919823, 0.000642797612052079]]	[[0.2862929993417563, 0.3636130159455967, 0.3250137062792335, 2.8975722817392695, -1.212086507952801, 0.0022053722747634717]]
[[-0.10681659762415657, 0.023652914011865096, -0.10032264989170561, 0.0004358489181285124, 0.0017171752482010348, 0.00031998514525495553]]	[[0.28629606662528795, 0.3636093614367237, 0.32502033672138636, 2.8976167837218854, -1.212044280163988, 0.0021857849653076195]]
