[[0.12060063487485455, 0.2760670731701794, -0.19291191017050435, 0.00812164701604667, -0.006500971272871151, -0.12270739522438752]]	[[0.10023510921721278, -0.49966835553753003, 0.2643547003799135, 1.209132054175497, -2.899581118777465, 0.0001749233949071985]]
[[-0.09019650626505499, 0.146503884362001, -0.08484013077826227, 0.004395666953442101, 0.000273285534759699, -0.12415818886947973]]	[[0.10025171712407813, -0.49964832892240135, 0.2642937462993876, -1.2090208367130242, 2.8995936254206445, -7.953149840177037e-05]]
[[-0.01428107260217801, 0.455467784167056, 0.0016943438361214443, 0.007679685232681237, -0.006553519688725549, -0.12199107985710515]]	[[0.10024818567808304, -0.4996509865567838, 0.264256433509425, -1.209065242059821, 2.8995978145407295, -9.96148234033443e-05]]
[[0.0921755585163874, 0.205183644122153, -0.13367480211319893, -0.0031691133356859707, -0.0035279630315086644, -0.12586444126534768]]	[[0.10020199893061178, -0.49965405198440216, 0.2642086996452605, 1.2089436615069522, -2.8996296909468144, -7.867633448281303e-05]]
[[-0.21591376365592282, 0.3269334974435072, 0.014094979295118526, 0.009209129334229457, 0.005034346844974265, -0.12729684877746514]]	[[0.10024939023238212, -0.49965933995876677, 0.2642410080348114, -1.209047182754719, 2.8995924307364715, -0.0001702655283815076]]
[[-0.005000954172428155, 0.18892010330727133, 0.03522639299979129, 0.007299474552675399, -0.003659881402826498, -0.12645839146544055]]	[[0.10021326130019925, -0.4996614425634295, 0.2642037040118665, -1.208937391902341, 2.899659756864066, -8.531509902201287e-05]]
[[0.11593948854900894, 0.03784961856846399, 0.1817550046278406, 0.00612355742091112, -0.006265713234966296, -0.1275929798658809]]	[[0.10025364384453304, -0.49965648055214495, 0.26416925607829056, -1.209092343798201, 2.8995495065233015, -0.00010270033074970469]]
[[-0.04100838783161511, 0.12064275920312119, 0.010197463164861939, 0.00850409632703325, -0.001981438510085303, -0.12611864159735836]]	[[0.10025781115337616, -0.49966458853003703, 0.26413708230994815, -1.209038372714181, 2.899577041687774, -9.240540398685476e-05]]
[[0.1988008978150254, 0.09768371125743525, -0.028302163980340897, 0.004100689262718887, -0.006087736213297657, -0.127002047348951]]	[[0.1002078875391372, -0.49967342977154044, 0.26412301951520467, 1.2088876673046651, -2.8996566169931914, 0.00015820607973064516]]
[[0.0362065093742965, 0.14940055743955666, 0.01204971377005504, 0.004989859334716964, -0.002733904218999492, -0.12369733099680064]]	[[0.10027452775048581, -0.49967431507989846, 0.26409720456222385, -1.2090791355950266, 2.899576347412142, -0.00011893751373944523]]
[[0.13364474250971656, 0.12612974747956368, 0.10261023047891511, 0.00581859870057768, -0.006354271633245191, -0.11993122864206307]]	[[0.10023901349017, -0.4996645015336976, 0.26407727330147895, -1.2089466154894155, 2.899614005277785, -0.00011418893676248277]]
[[-0.1391436383528045, 0.3055490961421382, 0.1395035561952762, 0.010791616916236833, 0.0025857922996974135, -0.12447944537530675]]	[[0.10025219661272193, -0.49965714542869777, 0.2640440228624178, 1.209119009273855, -2.8995872606919026, 6.3550973532287e-05]]
[[0.1687943606344847, 0.15685405080707635, -0.01296515655072914, 0.012028088356161265, -0.0007008665978105297, -0.1277091025770174]]	[[0.10023119382106979, -0.49964481202275707, 0.26401084347440307, -1.2089983643582973, 2.8996181745031033, -3.885141902383335e-05]]
[[0.1625199863628285, 0.011505052344649805, 0.05768690472952015, 0.0053889195716880205, -0.0009975857960083864, -0.12576056871052618]]	[[0.10024780095238683, -0.4996534447155148, 0.2639841061187893, -1.2090611370842865, 2.899584678061276, -9.199158685560658e-05]]
[[0.18227550989799415, 0.33782881204345105, -0.04325993411761645, 0.011804556866804117, 0.000634523132312262, -0.12394639810653532]]	[[0.10022733689170331, -0.499664708799529, 0.2639637098906946, 1.2090161682133702, -2.8996264214836676, 7.902765098853387e-05]]
