[[0.33134843942306297, -0.2953037595161131, -0.30035340347573486, -0.008587856237252445, -0.007648039237419484, -0.006789908613160195]]	[[0.07280072283488646, -0.5708239661033278, 0.28502231227762587, -1.2089619518085362, 2.8996123778183684, -8.628318164916801e-05]]
[[0.607120621378501, -0.0512216926614788, -0.31437482784616055, -0.002020170347888428, -0.01630805878298871, -0.006182246787322607]]	[[0.07281870676259514, -0.570826325526208, 0.2850047154040607, -1.2089870835481522, 2.899573777143246, -1.0823327920630182e-05]]
[[0.3352192402229623, -0.0012713067653430665, -0.3402417904085302, 2.5910751763378627e-05, -0.01049385153061616, -0.008500436970043265]]	[[0.07282830029328832, -0.5708241552980594, 0.2849929608353074, -1.2090692220756645, 2.899577885734323, 2.7748102194474582e-05]]
[[0.5131105428874893, 0.07872471466517192, -0.36990368453355527, 0.0029048204852532636, -0.010770422253020223, -0.005512662561361894]]	[[0.07281828804831558, -0.5708450181872531, 0.2850232698968176, -1.2089699417051627, 2.8995836161840596, -0.0001249793051659922]]
[[0.6030628470945173, 0.1891683976533917, -0.27408431392752464, -0.0010865299454190236, -0.01835902261016558, -0.010901720798803267]]	[[0.07283870080272967, -0.5708226112877184, 0.28500352463513656, -1.2090553705883442, 2.899544876803236, 7.892686103585563e-06]]
[[0.16309054210427254, -0.14970967578281077, -0.07326416464863941, -0.005189602400387557, -0.010203466903157349, -0.009831354334229072]]	[[0.0728442023050823, -0.5708285745341132, 0.285013364673159, -1.2090701998506475, 2.8995784528896777, -1.0423950758588459e-05]]
[[0.4835597804493962, 0.10223238618761207, -0.2206846784914881, 0.0003204931730772286, -0.01330923426849388, -0.011473474474238845]]	[[0.07282677421300128, -0.5708357289888328, 0.28500048716054294, -1.2090305984464644, 2.899582831251238, -4.810664411945004e-05]]
[[-0.05387883228983506, -0.04816040803383479, -0.28886312486230487, -0.003772667908770592, -0.00321563192165308, -0.005672733209525154]]	[[0.07284471813388371, -0.5708368572847244, 0.28499692915676866, -1.209096108678906, 2.8995939189360125, -9.158111246744018e-06]]
[[0.11679674828640327, 0.12741945662057697, -0.2525215300071447, -0.006149718987752659, -0.009594146387667233, -0.0068662270429041584]]	[[0.07282073607340997, -0.5708454670701634, 0.28499656069113977, -1.2090568553096648, 2.8995972853570864, -2.8146762106750863e-05]]
[[0.2782492822176355, 0.18637299155986398, -0.5461895153638504, -0.0006726666224131104, -0.014774376949736105, -0.009066690948131229]]	[[0.07282925562899357, -0.570833643178639, 0.28500788831061086, -1.2091141386451663, 2.8995864434725815, -9.156331160007838e-06]]
[[0.48745993958539063, -0.12785951960320202, -0.3705577970816109, -0.0011789233567160032, -0.009118689358241044, -0.01220852085445676]]	[[0.07281752862392225, -0.5708267433418818, 0.28500663394170506, -1.2090081476103722, 2.899577601871163, 2.6880304155255523e-05]]
[[0.539321400309288, -0.005634881895659027, -0.31465807647149546, 0.006488459526659001, -0.009812141785098408, -0.010422571094818934]]	[[0.07283087895527615, -0.5708379004215095, 0.2850205931407805, -1.2090798308689592, 2.8996033587240104, -0.00012270894392289286]]
[[0.3285270269453374, -0.011086592944611423, -0.3652269784097051, 0.00023443772297662572, -0.004961372981673231, -0.00428427535106175]]	[[0.07285572170138513, -0.5708281357459302, 0.28500376842661423, -1.2091480503853036, 2.8995723292019253, -1.1590328048154528e-05]]
[[0.5300321362980049, 0.12869391305329822, -0.5071402417232148, -0.002447444567342017, -0.015403014412999981, -0.010687450505013962]]	[[0.07281436592643466, -0.570831926021793, 0.28498224911396436, -1.209026749579607, 2.899621973789499, 2.5179591473946268e-05]]
[[-0.02086321846580881, -0.23767820834012215, -0.21225423848243508, -0.011553464930813103, -0.0036470531995825787, -0.0064808893391844905]]	[[0.0728119812987623, -0.570845365054086, 0.2850112875282131, -1.209026926525822, 2.8996245821171205, -8.668332635422142e-05]]
[[0.12966988919402622, 0.07240447540547941, -0.41253398399151947, -0.004040006734385169, -0.007607752384582181, -0.0036796646077799497]]	[[0.07282850895506493, -0.570828055404541, 0.28499629697393497, -1.2090743050901787, 2.899590006054203, -3.0066885287484345e-05]]
[[0.11579997952930043, -0.2418522475215784, -0.32513433642232864, -0.010741704928477055, -0.005745722430548975, -0.00954403307080326]]	[[0.07282482947496087, -0.5708338683847978, 0.28500384047258787, -1.2091047065306844, 2.8995657371763115, -8.725508780192258e-05]]
[[0.4582300051721526, 0.21069264370051943, -0.326806761157112, -0.006080755700112534, -0.015858244006800734, -0.006523788721857273]]	[[0.07283137311929291, -0.5708357055354979, 0.2850078688734508, -1.2091099937578664, 2.8995764864771343, -8.747287893281705e-05]]
[[0.00810292431894647, 0.1136552155681925, -0.39490564730430705, -0.010809996018943018, -0.007904080544100614, -0.005148574229497602]]	[[0.07283270551832734, -0.5708255873493553, 0.2849853530877261, -1.2090036896047671, 2.8995668547921967, -1.52711250552775e-05]]
[[0.18032946562301375, 0.09172200871754674, -0.30390778669939594, -0.013205060813094617, -0.012483786975462157, -0.00841046637359962]]	[[0.07281944903345783, -0.570835164241399, 0.28498665189368894, -1.2090479300133723, 2.899575645363355, -5.330514242286554e-05]]
[[0.09351421814357269, 0.025535530594391564, -0.268049274049576, -0.009883702456524118, -0.006452483282005214, -0.006247978467559582]]	[[0.07281024682679352, -0.5708337458300636, 0.2849999648684083, -1.208983767411019, 2.899616206590491, -9.029678808579572e-05]]
[[-0.2066241262435728, -0.36336069583932173, -0.13972633883457972, -0.011315902343293164, 0.0019119373200580745, -0.003186411032414148]]	[[0.07283582819914344, -0.570844119197287, 0.2849891411906698, -1.2090881411087169, 2.8995747522098294, -0.00018392161656537843]]
[[0.3871937339014566, -0.27942995839026585, -0.4912349231052955, -0.008896887464939803, -0.012576838109604254, -0.01215270967443913]]	[[0.07284331498700204, -0.5708484303336587, 0.28498575255231084, -1.209144873124124, 2.8995648365983393, -0.0002208713559946615]]
[[0.26890138294295257, -0.045183471438840134, -0.5186615288280861, -0.005162314680021399, -0.013623077615750464, -0.009380465355812731]]	[[0.07282017015882153, -0.570840330994608, 0.2849872429679611, -1.2090717629586225, 2.8995819731886163, -0.0002025455558329699]]
[[0.3337947339024888, -0.07563274936030681, -0.5187227693443178, -0.0019504580764037522, -0.00745016940531514, -0.007014751673454784]]	[[0.07282395446922067, -0.570853834343708, 0.2849702050018386, -1.208989279982896, 2.8996296214971573, -0.00022003232906168333]]
[[0.47866194240407, -0.4850559790087794, -0.530245135697722, -0.007321346857590233, -0.010144092939619037, -0.008203666531750937]]	[[0.07283232336402733, -0.570846944460539, 0.28497988111942807, -1.208975849885553, 2.8995973995225794, -0.00026100948023877375]]
[[0.2850215400583271, -0.16745737730315402, -0.693203245890576, 0.003447427146997392, -0.0066028253787118185, -0.005762749327171885]]	[[0.07283194421591259, -0.5708492913764152, 0.28495332786450167, -1.2089802409730273, 2.89960788895041, -0.00023985466516832516]]
[[0.46642729568081237, -0.17972500931742838, -0.6574708061046791, 0.0051553739621373355, -0.008963913799981137, -0.008352208671907356]]	[[0.0728191136975726, -0.5708476947895551, 0.2849447832289639, 1.2090264837329356, -2.8996210868692227, 0.00023687762025834696]]
[[0.459971122645009, -0.1907020202519581, -0.7574586848049748, 0.0029403597092390703, -0.006500356930869885, -0.004208335554163985]]	[[0.07282294517644951, -0.5708442209162747, 0.2849309747905179, -1.2090321251324962, 2.8995861103675287, -0.0002390677253588221]]
[[0.4993377989112692, 0.002773901700421494, -0.6262760724704961, 0.0066244591261058975, -0.008179894672997736, -0.004846918298448978]]	[[0.07283638717028619, -0.5708419368662, 0.28494470483386725, -1.2090676661755524, 2.899573831934615, -0.00035042012099342545]]
[[0.5231149897372442, -0.009245331834858261, -0.7828516539310924, 0.0069458759493600825, -0.010208198938205274, -0.005299908938099643]]	[[0.07282355548194178, -0.5708457742288744, 0.2849207486956994, -1.2089987094815542, 2.8996012345063833, -0.0002949348632650938]]
[[0.5262057990154327, 0.05889699718508726, -0.5197597388512634, 0.009528940625106919, -0.011748941693813134, -0.010579451641956054]]	[[0.07283239678836617, -0.5708469635019027, 0.2849149270147133, -1.2090625049060992, 2.89956167646902, -0.00029429511201243484]]
[[0.27003005664997914, -0.24532335772625996, -0.570897836044255, 0.0030240087397512957, -0.004257943188392922, -0.00215607745254872]]	[[0.07284709413091484, -0.5708445395216815, 0.28492083898147513, -1.2090756463312684, 2.8995444544493814, -0.0003695655269788969]]
[[0.45053211485279393, 0.0066112772520476315, -0.5282781574676483, 0.006780875725187631, -0.013767740582166873, -0.009274371978547719]]	[[0.0728173636641496, -0.5708610913575014, 0.28492945800369407, -1.2090065252261875, 2.899575443172824, -0.0004632348768168044]]
[[-0.006972119897063783, -0.4873405479614189, -0.5966557107410653, -0.011082824317084298, -0.002741719675558172, -0.004578886991027416]]	[[0.07284207237514333, -0.570855110451094, 0.2848964086335692, 1.2090385741766414, -2.899601322637103, 0.00032745714764913133]]
[[0.20408256444132472, -0.1528421248902997, -0.6084707508367482, -0.005044882523272081, -0.0028748303653510603, -0.0004940862517287676]]	[[0.0728315458645013, -0.5708479469838887, 0.2848630953192445, -1.2090160521877378, 2.899594053325143, -0.0003102956000072392]]
[[0.6430544086861316, -0.07423056429003799, -0.5372616496488267, 0.003184894159598852, -0.015860427070967822, -0.002189165851521806]]	[[0.0728253514767813, -0.5708537785337161, 0.28486801164856945, -1.2090731241902066, 2.8995848960461466, -0.00038561159107299595]]
[[0.05026812968360225, -0.4515345584558522, -0.6231858145335496, -0.00595518565790652, -0.004798413300159136, -0.00874205204048757]]	[[0.072842805244591, -0.5708520362888952, 0.2848611804302301, -1.209006394965294, 2.8995730085210236, -0.0003682687797993394]]
[[0.25030584475014694, -0.23061475334994214, -0.6062367394140945, -7.825842441185234e-05, -0.008497880984937775, -0.008167658268328212]]	[[0.07283685520156417, -0.5708463641927538, 0.28483781119911655, -1.2090202846696005, 2.8996059015442355, -0.00034757935346739873]]
[[-0.03151784155665888, -0.5717259203058669, -0.4767517535567931, -0.009782753655433586, 0.001878621545309757, -0.005477569957423975]]	[[0.07283069908718197, -0.5708455968017339, 0.28480836570671403, -1.208997742823978, 2.8996005818630675, -0.00027362752694058267]]
[[0.16161944586629262, -0.3591321142088616, -0.5069685095020762, -0.0037469198332868965, -0.0019325664679039514, -0.006984782173368671]]	[[0.07284088817492199, -0.5708571005535573, 0.2848248963954114, -1.2090897935537086, 2.899578144722851, -0.00040424322927486335]]
[[-0.0965440264852091, -0.24965968732114713, -0.4134487723596696, -0.0013430760452802287, 0.0015382770647083756, -0.001510935131591517]]	[[0.07282715741388493, -0.5708393885976976, 0.28480146053977834, -1.2090721696156619, 2.89958402659217, -0.00034590667470307975]]
[[-0.16235363822801951, -0.2562521635680617, -0.47046212599034354, -0.0011385352076865207, 0.007813585485487148, -0.006383064651583395]]	[[0.07282104761498681, -0.5708421088877025, 0.284785378667389, -1.2090201364795417, 2.8996052466497275, -0.0003280370523826368]]
[[0.21956230540447505, -0.44680878119226597, -0.45612222029607086, -0.00883134658663039, -0.003004759843624991, -0.009061152075389736]]	[[0.07283390327838268, -0.5708350030683388, 0.28473192904709027, -1.209083375795968, 2.899562347476446, -0.00017885645370595908]]
[[0.17593498875589167, 0.0314539080386039, -0.49727413567072537, 0.004796281148880576, -0.00342951623057715, -0.005972336530305354]]	[[0.07282649019218142, -0.5708444609927162, 0.2847497001613848, -1.2090466052987563, 2.899619948864213, -0.00030806247114686697]]
[[0.46825371031661767, -0.11937404586681685, -0.6060330211812609, 0.001676117645293811, -0.014411950185470573, -0.011417523970581902]]	[[0.07282380180669547, -0.5708336888969284, 0.28472074791000535, -1.2090249666984239, 2.899614506712297, -0.0002700233047414384]]
[[0.059130289549475204, -0.1841870911741938, -0.42402191032890935, 0.0010673514245262022, -0.0024107773501872705, -0.0019956735467378346]]	[[0.07280822865032875, -0.5708466172960565, 0.28468131922871537, -1.2089321119664267, 2.8996393211433373, -0.00023378422676554957]]
[[0.28045608756082163, -0.2606183025931845, -0.504515460457086, -0.00020169761743140334, -0.0037554096488572096, -0.005765597073972569]]	[[0.0728353770626594, -0.5708353572146961, 0.28468642896588203, -1.2090622510690523, 2.8995600914194863, -0.0002729257588876064]]
[[0.337292617134513, 0.07652943141811117, -0.43651862913696143, 0.004065496916576178, -0.010789191908195005, -0.009517620204550322]]	[[0.07282285295695562, -0.5708311405602585, 0.28463135240619036, -1.2090746212490262, 2.899589566508861, -0.00010071879575378702]]
[[0.06248696558000566, -0.24180063278607183, -0.35215771953808506, -0.005526883011634596, -0.0007509902810424441, -0.00024762465694048926]]	[[0.0728035336512666, -0.5708373747824099, 0.2846251493268237, -1.208987957590255, 2.899626923434737, -0.00015649219266363336]]
[[0.28470418183517743, -0.545534653684986, -0.30298469598792216, -0.00877773527047089, -0.004318117304141315, -0.004664087122893084]]	[[0.07283291582516861, -0.5708287554008175, 0.2846085160167603, -1.2090782093296457, 2.8995495941173184, -0.00011915447944476807]]
[[-0.103278417142125, -0.33576033336061173, -0.36305294437116115, -0.005545595399672677, 0.0008961267679609623, -0.006298996925043211]]	[[0.0728151970624774, -0.5708296489965206, 0.2845763599193733, -1.2090224181155669, 2.8996101774323773, -6.194537210788533e-05]]
[[0.3212646578520182, -0.4704833395552293, -0.3489181580233182, -0.010563446591933203, -0.01081205374032598, -0.0025053924332018892]]	[[0.07284422914750414, -0.5708242189111409, 0.28457322791266304, -1.2091516283517996, 2.899530862149262, -8.115795931795326e-05]]
[[0.30988853275378914, -0.14725922551672738, -0.2807510118452144, -0.004098140767555836, -0.009102415254237068, -0.006700250656902043]]	[[0.07281364007041993, -0.5708187034918751, 0.28453164061459046, -1.2090122738552314, 2.899585773900306, 5.1334379987733594e-05]]
[[0.2697675472050066, -0.3518252429954797, -0.2631473377764906, -0.013758057927496, -0.00911052340518639, -0.006280648934934397]]	[[0.07282106359076455, -0.5708194567545677, 0.2845234509457025, -1.2090988393602986, 2.8995500870849202, 3.130580471528768e-05]]
[[0.23650983228026684, 0.052915635674336936, -0.39008715737398036, -0.008595687160765272, -0.01375435813876773, -0.005855848098898452]]	[[0.07282819795711483, -0.5708228243271095, 0.2844809352283811, -1.2090346107374599, 2.8995887222941144, 6.986585292373119e-05]]
[[-0.11335699164233581, -0.17479767664759457, -0.27602051371911507, -0.009782033396495835, -0.00415116961685719, 0.001532002656896025]]	[[0.0728273284824424, -0.5708204841973304, 0.2844483999068338, -1.209067990769384, 2.899573359704003, 0.00012661074788396172]]
[[0.019149060723600397, -0.2693951647978642, -0.32629607616856515, -0.006377336544515203, -0.0017780449096592033, -0.007261403236655288]]	[[0.07280358778534565, -0.5708182495310673, 0.2844450004280036, -1.2090378774164585, 2.8996000479737747, 7.0991394228896e-05]]
[[0.22200440044460043, -0.6242635676281862, -0.11832569299531859, -0.012177063036060507, -0.004234691285380869, -0.005907353931921312]]	[[0.07281733483259306, -0.5708196664524315, 0.28443171478876994, -1.209043003122057, 2.8996104435429206, 0.00010888088185918844]]
[[0.12197526000725264, -0.21792450037803504, -0.2748522508102427, -0.003123611487693946, -0.0067516028238460216, -0.0017898248250652283]]	[[0.0728364299382477, -0.5708065995108441, 0.2843776232920421, -1.2091190847385538, 2.899549546769291, 0.00022077593502486248]]
[[0.12151542707762154, -0.20722744533346746, -0.2776577466444209, -0.001463918882897401, -0.0017611621365965818, -0.011176400489523074]]	[[0.07281919104909008, -0.5708109213719534, 0.28434353425669445, -1.2090229095192497, 2.899562395959745, 0.00027608688663603557]]
[[0.23227115166320883, -0.3814607689987616, -0.24242322458188384, -0.008702160171797606, -0.006584818503649193, -0.009528100634405031]]	[[0.07281736941350636, -0.57082153797393, 0.2843482217222688, -1.2089669910612322, 2.8995744456234536, 0.0001814451020620644]]
[[0.36777918810521015, -0.04674244320830495, -0.3144482999269056, -0.0018302688447167136, -0.012180642753893637, -0.007710634563154662]]	[[0.07283303194850155, -0.5708164954399352, 0.28432269798901777, -1.2090325480603874, 2.8995853878955615, 0.0002202026431775312]]
[[0.13290491058250897, -0.2081065337450989, -0.14260400043716848, -0.0049303259000450655, -0.007299189816975546, -0.011488216395583341]]	[[0.07282983332000453, -0.5708113108298617, 0.2842844241243511, -1.2090544923881101, 2.899587219426265, 0.0002972669854455982]]
[[0.24031971096932578, -0.2708403446609086, -0.1722985371509825, -0.00905028463318541, -0.006497930134945756, -0.00786381977896672]]	[[0.0728185761969429, -0.5708071562552335, 0.28426453065645907, -1.2090974961672425, 2.8995946844147897, 0.00033474700935237113]]
[[0.5942477770297824, -0.3323183092197064, -0.21897492211153147, -0.006576877121801423, -0.012993672601840712, -0.012787144680595646]]	[[0.07280401817599362, -0.5708091525913694, 0.28422175296193863, -1.209003415685807, 2.899566120799516, 0.0004435065610788484]]
[[0.24184901339297427, -0.13114733261993405, -0.2580431178024317, -0.007620218652289846, -0.0039042997546278532, -0.0040790451821129765]]	[[0.07281891937949786, -0.5708134254008779, 0.28422780442510304, -1.2090440577173034, 2.8995642552063403, 0.000349669637959302]]
[[-0.010097151809370236, -0.07692567468862885, -0.15515898086628488, -0.007439394911626089, -0.004342060727716637, 0.0028159965230031745]]	[[0.07279873238684444, -0.5708120064936585, 0.284172288675142, -1.2089745952850888, 2.899642522507573, 0.0004655447160623589]]
[[-0.050513271328821496, -0.23671472609220687, -0.020215063651632954, -0.007796514839891178, -0.0005390947327108203, -0.004046118203767297]]	[[0.0728179010374512, -0.5708072995011755, 0.2841613700966289, -1.2090382982559866, 2.8995504171150093, 0.000481296699936433]]
[[-0.1974893182798929, -0.35524689051369274, -0.021487745203153615, -0.013919545310772725, -0.001486378648631442, -0.0073661496226317]]	[[0.07280231978329232, -0.5708050639803435, 0.28412941127162405, 1.2090134127751888, -2.899634059940093, -0.00048594802461131954]]
[[-0.08048135907863715, -0.14820659683045284, -0.004144018005426158, -0.011866560749809772, -0.0010970163808696727, -0.00398735910467807]]	[[0.07281509201059559, -0.5708098451908664, 0.2841309776333719, -1.2090524320104672, 2.8995839663934055, 0.00044442180920057907]]
[[0.21250527815922, 0.1857268411621809, 0.01739518447795391, -0.001567585790798666, -0.008904912756454393, -0.004948883430837109]]	[[0.07281677716097781, -0.5708006595813678, 0.2840811012162319, -1.2090501291805726, 2.899529941637659, 0.0005553911866354658]]
[[0.10234360674638325, 0.10645376612848921, 0.041615506597768866, -0.003817882930679654, -0.0062742207186504435, -0.005144212410281898]]	[[0.07281410937852179, -0.5708038411396712, 0.2840568735857305, -1.2090463392283477, 2.8995693836691374, 0.0006133373978351518]]
[[0.3168925516864866, -0.3392075160019011, -0.004877989758400298, -0.01465884222834346, -0.010707902982981752, -0.006937587027303741]]	[[0.07281522014468436, -0.5707964168358448, 0.28404285954477515, -1.2090327055222505, 2.8995366052937546, 0.0005728799521394978]]
[[0.17211209064806077, -0.2758962479132273, -0.023890213877774253, -0.01325000678020699, -0.006138679334014654, -0.0016351502064512382]]	[[0.07280118346280358, -0.5708013213016493, 0.28400113551762174, -1.2089674956472551, 2.899574907083602, 0.0006669074798950315]]
[[-0.08050495156189083, -0.23275942461538235, 0.029324791951629747, -0.007875096793393828, -0.00010768558086694932, -0.007094149574319625]]	[[0.07281957761171148, -0.5707993316728395, 0.28397285141545026, -1.2090799011080546, 2.8995524316493904, 0.0007247172355305777]]
[[0.17440660718155906, 0.21759022197856562, 0.015523476567800832, 0.0025375720506049717, -0.010629238419021794, -0.00640296117092012]]	[[0.07281976611332876, -0.5707963614616165, 0.28394634807543206, -1.2090408894681226, 2.8995560645564087, 0.0007057917029022371]]
[[0.2597404178977035, -0.14383925065408235, 0.04379230984237472, -0.007419189897047253, -0.008565860491109585, -0.0063742741906485465]]	[[0.07281851921608065, -0.5707964360753587, 0.28392761907264935, -1.209062281025409, 2.89955868524459, 0.0007625569855530799]]
[[0.11076480002224899, -0.25040510392847837, 0.13882050260543552, -0.006626127450816915, -0.0017010012639666226, -0.007208666427498517]]	[[0.07281129102843467, -0.570799433010549, 0.2839157502558604, -1.2090504086220835, 2.899578615195712, 0.0006687607611754677]]
[[0.22805577054748716, -0.15314612179428766, 0.09898700723065615, -0.007397626751453412, -0.006169312069421683, -0.007013809241781459]]	[[0.07282752830486706, -0.5707979663338749, 0.2838810639345224, -1.2090059373443087, 2.8995695038306875, 0.0007419444629434993]]
[[0.12478736634192487, -0.32299820618433606, 0.07078711129304413, -0.012280166067058323, -0.003616303883890227, -0.0044997974093280765]]	[[0.07280127351038843, -0.5707917139143059, 0.2838647493301625, -1.2090320133764763, 2.899583013424757, 0.000800781939834895]]
[[0.25934436419282075, -0.19325382865691615, 0.05395585074619202, -0.007787446695373596, -0.00815402324714067, -0.008978825542488442]]	[[0.07281219903867597, -0.5707950700208809, 0.28384419937335226, -1.2090227237395479, 2.899560978386702, 0.0007998076292955486]]
[[0.3188254200115844, -0.3021953337801672, 0.00401262917275993, -0.006292736435713808, -0.007614988401698362, 0.0014813417389051703]]	[[0.07281887092355033, -0.5707868890335686, 0.2838033011540252, -1.2090826673327915, 2.899508135216121, 0.0008550372011801479]]
[[0.45156326932852553, -0.5388031330684822, 0.01892653168776703, -0.014890217267033524, -0.012852185754000644, -0.008606969850440606]]	[[0.07283363090330672, -0.5707916634535533, 0.28379990326464977, -1.2090702710612236, 2.8995288987795, 0.0007603857146981796]]
