[2.9813058]	[0.012]
[2.545237]	[0.024]
[2.950389]	[0.036000000000000004]
[2.9458666]	[0.048]
[2.9459143]	[0.06]
[2.9459097]	[0.072]
[2.945905]	[0.08399999999999999]
[2.9459019]	[0.09599999999999999]
[2.945895]	[0.10799999999999998]
[2.945891]	[0.11999999999999998]
[2.9458866]	[0.13199999999999998]
[2.9458804]	[0.144]
[2.9458768]	[0.156]
[2.9458668]	[0.168]
[2.1372159]	[0.18000000000000002]
[2.960113]	[0.19200000000000003]
[3.7489161]	[0.20400000000000004]
[2.0956912]	[0.21600000000000005]
[2.9630089]	[0.22800000000000006]
[2.9631853]	[0.24000000000000007]
[3.7615411]	[0.25200000000000006]
[2.0841439]	[0.26400000000000007]
[2.964132]	[0.2760000000000001]
[2.9639242]	[0.2880000000000001]
[2.9623485]	[0.3000000000000001]
[3.7545931]	[0.3120000000000001]
[2.0902257]	[0.3240000000000001]
[2.9635193]	[0.33600000000000013]
[2.9635677]	[0.34800000000000014]
[2.9619095]	[0.36000000000000015]
[3.749972]	[0.37200000000000016]
[2.094443]	[0.3840000000000002]
[2.963244]	[0.3960000000000002]
[2.963257]	[0.4080000000000002]
[2.961693]	[0.4200000000000002]
[3.7465868]	[0.4320000000000002]
[2.0971766]	[0.44400000000000023]
[2.9629877]	[0.45600000000000024]
[2.9629867]	[0.46800000000000025]
[3.7603657]	[0.48000000000000026]
[2.0845616]	[0.49200000000000027]
[2.9641378]	[0.5040000000000002]
[2.964]	[0.5160000000000002]
[2.9619846]	[0.5280000000000002]
[3.754502]	[0.5400000000000003]
[2.0897563]	[0.5520000000000003]
[2.9635649]	[0.5640000000000003]
[2.9633136]	[0.5760000000000003]
[2.961339]	[0.5880000000000003]
[3.7512503]	[0.6000000000000003]
[2.0924296]	[0.6120000000000003]
[2.9632583]	[0.6240000000000003]
[2.9628298]	[0.6360000000000003]
[2.9612255]	[0.6480000000000004]
[3.7494934]	[0.6600000000000004]
[2.094962]	[0.6720000000000004]
[2.9618037]	[0.6840000000000004]
[2.963025]	[0.6960000000000004]
[2.9614027]	[0.7080000000000004]
[3.7480402]	[0.7200000000000004]
[2.0952988]	[0.7320000000000004]
[2.9628968]	[0.7440000000000004]
[2.9625013]	[0.7560000000000004]
[2.9610715]	[0.7680000000000005]
[3.747488]	[0.7800000000000005]
[2.0966625]	[0.7920000000000005]
[2.9617403]	[0.8040000000000005]
[2.962332]	[0.8160000000000005]
[2.9607682]	[0.8280000000000005]
[3.747751]	[0.8400000000000005]
[2.096283]	[0.8520000000000005]
[2.9616213]	[0.8640000000000005]
[2.9626513]	[0.8760000000000006]
[2.9607325]	[0.8880000000000006]
[3.7479703]	[0.9000000000000006]
[2.095778]	[0.9120000000000006]
[2.9615724]	[0.9240000000000006]
[2.962568]	[0.9360000000000006]
[2.9607575]	[0.9480000000000006]
[3.7485747]	[0.9600000000000006]
[2.0939457]	[0.9720000000000006]
[2.9639223]	[0.9840000000000007]
[2.961183]	[0.9960000000000007]
[2.9608045]	[1.0080000000000007]
[3.749355]	[1.0200000000000007]
[2.0934951]	[1.0320000000000007]
[2.9635298]	[1.0440000000000007]
[2.962358]	[1.0560000000000007]
[2.9598947]	[1.0680000000000007]
[3.7498808]	[1.0800000000000007]
[2.092632]	[1.0920000000000007]
[2.9638255]	[1.1040000000000008]
[2.9616764]	[1.1160000000000008]
[2.9609954]	[1.1280000000000008]
[3.7500799]	[1.1400000000000008]
[2.0920618]	[1.1520000000000008]
[2.9625404]	[1.1640000000000008]
[2.9639924]	[1.1760000000000008]
[2.9604478]	[1.1880000000000008]
[3.7502203]	[1.2000000000000008]
[2.0909312]	[1.2120000000000009]
[2.9627318]	[1.2240000000000009]
[2.9628806]	[1.2360000000000009]
[2.9620874]	[1.2480000000000009]
[3.7506404]	[1.260000000000001]
[2.091598]	[1.272000000000001]
[2.961206]	[1.284000000000001]
[2.9625633]	[1.296000000000001]
[2.9623141]	[1.308000000000001]
[3.7515721]	[1.320000000000001]
[2.0906348]	[1.332000000000001]
[2.963007]	[1.344000000000001]
[2.961368]	[1.356000000000001]
[2.962538]	[1.368000000000001]
[3.7516422]	[1.380000000000001]
[2.0905454]	[1.392000000000001]
[2.9631724]	[1.404000000000001]
[2.9612148]	[1.416000000000001]
[2.962245]	[1.428000000000001]
[3.7520263]	[1.440000000000001]
[2.0896237]	[1.452000000000001]
[2.9630115]	[1.464000000000001]
[2.961101]	[1.476000000000001]
[2.9608793]	[1.488000000000001]
[3.7545762]	[1.500000000000001]
[2.0883627]	[1.5120000000000011]
[2.962036]	[1.5240000000000011]
[2.9639432]	[1.5360000000000011]
[2.9613776]	[1.5480000000000012]
[3.7535436]	[1.5600000000000012]
[2.0874949]	[1.5720000000000012]
[2.9628713]	[1.5840000000000012]
[2.9619904]	[1.5960000000000012]
[2.9617548]	[1.6080000000000012]
[3.755161]	[1.6200000000000012]
[2.0864854]	[1.6320000000000012]
[2.962897]	[1.6440000000000012]
[2.9626894]	[1.6560000000000012]
[2.9602456]	[1.6680000000000013]
[2.960673]	[1.6800000000000013]
[3.7420437]	[1.6920000000000013]
[2.0978386]	[1.7040000000000013]
[2.9618218]	[1.7160000000000013]
[2.9620166]	[1.7280000000000013]
[2.9591637]	[1.7400000000000013]
[3.7484453]	[1.7520000000000013]
[2.093414]	[1.7640000000000013]
[2.9622324]	[1.7760000000000014]
[2.9618156]	[1.7880000000000014]
[2.9599042]	[1.8000000000000014]
[3.7519894]	[1.8120000000000014]
[2.0893655]	[1.8240000000000014]
[2.9621933]	[1.8360000000000014]
[2.9622338]	[1.8480000000000014]
[2.9614322]	[1.8600000000000014]
[2.9589286]	[1.8720000000000014]
[3.7408705]	[1.8840000000000015]
[2.0989506]	[1.8960000000000015]
[2.9614532]	[1.9080000000000015]
[2.9615548]	[1.9200000000000015]
[2.9593687]	[1.9320000000000015]
[3.7479887]	[1.9440000000000015]
[2.0925658]	[1.9560000000000015]
[2.9620397]	[1.9680000000000015]
[2.9618068]	[1.9800000000000015]
[2.9595172]	[1.9920000000000015]
[3.753375]	[2.0040000000000013]
[2.0876007]	[2.0160000000000013]
[2.962199]	[2.0280000000000014]
[2.9623244]	[2.0400000000000014]
[2.9602735]	[2.0520000000000014]
[2.9595256]	[2.0640000000000014]
[3.7430875]	[2.0760000000000014]
[2.0965817]	[2.0880000000000014]
[2.961188]	[2.1000000000000014]
[2.9619348]	[2.1120000000000014]
[2.959641]	[2.1240000000000014]
[3.749954]	[2.1360000000000015]
[2.0904408]	[2.1480000000000015]
[2.9620388]	[2.1600000000000015]
[2.9623704]	[2.1720000000000015]
[2.9591317]	[2.1840000000000015]
[2.9596364]	[2.1960000000000015]
[3.7414417]	[2.2080000000000015]
[2.0969195]	[2.2200000000000015]
[2.9612727]	[2.2320000000000015]
[2.9606156]	[2.2440000000000015]
[2.9599354]	[2.2560000000000016]
[3.7505555]	[2.2680000000000016]
[2.0892873]	[2.2800000000000016]
[2.9620185]	[2.2920000000000016]
[2.9620824]	[2.3040000000000016]
[2.9596546]	[2.3160000000000016]
[2.9593925]	[2.3280000000000016]
[3.7425957]	[2.3400000000000016]
[2.095902]	[2.3520000000000016]
[2.9615185]	[2.3640000000000017]
[2.9608154]	[2.3760000000000017]
[2.9601345]	[2.3880000000000017]
