[2.9618137]	[0.002]
[3.0064368]	[0.004]
[3.0058775]	[0.006]
[3.00586]	[0.008]
[3.0058496]	[0.01]
[3.0058303]	[0.012]
[3.005983]	[0.014]
[3.0059645]	[0.016]
[3.0058892]	[0.018000000000000002]
[3.0058718]	[0.020000000000000004]
[3.0058568]	[0.022000000000000006]
[3.0058396]	[0.024000000000000007]
[3.0058174]	[0.02600000000000001]
[3.005794]	[0.02800000000000001]
[3.0057778]	[0.030000000000000013]
[3.0766964]	[0.032000000000000015]
[3.0041444]	[0.034000000000000016]
[3.076112]	[0.03600000000000002]
[3.004131]	[0.03800000000000002]
[3.075842]	[0.04000000000000002]
[3.0042753]	[0.04200000000000002]
[3.0755758]	[0.044000000000000025]
[3.004282]	[0.04600000000000003]
[3.075583]	[0.04800000000000003]
[3.0042565]	[0.05000000000000003]
[3.0754054]	[0.05200000000000003]
[3.0042348]	[0.054000000000000034]
[3.0751152]	[0.056000000000000036]
[3.0042448]	[0.05800000000000004]
[3.0755365]	[0.06000000000000004]
[3.0042322]	[0.06200000000000004]
[3.073154]	[0.06400000000000004]
[3.0043712]	[0.06600000000000004]
[3.0055547]	[0.06800000000000005]
[3.0789995]	[0.07000000000000005]
[3.0040877]	[0.07200000000000005]
[3.0781229]	[0.07400000000000005]
[3.004061]	[0.07600000000000005]
[3.0789585]	[0.07800000000000006]
[3.0038009]	[0.08000000000000006]
[3.0776443]	[0.08200000000000006]
[3.003783]	[0.08400000000000006]
[3.0768495]	[0.08600000000000006]
[3.004005]	[0.08800000000000006]
[3.0759115]	[0.09000000000000007]
[3.0039527]	[0.09200000000000007]
[3.0760722]	[0.09400000000000007]
[3.0039701]	[0.09600000000000007]
[3.075222]	[0.09800000000000007]
[3.0041451]	[0.10000000000000007]
[3.0755951]	[0.10200000000000008]
[3.0041258]	[0.10400000000000008]
[3.0748694]	[0.10600000000000008]
[3.0040681]	[0.10800000000000008]
[3.0746503]	[0.11000000000000008]
[3.0040855]	[0.11200000000000009]
[3.0743752]	[0.11400000000000009]
[3.0040329]	[0.11600000000000009]
[3.0747144]	[0.11800000000000009]
[3.0042155]	[0.12000000000000009]
[3.0741682]	[0.1220000000000001]
[3.0041614]	[0.1240000000000001]
[3.0741594]	[0.12600000000000008]
[3.004132]	[0.12800000000000009]
[3.074271]	[0.1300000000000001]
[3.0041485]	[0.1320000000000001]
[3.0741286]	[0.1340000000000001]
[3.0040908]	[0.1360000000000001]
[3.0741954]	[0.1380000000000001]
[3.0040698]	[0.1400000000000001]
[3.0740974]	[0.1420000000000001]
[3.0040858]	[0.1440000000000001]
[3.0741374]	[0.1460000000000001]
[3.0040638]	[0.1480000000000001]
[3.0744245]	[0.1500000000000001]
[3.0040457]	[0.1520000000000001]
[3.0744221]	[0.1540000000000001]
[3.0040236]	[0.1560000000000001]
[3.074596]	[0.1580000000000001]
[3.0039477]	[0.16000000000000011]
[3.0744162]	[0.16200000000000012]
[3.003922]	[0.16400000000000012]
[3.0743618]	[0.16600000000000012]
[3.004067]	[0.16800000000000012]
[3.0742893]	[0.17000000000000012]
[3.0040417]	[0.17200000000000013]
[3.0747483]	[0.17400000000000013]
[3.0040278]	[0.17600000000000013]
[3.0751617]	[0.17800000000000013]
[3.0040114]	[0.18000000000000013]
[3.0743804]	[0.18200000000000013]
[3.0040152]	[0.18400000000000014]
[3.0738204]	[0.18600000000000014]
[3.003996]	[0.18800000000000014]
[3.0733895]	[0.19000000000000014]
[3.0041387]	[0.19200000000000014]
[3.0728877]	[0.19400000000000014]
[3.004118]	[0.19600000000000015]
[3.0735831]	[0.19800000000000015]
[3.004098]	[0.20000000000000015]
[3.0740614]	[0.20200000000000015]
[3.004109]	[0.20400000000000015]
[3.0741158]	[0.20600000000000016]
[3.00409]	[0.20800000000000016]
[3.0751371]	[0.21000000000000016]
[3.0040686]	[0.21200000000000016]
[3.0753584]	[0.21400000000000016]
[3.0040505]	[0.21600000000000016]
[3.0739899]	[0.21800000000000017]
[3.0040326]	[0.22000000000000017]
[3.0739067]	[0.22200000000000017]
[3.0040107]	[0.22400000000000017]
[3.0738]	[0.22600000000000017]
[3.0039966]	[0.22800000000000017]
[3.0735722]	[0.23000000000000018]
[3.003973]	[0.23200000000000018]
[3.0739455]	[0.23400000000000018]
[3.0041125]	[0.23600000000000018]
[3.0741656]	[0.23800000000000018]
[3.0042577]	[0.24000000000000019]
[3.0748389]	[0.2420000000000002]
[3.004271]	[0.2440000000000002]
[3.0746834]	[0.2460000000000002]
[3.0042493]	[0.2480000000000002]
[3.0746145]	[0.25000000000000017]
[3.0042331]	[0.25200000000000017]
[3.0742464]	[0.25400000000000017]
[3.004217]	[0.25600000000000017]
[3.0747836]	[0.2580000000000002]
