[3.0227103]	[0.002]
[3.0575922]	[0.004]
[3.1440408]	[0.006]
[2.9898503]	[0.008]
[2.9546795]	[0.01]
[2.947682]	[0.012]
[2.9463751]	[0.014]
[2.9461265]	[0.016]
[2.9460654]	[0.018000000000000002]
[2.9460566]	[0.020000000000000004]
[2.9460564]	[0.022000000000000006]
[2.946056]	[0.024000000000000007]
[2.9460547]	[0.02600000000000001]
[2.9460554]	[0.02800000000000001]
[2.946056]	[0.030000000000000013]
[2.946053]	[0.032000000000000015]
[2.9460523]	[0.034000000000000016]
[2.9460528]	[0.03600000000000002]
[2.9460523]	[0.03800000000000002]
[2.9460523]	[0.04000000000000002]
[2.94605]	[0.04200000000000002]
[2.946052]	[0.044000000000000025]
[2.9460504]	[0.04600000000000003]
[2.9460504]	[0.04800000000000003]
[2.9460502]	[0.05000000000000003]
[2.9460506]	[0.05200000000000003]
[2.9460483]	[0.054000000000000034]
[2.9460514]	[0.056000000000000036]
[2.9460497]	[0.05800000000000004]
[2.9460483]	[0.06000000000000004]
[2.9460485]	[0.06200000000000004]
[2.9460464]	[0.06400000000000004]
[2.9460478]	[0.06600000000000004]
[2.9460468]	[0.06800000000000005]
[2.9460483]	[0.07000000000000005]
[2.9460442]	[0.07200000000000005]
[2.9460456]	[0.07400000000000005]
[2.946047]	[0.07600000000000005]
[2.946046]	[0.07800000000000006]
[2.9460468]	[0.08000000000000006]
[2.9460444]	[0.08200000000000006]
[2.9460423]	[0.08400000000000006]
[2.946045]	[0.08600000000000006]
[2.946046]	[0.08800000000000006]
[2.946045]	[0.09000000000000007]
[2.9460459]	[0.09200000000000007]
[2.9460442]	[0.09400000000000007]
[2.946042]	[0.09600000000000007]
[2.9460423]	[0.09800000000000007]
[2.9460435]	[0.10000000000000007]
[2.946042]	[0.10200000000000008]
[2.946043]	[0.10400000000000008]
[2.9460404]	[0.10600000000000008]
[2.9460435]	[0.10800000000000008]
[2.9460397]	[0.11000000000000008]
[2.9460423]	[0.11200000000000009]
[2.9460423]	[0.11400000000000009]
[2.9460406]	[0.11600000000000009]
[2.9460404]	[0.11800000000000009]
[2.9460425]	[0.12000000000000009]
[2.9460413]	[0.1220000000000001]
[2.9460373]	[0.1240000000000001]
[2.9460394]	[0.12600000000000008]
[2.94604]	[0.12800000000000009]
[2.946038]	[0.1300000000000001]
[2.94604]	[0.1320000000000001]
[2.9460375]	[0.1340000000000001]
[2.9460394]	[0.1360000000000001]
[2.946037]	[0.1380000000000001]
[2.946037]	[0.1400000000000001]
[2.946037]	[0.1420000000000001]
[2.9460363]	[0.1440000000000001]
[2.9460387]	[0.1460000000000001]
[2.9460351]	[0.1480000000000001]
[2.9460368]	[0.1500000000000001]
[2.9460354]	[0.1520000000000001]
[-0.4214458]	[0.1540000000000001]
[2.198574]	[0.1560000000000001]
[6.1863465]	[0.1580000000000001]
[0.28164804]	[0.16000000000000011]
[2.3389685]	[0.16200000000000012]
[6.2118864]	[0.16400000000000012]
[0.28588212]	[0.16600000000000012]
[2.3394423]	[0.16800000000000012]
[6.212712]	[0.17000000000000012]
[0.2852159]	[0.17200000000000013]
[2.340623]	[0.17400000000000013]
[6.2123766]	[0.17600000000000013]
[0.28569567]	[0.17800000000000013]
[2.340066]	[0.18000000000000013]
[6.212379]	[0.18200000000000013]
[0.28470606]	[0.18400000000000014]
[2.339306]	[0.18600000000000014]
[6.2138667]	[0.18800000000000014]
[0.2827521]	[0.19000000000000014]
[2.3397734]	[0.19200000000000014]
[6.215306]	[0.19400000000000014]
[0.28094244]	[0.19600000000000015]
[2.3407736]	[0.19800000000000015]
[6.2161903]	[0.20000000000000015]
[0.2815065]	[0.20200000000000015]
[2.340457]	[0.20400000000000015]
[6.216077]	[0.20600000000000016]
[0.28209776]	[0.20800000000000016]
[2.3415873]	[0.21000000000000016]
[6.214555]	[0.21200000000000016]
[0.283072]	[0.21400000000000016]
[2.3383646]	[0.21600000000000016]
[6.216642]	[0.21800000000000017]
[0.2816578]	[0.22000000000000017]
[2.3373306]	[0.22200000000000017]
[6.2187023]	[0.22400000000000017]
[0.27847975]	[0.22600000000000017]
[2.340366]	[0.22800000000000017]
[6.2191668]	[0.23000000000000018]
[0.27774182]	[0.23200000000000018]
[2.3404405]	[0.23400000000000018]
[6.219678]	[0.23600000000000018]
[0.278762]	[0.23800000000000018]
[2.3403835]	[0.24000000000000019]
[6.218902]	[0.2420000000000002]
[0.27963126]	[0.2440000000000002]
[2.3395948]	[0.2460000000000002]
[6.218705]	[0.2480000000000002]
[0.27885115]	[0.25000000000000017]
[2.339683]	[0.25200000000000017]
[2.8502605]	[0.25400000000000017]
[6.2980657]	[0.25600000000000017]
[3.6729205]	[0.2580000000000002]
[-0.31395146]	[0.2600000000000002]
[2.2226903]	[0.2620000000000002]
[2.8274977]	[0.2640000000000002]
[2.946899]	[0.2660000000000002]
[6.316034]	[0.2680000000000002]
[3.6760807]	[0.2700000000000002]
[-0.31325287]	[0.2720000000000002]
[2.2234924]	[0.2740000000000002]
[2.827802]	[0.2760000000000002]
[2.946708]	[0.2780000000000002]
[6.315306]	[0.2800000000000002]
[3.6759267]	[0.2820000000000002]
[-0.31242862]	[0.2840000000000002]
[2.2230844]	[0.2860000000000002]
[2.8278072]	[0.2880000000000002]
[2.94655]	[0.2900000000000002]
[6.3150773]	[0.2920000000000002]
[3.6758611]	[0.2940000000000002]
[-0.31249374]	[0.2960000000000002]
[2.223367]	[0.2980000000000002]
[2.8276327]	[0.3000000000000002]
[2.946514]	[0.3020000000000002]
[6.3151093]	[0.3040000000000002]
[3.6758215]	[0.3060000000000002]
[-0.3129178]	[0.3080000000000002]
[2.2232745]	[0.3100000000000002]
[2.827591]	[0.3120000000000002]
[2.946708]	[0.3140000000000002]
[6.3153896]	[0.3160000000000002]
[3.6758826]	[0.3180000000000002]
[-0.31323358]	[0.32000000000000023]
[2.2230432]	[0.32200000000000023]
[2.8275995]	[0.32400000000000023]
[2.9471073]	[0.32600000000000023]
[6.3155103]	[0.32800000000000024]
[3.6759074]	[0.33000000000000024]
[-0.31386793]	[0.33200000000000024]
[2.2235804]	[0.33400000000000024]
[2.8279386]	[0.33600000000000024]
[2.9471626]	[0.33800000000000024]
[6.315265]	[0.34000000000000025]
[3.675872]	[0.34200000000000025]
[-0.3087496]	[0.34400000000000025]
[2.2183285]	[0.34600000000000025]
[2.8289757]	[0.34800000000000025]
[2.9481566]	[0.35000000000000026]
[6.3137293]	[0.35200000000000026]
[3.6755779]	[0.35400000000000026]
[-0.31140482]	[0.35600000000000026]
[2.2239163]	[0.35800000000000026]
[2.8291376]	[0.36000000000000026]
[2.9479616]	[0.36200000000000027]
[6.311189]	[0.36400000000000027]
[3.6752193]	[0.36600000000000027]
[-0.30417714]	[0.36800000000000027]
[2.2190824]	[0.3700000000000003]
[2.8293824]	[0.3720000000000003]
[2.9481432]	[0.3740000000000003]
[6.308743]	[0.3760000000000003]
[3.6748497]	[0.3780000000000003]
[-0.3017933]	[0.3800000000000003]
[2.2190168]	[0.3820000000000003]
[2.829467]	[0.3840000000000003]
[2.9480786]	[0.3860000000000003]
[6.306679]	[0.3880000000000003]
[3.6745558]	[0.3900000000000003]
[-0.29949558]	[0.3920000000000003]
[2.2191532]	[0.3940000000000003]
[2.8299809]	[0.3960000000000003]
[2.947725]	[0.3980000000000003]
[6.304396]	[0.4000000000000003]
[3.6742506]	[0.4020000000000003]
[-0.30199194]	[0.4040000000000003]
[2.2239478]	[0.4060000000000003]
[2.830035]	[0.4080000000000003]
[2.9477823]	[0.4100000000000003]
[6.3022466]	[0.4120000000000003]
[3.6739757]	[0.4140000000000003]
[-0.295222]	[0.4160000000000003]
[2.2198894]	[0.4180000000000003]
[2.830246]	[0.4200000000000003]
[6.3001614]	[0.4220000000000003]
[0.31222418]	[0.4240000000000003]
[2.3437576]	[0.4260000000000003]
[6.2038293]	[0.4280000000000003]
[0.29277453]	[0.4300000000000003]
[2.3408465]	[0.43200000000000033]
[6.2040644]	[0.43400000000000033]
[0.29740235]	[0.43600000000000033]
[2.335792]	[0.43800000000000033]
[2.8516877]	[0.44000000000000034]
[6.2821474]	[0.44200000000000034]
[3.670544]	[0.44400000000000034]
[-0.29462937]	[0.44600000000000034]
[2.2252614]	[0.44800000000000034]
[2.8229234]	[0.45000000000000034]
[2.947319]	[0.45200000000000035]
[6.3006744]	[0.45400000000000035]
[3.6737056]	[0.45600000000000035]
[-0.29970834]	[0.45800000000000035]
[2.2249036]	[0.46000000000000035]
[2.8290486]	[0.46200000000000035]
[2.946929]	[0.46400000000000036]
[6.301039]	[0.46600000000000036]
[3.673726]	[0.46800000000000036]
[-0.29485133]	[0.47000000000000036]
[2.219861]	[0.47200000000000036]
[2.8288765]	[0.47400000000000037]
[2.9471068]	[0.47600000000000037]
[6.30123]	[0.47800000000000037]
[3.6737366]	[0.48000000000000037]
[-0.29533783]	[0.4820000000000004]
[2.2245817]	[0.4840000000000004]
[2.8229702]	[0.4860000000000004]
[2.946973]	[0.4880000000000004]
[6.3028326]	[0.4900000000000004]
[3.673894]	[0.4920000000000004]
[-0.29610783]	[0.4940000000000004]
[2.2193878]	[0.4960000000000004]
[2.829198]	[0.4980000000000004]
[2.9469452]	[0.5000000000000003]
[6.302709]	[0.5020000000000003]
[3.673845]	[0.5040000000000003]
[-0.2967376]	[0.5060000000000003]
[2.2193344]	[0.5080000000000003]
[2.8292522]	[0.5100000000000003]
[2.9470053]	[0.5120000000000003]
[6.3031583]	[0.5140000000000003]
[0.32887977]	[0.5160000000000003]
[2.3481178]	[0.5180000000000003]
[6.186959]	[0.5200000000000004]
[0.30502546]	[0.5220000000000004]
[2.3434672]	[0.5240000000000004]
[6.1887717]	[0.5260000000000004]
[0.30843872]	[0.5280000000000004]
[2.3388348]	[0.5300000000000004]
[6.189863]	[0.5320000000000004]
[0.30782247]	[0.5340000000000004]
[2.3380384]	[0.5360000000000004]
[6.191529]	[0.5380000000000004]
[0.30681053]	[0.5400000000000004]
[2.3376586]	[0.5420000000000004]
[6.1929545]	[0.5440000000000004]
[0.30555153]	[0.5460000000000004]
[2.3375535]	[0.5480000000000004]
[6.194351]	[0.5500000000000004]
[0.30469742]	[0.5520000000000004]
[2.336747]	[0.5540000000000004]
[6.195952]	[0.5560000000000004]
[0.30315852]	[0.5580000000000004]
[2.3364942]	[0.5600000000000004]
[6.1977067]	[0.5620000000000004]
[0.3017795]	[0.5640000000000004]
[2.3362856]	[0.5660000000000004]
[6.1993475]	[0.5680000000000004]
[0.30067056]	[0.5700000000000004]
[2.3351367]	[0.5720000000000004]
[6.201535]	[0.5740000000000004]
[0.29872134]	[0.5760000000000004]
[2.3343084]	[0.5780000000000004]
[2.8513799]	[0.5800000000000004]
[6.2824764]	[0.5820000000000004]
[3.6698692]	[0.5840000000000004]
[-0.2961685]	[0.5860000000000004]
[2.2238402]	[0.5880000000000004]
[2.8229413]	[0.5900000000000004]
[2.9467719]	[0.5920000000000004]
[6.304162]	[0.5940000000000004]
[3.673587]	[0.5960000000000004]
[-0.29747283]	[0.5980000000000004]
[2.2179048]	[0.6000000000000004]
[2.8297524]	[0.6020000000000004]
[2.9472194]	[0.6040000000000004]
[6.3048196]	[0.6060000000000004]
[0.32694182]	[0.6080000000000004]
[2.3475473]	[0.6100000000000004]
[6.1891956]	[0.6120000000000004]
[0.3084703]	[0.6140000000000004]
[2.337453]	[0.6160000000000004]
[6.1910214]	[0.6180000000000004]
[0.30638477]	[0.6200000000000004]
[2.3375142]	[0.6220000000000004]
[6.1933346]	[0.6240000000000004]
[0.30465376]	[0.6260000000000004]
[2.3366523]	[0.6280000000000004]
[6.1958895]	[0.6300000000000004]
[0.3026531]	[0.6320000000000005]
[2.3359487]	[0.6340000000000005]
[6.19857]	[0.6360000000000005]
[0.3004783]	[0.6380000000000005]
[2.3357418]	[0.6400000000000005]
[6.2009854]	[0.6420000000000005]
[0.29837158]	[0.6440000000000005]
[2.3349662]	[0.6460000000000005]
[6.2038026]	[0.6480000000000005]
[0.29626027]	[0.6500000000000005]
[2.334595]	[0.6520000000000005]
[2.850924]	[0.6540000000000005]
[6.2849917]	[0.6560000000000005]
[3.6698103]	[0.6580000000000005]
[-0.29921567]	[0.6600000000000005]
[2.2239995]	[0.6620000000000005]
[2.823394]	[0.6640000000000005]
[2.9469566]	[0.6660000000000005]
[6.3064365]	[0.6680000000000005]
[0.33032972]	[0.6700000000000005]
[2.3410492]	[0.6720000000000005]
[6.1917825]	[0.6740000000000005]
[0.3059675]	[0.6760000000000005]
[2.3362353]	[0.6780000000000005]
[6.1948256]	[0.6800000000000005]
[0.30219498]	[0.6820000000000005]
[2.335965]	[0.6840000000000005]
[6.1987414]	[0.6860000000000005]
[0.29934242]	[0.6880000000000005]
[2.335712]	[0.6900000000000005]
[6.2019773]	[0.6920000000000005]
[0.29667842]	[0.6940000000000005]
[2.3347633]	[0.6960000000000005]
[6.205512]	[0.6980000000000005]
[0.2943119]	[0.7000000000000005]
[2.3344955]	[0.7020000000000005]
[6.2083015]	[0.7040000000000005]
[0.29228637]	[0.7060000000000005]
[2.3339472]	[0.7080000000000005]
[2.8510637]	[0.7100000000000005]
[6.2895045]	[0.7120000000000005]
[3.6700852]	[0.7140000000000005]
[-0.30385098]	[0.7160000000000005]
[2.2235792]	[0.7180000000000005]
[2.8287952]	[0.7200000000000005]
[2.9426272]	[0.7220000000000005]
[6.309895]	[0.7240000000000005]
[0.32263651]	[0.7260000000000005]
[2.3472]	[0.7280000000000005]
[6.1940603]	[0.7300000000000005]
[0.3045204]	[0.7320000000000005]
[2.336299]	[0.7340000000000005]
[6.196018]	[0.7360000000000005]
[0.30178538]	[0.7380000000000005]
[2.335964]	[0.7400000000000005]
[6.199241]	[0.7420000000000005]
[0.29953414]	[0.7440000000000005]
[2.3357828]	[0.7460000000000006]
[6.201804]	[0.7480000000000006]
[0.29729244]	[0.7500000000000006]
[2.3404202]	[0.7520000000000006]
[6.199012]	[0.7540000000000006]
[0.29578286]	[0.7560000000000006]
[2.3343527]	[0.7580000000000006]
[6.207351]	[0.7600000000000006]
[0.29313982]	[0.7620000000000006]
[2.3337014]	[0.7640000000000006]
[2.856513]	[0.7660000000000006]
[6.2830834]	[0.7680000000000006]
[3.6698508]	[0.7700000000000006]
[-0.30255654]	[0.7720000000000006]
[2.2232912]	[0.7740000000000006]
[2.8239055]	[0.7760000000000006]
[2.947752]	[0.7780000000000006]
[6.3094015]	[0.7800000000000006]
[0.3282547]	[0.7820000000000006]
[2.3402834]	[0.7840000000000006]
[6.19449]	[0.7860000000000006]
[0.30451694]	[0.7880000000000006]
[2.3361502]	[0.7900000000000006]
[6.1964955]	[0.7920000000000006]
[0.3016996]	[0.7940000000000006]
[2.3354363]	[0.7960000000000006]
[6.199809]	[0.7980000000000006]
[0.2989764]	[0.8000000000000006]
[2.3403764]	[0.8020000000000006]
[6.1973357]	[0.8040000000000006]
[0.29623833]	[0.8060000000000006]
[2.334935]	[0.8080000000000006]
[6.206167]	[0.8100000000000006]
[0.29431096]	[0.8120000000000006]
[2.335254]	[0.8140000000000006]
[6.207774]	[0.8160000000000006]
[0.29278672]	[0.8180000000000006]
[2.335435]	[0.8200000000000006]
[2.8571606]	[0.8220000000000006]
[6.28159]	[0.8240000000000006]
[3.6694689]	[0.8260000000000006]
[-0.30134973]	[0.8280000000000006]
[2.2233164]	[0.8300000000000006]
[2.828281]	[0.8320000000000006]
[2.9407973]	[0.8340000000000006]
[6.3103175]	[0.8360000000000006]
[0.3217123]	[0.8380000000000006]
[2.3477807]	[0.8400000000000006]
[6.194301]	[0.8420000000000006]
[0.3046783]	[0.8440000000000006]
[2.3365476]	[0.8460000000000006]
[6.195694]	[0.8480000000000006]
[0.30267483]	[0.8500000000000006]
[2.3424895]	[0.8520000000000006]
[6.1919074]	[0.8540000000000006]
[0.30000606]	[0.8560000000000006]
[2.3369863]	[0.8580000000000007]
[6.2003636]	[0.8600000000000007]
[0.2996009]	[0.8620000000000007]
[2.3364742]	[0.8640000000000007]
[6.201398]	[0.8660000000000007]
[0.2989443]	[0.8680000000000007]
[2.3366938]	[0.8700000000000007]
[6.2019706]	[0.8720000000000007]
[0.29797274]	[0.8740000000000007]
[2.3369381]	[0.8760000000000007]
[6.202682]	[0.8780000000000007]
[0.2979189]	[0.8800000000000007]
[2.3421047]	[0.8820000000000007]
[6.197452]	[0.8840000000000007]
[0.29564756]	[0.8860000000000007]
[2.3367155]	[0.8880000000000007]
[6.205202]	[0.8900000000000007]
[0.2965221]	[0.8920000000000007]
[2.3363974]	[0.8940000000000007]
[6.204889]	[0.8960000000000007]
[0.29671985]	[0.8980000000000007]
[2.3365567]	[0.9000000000000007]
[6.204521]	[0.9020000000000007]
[0.29694974]	[0.9040000000000007]
[2.3363435]	[0.9060000000000007]
[6.2044435]	[0.9080000000000007]
[0.29648098]	[0.9100000000000007]
[2.3419871]	[0.9120000000000007]
[2.8444993]	[0.9140000000000007]
[6.284025]	[0.9160000000000007]
[3.669275]	[0.9180000000000007]
