[2.9645524]	[0.002]
[3.0064156]	[0.004]
[3.0059958]	[0.006]
[3.005981]	[0.008]
[3.0059638]	[0.01]
[3.00595]	[0.012]
[3.005933]	[0.014]
[3.0059187]	[0.016]
[3.005902]	[0.018000000000000002]
[3.0054824]	[0.020000000000000004]
[3.005466]	[0.022000000000000006]
[3.0054603]	[0.024000000000000007]
[3.0054417]	[0.02600000000000001]
[3.0054197]	[0.02800000000000001]
[3.005403]	[0.030000000000000013]
[3.0763083]	[0.032000000000000015]
[3.0045547]	[0.034000000000000016]
[3.0762565]	[0.03600000000000002]
[3.0045373]	[0.03800000000000002]
[3.0758793]	[0.04000000000000002]
[3.004681]	[0.04200000000000002]
[3.075765]	[0.044000000000000025]
[3.0046568]	[0.04600000000000003]
[3.0757234]	[0.04800000000000003]
[3.0046318]	[0.05000000000000003]
[3.075664]	[0.05200000000000003]
[3.0047793]	[0.054000000000000034]
[3.0756123]	[0.056000000000000036]
[3.0047584]	[0.05800000000000004]
[3.074418]	[0.06000000000000004]
[3.0047433]	[0.06200000000000004]
[3.0740812]	[0.06400000000000004]
[3.0047188]	[0.06600000000000004]
[3.0755138]	[0.06800000000000005]
[3.0046957]	[0.07000000000000005]
[3.0748434]	[0.07200000000000005]
[3.004683]	[0.07400000000000005]
[3.072903]	[0.07600000000000005]
[3.0046961]	[0.07800000000000006]
[3.0752656]	[0.08000000000000006]
[3.0046785]	[0.08200000000000006]
[3.0742774]	[0.08400000000000006]
[3.0046904]	[0.08600000000000006]
[3.0740352]	[0.08800000000000006]
[3.0046678]	[0.09000000000000007]
[3.0738032]	[0.09200000000000007]
[3.0048146]	[0.09400000000000007]
[3.0738518]	[0.09600000000000007]
[3.0047903]	[0.09800000000000007]
[3.0738173]	[0.10000000000000007]
[3.00476]	[0.10200000000000008]
[3.074174]	[0.10400000000000008]
[3.004773]	[0.10600000000000008]
[3.0743089]	[0.10800000000000008]
[3.0047505]	[0.11000000000000008]
[3.0738657]	[0.11200000000000009]
[3.0047245]	[0.11400000000000009]
[3.0742292]	[0.11600000000000009]
[3.0047]	[0.11800000000000009]
[3.07394]	[0.12000000000000009]
[3.0046804]	[0.1220000000000001]
[3.0738976]	[0.1240000000000001]
[3.0046635]	[0.12600000000000008]
[3.0741506]	[0.12800000000000009]
[3.0046418]	[0.1300000000000001]
[3.0744362]	[0.1320000000000001]
[3.004619]	[0.1340000000000001]
[3.0739377]	[0.1360000000000001]
[3.0046027]	[0.1380000000000001]
[3.0740018]	[0.1400000000000001]
[3.0047772]	[0.1420000000000001]
[3.0741904]	[0.1440000000000001]
[3.0047514]	[0.1460000000000001]
[3.0743084]	[0.1480000000000001]
