[0.02961836814880371]	[0.001]
[0.03011735200881958]	[0.002]
[0.03011693000793457]	[0.003]
[0.030117552280426025]	[0.004]
[0.03011746644973755]	[0.005]
[0.030115735530853272]	[0.006]
[0.03011563539505005]	[0.007]
[0.030115540027618407]	[0.008]
[0.030115392208099365]	[0.009000000000000001]
[0.030115292072296143]	[0.010000000000000002]
[0.030115184783935548]	[0.011000000000000003]
[0.030115067958831787]	[0.012000000000000004]
[0.03011493682861328]	[0.013000000000000005]
[0.030114784240722656]	[0.014000000000000005]
[0.03011465072631836]	[0.015000000000000006]
[0.030114543437957764]	[0.016000000000000007]
[0.030114409923553468]	[0.017000000000000008]
[0.030114262104034423]	[0.01800000000000001]
[0.030114123821258543]	[0.01900000000000001]
[0.02957108736038208]	[0.02000000000000001]
[0.030113589763641358]	[0.02100000000000001]
[0.03011463165283203]	[0.022000000000000013]
[0.029556729793548585]	[0.023000000000000013]
[0.03011305570602417]	[0.024000000000000014]
[0.03011442184448242]	[0.025000000000000015]
[0.029552836418151856]	[0.026000000000000016]
[0.03011322259902954]	[0.027000000000000017]
[0.029577350616455077]	[0.028000000000000018]
[0.030113182067871093]	[0.02900000000000002]
[0.030114190578460695]	[0.03000000000000002]
[0.029575233459472657]	[0.03100000000000002]
[0.0301133394241333]	[0.03200000000000002]
[0.03011396646499634]	[0.03300000000000002]
[0.029562101364135743]	[0.03400000000000002]
[0.03011385917663574]	[0.035000000000000024]
[0.030113790035247803]	[0.036000000000000025]
[0.02955718517303467]	[0.037000000000000026]
[0.030113654136657717]	[0.03800000000000003]
[0.02958075761795044]	[0.03900000000000003]
[0.030113613605499266]	[0.04000000000000003]
[0.030114262104034423]	[0.04100000000000003]
[0.029574520587921142]	[0.04200000000000003]
[0.030114145278930665]	[0.04300000000000003]
[0.030114064216613768]	[0.04400000000000003]
[0.02956237077713013]	[0.04500000000000003]
[0.03011396884918213]	[0.046000000000000034]
[0.03011385917663574]	[0.047000000000000035]
[0.029554915428161622]	[0.048000000000000036]
[0.030113725662231444]	[0.04900000000000004]
[0.029580912590026855]	[0.05000000000000004]
[0.0301137375831604]	[0.05100000000000004]
[0.030113604068756104]	[0.05200000000000004]
[0.02956840753555298]	[0.05300000000000004]
[0.03011350393295288]	[0.05400000000000004]
[0.030113446712493896]	[0.05500000000000004]
[0.02956320285797119]	[0.05600000000000004]
[0.030113308429718016]	[0.057000000000000044]
[0.030113253593444824]	[0.058000000000000045]
[0.029557759761810302]	[0.059000000000000045]
[0.030113110542297362]	[0.060000000000000046]
[0.0295786714553833]	[0.06100000000000005]
[0.030113072395324708]	[0.06200000000000005]
[0.030113720893859865]	[0.06300000000000004]
[0.02957672834396362]	[0.06400000000000004]
[0.030112862586975098]	[0.06500000000000004]
[0.030113563537597657]	[0.06600000000000004]
[0.02956674814224243]	[0.06700000000000005]
[0.030112667083740233]	[0.06800000000000005]
[0.03011333703994751]	[0.06900000000000005]
[0.02956002712249756]	[0.07000000000000005]
[0.030112502574920656]	[0.07100000000000005]
[0.02958545684814453]	[0.07200000000000005]
[0.03011244535446167]	[0.07300000000000005]
[0.030113074779510498]	[0.07400000000000005]
[0.029579949378967286]	[0.07500000000000005]
[0.030112264156341554]	[0.07600000000000005]
[0.030113580226898192]	[0.07700000000000005]
[0.02956387996673584]	[0.07800000000000006]
[0.03011206865310669]	[0.07900000000000006]
[0.030113394260406493]	[0.08000000000000006]
[0.029563755989074708]	[0.08100000000000006]
[0.030112578868865966]	[0.08200000000000006]
[0.029591114521026612]	[0.08300000000000006]
[0.030112543106079102]	[0.08400000000000006]
[0.030113139152526856]	[0.08500000000000006]
[0.029574546813964844]	[0.08600000000000006]
[0.030112338066101075]	[0.08700000000000006]
[0.03011202096939087]	[0.08800000000000006]
[0.02956645727157593]	[0.08900000000000007]
[0.03011052131652832]	[0.09000000000000007]
[0.030111849308013916]	[0.09100000000000007]
[0.029561693668365478]	[0.09200000000000007]
[0.030111002922058105]	[0.09300000000000007]
[0.029586377143859862]	[0.09400000000000007]
[0.03011101245880127]	[0.09500000000000007]
[0.030111582279205323]	[0.09600000000000007]
[0.029576315879821777]	[0.09700000000000007]
[0.030110735893249512]	[0.09800000000000007]
[0.030111396312713624]	[0.09900000000000007]
[0.029570231437683104]	[0.10000000000000007]
[0.030110538005828857]	[0.10100000000000008]
[0.030111236572265623]	[0.10200000000000008]
[0.029565157890319823]	[0.10300000000000008]
[0.03011035919189453]	[0.10400000000000008]
[0.029588539600372315]	[0.10500000000000008]
[0.030110366344451904]	[0.10600000000000008]
[0.030111658573150634]	[0.10700000000000008]
[0.029578971862792968]	[0.10800000000000008]
[0.030110106468200684]	[0.10900000000000008]
[0.03011143207550049]	[0.11000000000000008]
[0.02957151651382446]	[0.11100000000000008]
[0.030110671520233154]	[0.11200000000000009]
[0.03011129379272461]	[0.11300000000000009]
[0.02956730842590332]	[0.11400000000000009]
[0.030110476016998292]	[0.11500000000000009]
[0.02959048271179199]	[0.11600000000000009]
[0.03011113166809082]	[0.11700000000000009]
[0.030113160610198975]	[0.11800000000000009]
[0.029579052925109862]	[0.11900000000000009]
[0.030111665725708007]	[0.12000000000000009]
[0.030112974643707276]	[0.1210000000000001]
[0.029575846195220946]	[0.1220000000000001]
[0.030112183094024657]	[0.1230000000000001]
[0.03011277914047241]	[0.1240000000000001]
[0.029564785957336425]	[0.12500000000000008]
[0.030112009048461914]	[0.12600000000000008]
[0.029593846797943114]	[0.12700000000000009]
[0.030111939907073976]	[0.12800000000000009]
[0.030112533569335936]	[0.1290000000000001]
[0.02958285331726074]	[0.1300000000000001]
[0.030111708641052247]	[0.1310000000000001]
[0.030112295150756835]	[0.1320000000000001]
[0.02957075834274292]	[0.1330000000000001]
[0.030111536979675294]	[0.1340000000000001]
[0.03011211156845093]	[0.1350000000000001]
[0.029568197727203368]	[0.1360000000000001]
[0.030111327171325683]	[0.1370000000000001]
[0.02959632396697998]	[0.1380000000000001]
[0.030111250877380372]	[0.1390000000000001]
[0.030110225677490235]	[0.1400000000000001]
[0.029580662250518797]	[0.1410000000000001]
[0.03011107921600342]	[0.1420000000000001]
[0.030110032558441163]	[0.1430000000000001]
[0.029573788642883302]	[0.1440000000000001]
[0.030109245777130127]	[0.1450000000000001]
[0.030109822750091553]	[0.1460000000000001]
[0.02957069396972656]	[0.1470000000000001]
[0.030109078884124757]	[0.1480000000000001]
[0.029597926139831542]	[0.1490000000000001]
[0.030109057426452635]	[0.1500000000000001]
[0.030108678340911865]	[0.1510000000000001]
[0.029584105014801024]	[0.1520000000000001]
[0.030108835697174072]	[0.1530000000000001]
[0.030108489990234376]	[0.1540000000000001]
[0.029577479362487794]	[0.1550000000000001]
[0.030107715129852296]	[0.1560000000000001]
[0.03010668754577637]	[0.1570000000000001]
[0.029570138454437254]	[0.1580000000000001]
[0.03010751008987427]	[0.1590000000000001]
[0.029597406387329103]	[0.16000000000000011]
[0.030107502937316896]	[0.16100000000000012]
[0.03010481357574463]	[0.16200000000000012]
[0.029585745334625244]	[0.16300000000000012]
[0.03010727882385254]	[0.16400000000000012]
[0.030104625225067138]	[0.16500000000000012]
[0.029576520919799804]	[0.16600000000000012]
[0.030107052326202394]	[0.16700000000000012]
[0.03010441541671753]	[0.16800000000000012]
[0.029571399688720704]	[0.16900000000000012]
[0.03010688543319702]	[0.17000000000000012]
[0.029596481323242187]	[0.17100000000000012]
[0.030106821060180665]	[0.17200000000000013]
[0.030104007720947266]	[0.17300000000000013]
[0.02958841323852539]	[0.17400000000000013]
[0.030105013847351075]	[0.17500000000000013]
[0.030103790760040283]	[0.17600000000000013]
[0.029577369689941405]	[0.17700000000000013]
[0.030106267929077148]	[0.17800000000000013]
[0.030102007389068604]	[0.17900000000000013]
[0.029573278427124025]	[0.18000000000000013]
[0.030104477405548096]	[0.18100000000000013]
[0.02959975481033325]	[0.18200000000000013]
[0.030104413032531738]	[0.18300000000000013]
[0.03010176181793213]	[0.18400000000000014]
[0.02958728313446045]	[0.18500000000000014]
[0.030104200839996337]	[0.18600000000000014]
[0.030101525783538818]	[0.18700000000000014]
[0.02957737445831299]	[0.18800000000000014]
[0.030104007720947266]	[0.18900000000000014]
[0.030102813243865968]	[0.19000000000000014]
[0.029575116634368896]	[0.19100000000000014]
[0.030104527473449706]	[0.19200000000000014]
[0.029597766399383545]	[0.19300000000000014]
[0.030104455947875978]	[0.19400000000000014]
[0.030103223323822023]	[0.19500000000000015]
[0.02958800792694092]	[0.19600000000000015]
[0.030105688571929932]	[0.19700000000000015]
[0.030102999210357667]	[0.19800000000000015]
[0.029581429958343505]	[0.19900000000000015]
[0.030105488300323488]	[0.20000000000000015]
[0.029601805210113526]	[0.20100000000000015]
[0.030105440616607665]	[0.20200000000000015]
[0.030101149082183837]	[0.20300000000000015]
[0.02959386110305786]	[0.20400000000000015]
[0.030105223655700685]	[0.20500000000000015]
[0.030100955963134765]	[0.20600000000000016]
[0.02959001064300537]	[0.20700000000000016]
[0.030105023384094237]	[0.20800000000000016]
[0.030100748538970948]	[0.20900000000000016]
[0.029584980010986327]	[0.21000000000000016]
