[3.0210216]	[0.002]
[3.4196138]	[0.004]
[2.7231767]	[0.006]
[2.8915534]	[0.008]
[2.9354782]	[0.01]
[2.9441023]	[0.012]
[2.9456718]	[0.014]
[2.9459488]	[0.016]
[-1.1382202]	[0.018000000000000002]
[1.627392]	[0.020000000000000004]
[2.2023048]	[0.022000000000000006]
[2.3103201]	[0.024000000000000007]
[2.3448608]	[0.02600000000000001]
[2.3684084]	[0.02800000000000001]
[2.3730562]	[0.030000000000000013]
[2.387804]	[0.032000000000000015]
[2.388939]	[0.034000000000000016]
[2.40802]	[0.03600000000000002]
[2.4174857]	[0.03800000000000002]
[2.4391997]	[0.04000000000000002]
[2.431176]	[0.04200000000000002]
[2.4482133]	[0.044000000000000025]
[2.4606173]	[0.04600000000000003]
[2.4684002]	[0.04800000000000003]
[2.4782584]	[0.05000000000000003]
[2.4775677]	[0.05200000000000003]
[2.5104804]	[0.054000000000000034]
[2.5128438]	[0.056000000000000036]
[2.4953287]	[0.05800000000000004]
[2.525912]	[0.06000000000000004]
[2.530973]	[0.06200000000000004]
[2.5387454]	[0.06400000000000004]
[2.5461986]	[0.06600000000000004]
[2.5526524]	[0.06800000000000005]
[2.563795]	[0.07000000000000005]
[2.5708632]	[0.07200000000000005]
[2.5770705]	[0.07400000000000005]
[2.5858047]	[0.07600000000000005]
[2.5885346]	[0.07800000000000006]
[2.6061585]	[0.08000000000000006]
[2.6026936]	[0.08200000000000006]
[2.6086316]	[0.08400000000000006]
[2.6217337]	[0.08600000000000006]
[2.6243286]	[0.08800000000000006]
[2.6312954]	[0.09000000000000007]
[2.6365983]	[0.09200000000000007]
[2.645583]	[0.09400000000000007]
[2.6498303]	[0.09600000000000007]
[2.6564832]	[0.09800000000000007]
[2.6646216]	[0.10000000000000007]
[2.6620424]	[0.10200000000000008]
[2.676988]	[0.10400000000000008]
[2.6774983]	[0.10600000000000008]
[2.6837454]	[0.10800000000000008]
[2.688266]	[0.11000000000000008]
[2.6954997]	[0.11200000000000009]
[2.6998985]	[0.11400000000000009]
[2.7049634]	[0.11600000000000009]
[2.7081728]	[0.11800000000000009]
[2.7141504]	[0.12000000000000009]
[2.7184577]	[0.1220000000000001]
[2.7244596]	[0.1240000000000001]
[2.727513]	[0.12600000000000008]
[2.7325976]	[0.12800000000000009]
[2.7349439]	[0.1300000000000001]
[2.7406976]	[0.1320000000000001]
[2.7441168]	[0.1340000000000001]
[2.7483585]	[0.1360000000000001]
[2.751792]	[0.1380000000000001]
[2.7593021]	[0.1400000000000001]
[2.7580323]	[0.1420000000000001]
[2.7607899]	[0.1440000000000001]
[2.766651]	[0.1460000000000001]
[2.7704165]	[0.1480000000000001]
[2.7736003]	[0.1500000000000001]
[2.7810102]	[0.1520000000000001]
[2.7816918]	[0.1540000000000001]
[2.784669]	[0.1560000000000001]
[2.7880163]	[0.1580000000000001]
[2.789193]	[0.16000000000000011]
[2.7918885]	[0.16200000000000012]
[2.796312]	[0.16400000000000012]
[2.8006911]	[0.16600000000000012]
[2.8020635]	[0.16800000000000012]
[2.8053868]	[0.17000000000000012]
[2.8101687]	[0.17200000000000013]
[2.8113706]	[0.17400000000000013]
[2.8141785]	[0.17600000000000013]
[2.8164861]	[0.17800000000000013]
[2.8185194]	[0.18000000000000013]
[2.821277]	[0.18200000000000013]
[2.82338]	[0.18400000000000014]
[2.8257692]	[0.18600000000000014]
[2.829136]	[0.18800000000000014]
[2.8310559]	[0.19000000000000014]
[2.8341267]	[0.19200000000000014]
[2.8359892]	[0.19400000000000014]
[2.8378983]	[0.19600000000000015]
[2.8399873]	[0.19800000000000015]
[2.842137]	[0.20000000000000015]
[2.8445158]	[0.20200000000000015]
[2.8454614]	[0.20400000000000015]
[2.8475466]	[0.20600000000000016]
[2.8499284]	[0.20800000000000016]
[2.8517497]	[0.21000000000000016]
[2.8532898]	[0.21200000000000016]
[2.8548875]	[0.21400000000000016]
[2.8562684]	[0.21600000000000016]
[2.8595405]	[0.21800000000000017]
[2.86189]	[0.22000000000000017]
[2.8628807]	[0.22200000000000017]
[2.8640823]	[0.22400000000000017]
[2.86609]	[0.22600000000000017]
[2.8679404]	[0.22800000000000017]
[2.8693895]	[0.23000000000000018]
[2.872115]	[0.23200000000000018]
[2.8727117]	[0.23400000000000018]
[2.8734097]	[0.23600000000000018]
[2.8748286]	[0.23800000000000018]
[2.875648]	[0.24000000000000019]
[2.87828]	[0.2420000000000002]
[2.8794365]	[0.2440000000000002]
[2.8800817]	[0.2460000000000002]
[2.8803089]	[0.2480000000000002]
[2.8826258]	[0.25000000000000017]
[2.8862393]	[0.25200000000000017]
[2.8903937]	[0.25400000000000017]
[2.8928564]	[0.25600000000000017]
[2.8870654]	[0.2580000000000002]
[2.8817756]	[0.2600000000000002]
[2.8844697]	[0.2620000000000002]
[2.8892093]	[0.2640000000000002]
[2.8905363]	[0.2660000000000002]
[2.892608]	[0.2680000000000002]
[2.8946366]	[0.2700000000000002]
[2.8960092]	[0.2720000000000002]
[2.8964264]	[0.2740000000000002]
[2.8971438]	[0.2760000000000002]
[2.897751]	[0.2780000000000002]
[2.898927]	[0.2800000000000002]
[2.9001536]	[0.2820000000000002]
[2.901057]	[0.2840000000000002]
[2.9028778]	[0.2860000000000002]
[2.9055326]	[0.2880000000000002]
[2.905172]	[0.2900000000000002]
[2.9053779]	[0.2920000000000002]
[2.9053395]	[0.2940000000000002]
[2.9063382]	[0.2960000000000002]
[2.9072227]	[0.2980000000000002]
[2.907908]	[0.3000000000000002]
[2.909028]	[0.3020000000000002]
[2.910012]	[0.3040000000000002]
[2.9108605]	[0.3060000000000002]
[2.911676]	[0.3080000000000002]
[2.9126027]	[0.3100000000000002]
[2.9124603]	[0.3120000000000002]
[2.9132295]	[0.3140000000000002]
[2.9133902]	[0.3160000000000002]
[2.9141796]	[0.3180000000000002]
[2.9149249]	[0.32000000000000023]
[2.9156783]	[0.32200000000000023]
[2.9157174]	[0.32400000000000023]
[2.9168994]	[0.32600000000000023]
[2.9171882]	[0.32800000000000024]
[2.917986]	[0.33000000000000024]
[2.9185288]	[0.33200000000000024]
[2.9196284]	[0.33400000000000024]
[2.9201303]	[0.33600000000000024]
[2.9204125]	[0.33800000000000024]
[2.920472]	[0.34000000000000025]
[2.921186]	[0.34200000000000025]
[2.9214082]	[0.34400000000000025]
[2.92191]	[0.34600000000000025]
[2.9226768]	[0.34800000000000025]
[2.923354]	[0.35000000000000026]
[2.924096]	[0.35200000000000026]
[2.9241536]	[0.35400000000000026]
[2.9242122]	[0.35600000000000026]
[2.9244232]	[0.35800000000000026]
[2.9251795]	[0.36000000000000026]
[2.925819]	[0.36200000000000027]
[2.9257565]	[0.36400000000000027]
[2.9266384]	[0.36600000000000027]
[2.9263618]	[0.36800000000000027]
[2.9260135]	[0.3700000000000003]
[2.9263852]	[0.3720000000000003]
[2.9271123]	[0.3740000000000003]
[2.9274764]	[0.3760000000000003]
[2.9275165]	[0.3780000000000003]
[2.9276245]	[0.3800000000000003]
[2.9282458]	[0.3820000000000003]
[2.929108]	[0.3840000000000003]
[2.928416]	[0.3860000000000003]
[2.9288547]	[0.3880000000000003]
[2.929163]	[0.3900000000000003]
[2.9295201]	[0.3920000000000003]
[2.930079]	[0.3940000000000003]
[2.9308307]	[0.3960000000000003]
[2.9311147]	[0.3980000000000003]
[2.9315388]	[0.4000000000000003]
[2.932343]	[0.4020000000000003]
[2.9324205]	[0.4040000000000003]
[2.9326406]	[0.4060000000000003]
[2.9319103]	[0.4080000000000003]
[2.9325616]	[0.4100000000000003]
[2.9325364]	[0.4120000000000003]
[2.932786]	[0.4140000000000003]
[2.93349]	[0.4160000000000003]
[2.93368]	[0.4180000000000003]
[2.9341059]	[0.4200000000000003]
[2.9342315]	[0.4220000000000003]
[2.9341252]	[0.4240000000000003]
[2.934774]	[0.4260000000000003]
[2.9345653]	[0.4280000000000003]
[2.9343574]	[0.4300000000000003]
[2.9344177]	[0.43200000000000033]
[2.9347239]	[0.43400000000000033]
[2.9351192]	[0.43600000000000033]
[2.9357884]	[0.43800000000000033]
[2.9359689]	[0.44000000000000034]
[2.9360323]	[0.44200000000000034]
[2.9368284]	[0.44400000000000034]
[2.9367]	[0.44600000000000034]
[2.9372947]	[0.44800000000000034]
[2.9375658]	[0.45000000000000034]
[2.9380653]	[0.45200000000000035]
[2.9384696]	[0.45400000000000035]
[2.9384658]	[0.45600000000000035]
[2.9380333]	[0.45800000000000035]
[2.9385624]	[0.46000000000000035]
[2.9376814]	[0.46200000000000035]
[2.9383636]	[0.46400000000000036]
[2.9383411]	[0.46600000000000036]
[2.9390173]	[0.46800000000000036]
[2.938955]	[0.47000000000000036]
[2.939767]	[0.47200000000000036]
[2.9396942]	[0.47400000000000037]
[2.939397]	[0.47600000000000037]
[2.9396906]	[0.47800000000000037]
[2.939657]	[0.48000000000000037]
[2.939662]	[0.4820000000000004]
[2.9393768]	[0.4840000000000004]
[2.9392326]	[0.4860000000000004]
[2.939672]	[0.4880000000000004]
[2.939882]	[0.4900000000000004]
[2.9399261]	[0.4920000000000004]
[-0.53221095]	[0.4940000000000004]
[-11.140812]	[0.4960000000000004]
[-12.271772]	[0.4980000000000004]
[-13.720323]	[0.5000000000000003]
[-14.017806]	[0.5020000000000003]
[-14.471425]	[0.5040000000000003]
[-15.575468]	[0.5060000000000003]
[-15.587217]	[0.5080000000000003]
[-16.476715]	[0.5100000000000003]
[-16.652296]	[0.5120000000000003]
[-17.919847]	[0.5140000000000003]
[-18.04635]	[0.5160000000000003]
[-17.905827]	[0.5180000000000003]
