[2.9811492]	[0.002]
[2.5399497]	[0.004]
[2.9498405]	[0.006]
[2.9457536]	[0.008]
[2.945795]	[0.01]
[2.9457877]	[0.012]
[2.945778]	[0.014]
[2.945772]	[0.016]
[2.9457622]	[0.018000000000000002]
[2.9457567]	[0.020000000000000004]
[2.9457502]	[0.022000000000000006]
[2.9457397]	[0.024000000000000007]
[2.9457338]	[0.02600000000000001]
[2.9457257]	[0.02800000000000001]
[2.945719]	[0.030000000000000013]
[2.945709]	[0.032000000000000015]
[2.9456987]	[0.034000000000000016]
[2.9456916]	[0.03600000000000002]
[3.7177942]	[0.03800000000000002]
[2.918033]	[0.04000000000000002]
[2.193073]	[0.04200000000000002]
[3.7158482]	[0.044000000000000025]
[2.175495]	[0.04600000000000003]
[3.7363346]	[0.04800000000000003]
[2.9170797]	[0.05000000000000003]
[2.1844585]	[0.05200000000000003]
[3.7250946]	[0.054000000000000034]
[2.1663272]	[0.056000000000000036]
[3.7407606]	[0.05800000000000004]
[2.9124079]	[0.06000000000000004]
[2.184302]	[0.06200000000000004]
[3.7284365]	[0.06400000000000004]
[2.913046]	[0.06600000000000004]
[2.196268]	[0.06800000000000005]
[3.716297]	[0.07000000000000005]
[2.1752217]	[0.07200000000000005]
[3.7327726]	[0.07400000000000005]
[2.9161582]	[0.07600000000000005]
[2.188706]	[0.07800000000000006]
[3.7206924]	[0.08000000000000006]
[2.1707063]	[0.08200000000000006]
[3.7363987]	[0.08400000000000006]
[2.9179568]	[0.08600000000000006]
[2.1833384]	[0.08800000000000006]
[3.7243927]	[0.09000000000000007]
[2.916628]	[0.09200000000000007]
[2.1966193]	[0.09400000000000007]
[3.7140064]	[0.09600000000000007]
[2.1774058]	[0.09800000000000007]
[3.7306387]	[0.10000000000000007]
[2.9179924]	[0.10200000000000008]
[2.1890516]	[0.10400000000000008]
[3.7191586]	[0.10600000000000008]
[2.172157]	[0.10800000000000008]
[3.7349172]	[0.11000000000000008]
[2.9178529]	[0.11200000000000009]
[2.1849198]	[0.11400000000000009]
[3.7227252]	[0.11600000000000009]
[2.917039]	[0.11800000000000009]
[2.197875]	[0.12000000000000009]
[3.7123983]	[0.1220000000000001]
[2.1789997]	[0.1240000000000001]
[3.7291002]	[0.12600000000000008]
[2.918023]	[0.12800000000000009]
[2.1905446]	[0.1300000000000001]
[3.7181005]	[0.1320000000000001]
[2.1732078]	[0.1340000000000001]
[3.7342346]	[0.1360000000000001]
[2.9177694]	[0.1380000000000001]
[2.1856806]	[0.1400000000000001]
[3.7221727]	[0.1420000000000001]
[2.9169605]	[0.1440000000000001]
[2.1985035]	[0.1460000000000001]
[3.7115743]	[0.1480000000000001]
[2.1798365]	[0.1500000000000001]
[3.728422]	[0.1520000000000001]
[2.918179]	[0.1540000000000001]
[2.191062]	[0.1560000000000001]
