[2.9937422]	[0.002]
[2.5830114]	[0.004]
[2.9510703]	[0.006]
[2.9446516]	[0.008]
[2.9447408]	[0.01]
[2.944755]	[0.012]
[2.9447746]	[0.014]
[2.9447908]	[0.016]
[2.9448068]	[0.018000000000000002]
[2.9448225]	[0.020000000000000004]
[2.9448392]	[0.022000000000000006]
[2.9448538]	[0.024000000000000007]
[2.9448724]	[0.02600000000000001]
[2.9448876]	[0.02800000000000001]
[2.9449024]	[0.030000000000000013]
[2.9449165]	[0.032000000000000015]
[2.944931]	[0.034000000000000016]
[2.9449475]	[0.03600000000000002]
[3.699318]	[0.03800000000000002]
[2.9181345]	[0.04000000000000002]
[2.2093184]	[0.04200000000000002]
[3.6973429]	[0.044000000000000025]
[2.1923993]	[0.04600000000000003]
[3.7178135]	[0.04800000000000003]
[2.9168618]	[0.05000000000000003]
[2.200723]	[0.05200000000000003]
[3.7062497]	[0.054000000000000034]
[2.9139657]	[0.056000000000000036]
[2.2150137]	[0.05800000000000004]
[3.6934636]	[0.06000000000000004]
[2.1962671]	[0.06200000000000004]
[3.7140515]	[0.06400000000000004]
[2.9177601]	[0.06600000000000004]
[2.2035067]	[0.06800000000000005]
[3.6997044]	[0.07000000000000005]
[2.1898618]	[0.07200000000000005]
[3.7177365]	[0.07400000000000005]
[2.9186184]	[0.07600000000000005]
[2.199007]	[0.07800000000000006]
[3.7044759]	[0.08000000000000006]
[2.91498]	[0.08200000000000006]
[2.2156956]	[0.08400000000000006]
[3.695041]	[0.08600000000000006]
[2.1947918]	[0.08800000000000006]
[3.7111096]	[0.09000000000000007]
[2.9179566]	[0.09200000000000007]
[2.2061684]	[0.09400000000000007]
[3.7005022]	[0.09600000000000007]
[2.189201]	[0.09800000000000007]
[3.7162323]	[0.10000000000000007]
[2.9174323]	[0.10200000000000008]
[2.201601]	[0.10400000000000008]
[3.7042449]	[0.10600000000000008]
[2.9172661]	[0.10800000000000008]
[2.2137039]	[0.11000000000000008]
[3.6941571]	[0.11200000000000009]
[2.1955972]	[0.11400000000000009]
[3.711159]	[0.11600000000000009]
[2.9153073]	[0.11800000000000009]
[2.2087445]	[0.12000000000000009]
[3.6996613]	[0.1220000000000001]
[2.190121]	[0.1240000000000001]
[3.7169693]	[0.12600000000000008]
[2.9160938]	[0.12800000000000009]
[2.202179]	[0.1300000000000001]
[3.703563]	[0.1320000000000001]
[2.9185169]	[0.1340000000000001]
[2.213161]	[0.1360000000000001]
[3.6944973]	[0.1380000000000001]
[2.195245]	[0.1400000000000001]
[3.7106016]	[0.1420000000000001]
[2.9141293]	[0.1440000000000001]
[2.2104385]	[0.1460000000000001]
[3.6997876]	[0.1480000000000001]
[2.190046]	[0.1500000000000001]
[3.7166908]	[0.1520000000000001]
[2.9139311]	[0.1540000000000001]
[2.2046044]	[0.1560000000000001]
[3.7027082]	[0.1580000000000001]
[2.9187107]	[0.16000000000000011]
[2.2138877]	[0.16200000000000012]
[3.6931705]	[0.16400000000000012]
[2.1965284]	[0.16600000000000012]
[3.7096596]	[0.16800000000000012]
[2.9179788]	[0.17000000000000012]
[2.20759]	[0.17200000000000013]
[3.6986225]	[0.17400000000000013]
[2.191086]	[0.17600000000000013]
[3.7146063]	[0.17800000000000013]
[2.9175892]	[0.18000000000000013]
[2.203065]	[0.18200000000000013]
[3.702844]	[0.18400000000000014]
[2.9174182]	[0.18600000000000014]
