[2.9815972]	[0.012]
[2.5473602]	[0.024]
[2.9505007]	[0.036000000000000004]
[2.9459438]	[0.048]
[2.9459925]	[0.06]
[2.9459882]	[0.072]
[2.9459887]	[0.08399999999999999]
[2.9459836]	[0.09599999999999999]
[2.9459853]	[0.10799999999999998]
[2.9459822]	[0.11999999999999998]
[2.9459815]	[0.13199999999999998]
[2.9459782]	[0.144]
[2.9459763]	[0.156]
[2.9459732]	[0.168]
[2.1398253]	[0.18000000000000002]
[3.7609222]	[0.19200000000000003]
[2.0836093]	[0.20400000000000004]
[2.964598]	[0.21600000000000005]
[2.9641495]	[0.22800000000000006]
[2.9624486]	[0.24000000000000007]
[3.7548134]	[0.25200000000000006]
[2.0907485]	[0.26400000000000007]
[2.9638965]	[0.2760000000000001]
[2.963516]	[0.2880000000000001]
[2.962012]	[0.3000000000000001]
[3.749548]	[0.3120000000000001]
[2.095066]	[0.3240000000000001]
[2.963521]	[0.33600000000000013]
[2.9633815]	[0.34800000000000014]
[3.7619677]	[0.36000000000000015]
[2.0838575]	[0.37200000000000016]
[2.9643307]	[0.3840000000000002]
[2.9642699]	[0.3960000000000002]
[2.9627206]	[0.4080000000000002]
[3.7545438]	[0.4200000000000002]
[2.0904455]	[0.4320000000000002]
[2.9638188]	[0.44400000000000023]
[2.9637406]	[0.45600000000000024]
[2.9619358]	[0.46800000000000025]
[3.7498183]	[0.48000000000000026]
[2.094306]	[0.49200000000000027]
[2.9634438]	[0.5040000000000002]
[2.9630961]	[0.5160000000000002]
[3.763108]	[0.5280000000000002]
[2.082314]	[0.5400000000000003]
[2.9643114]	[0.5520000000000003]
[2.9643748]	[0.5640000000000003]
[2.962384]	[0.5760000000000003]
[3.756348]	[0.5880000000000003]
[2.088371]	[0.6000000000000003]
[2.9636762]	[0.6120000000000003]
[2.963378]	[0.6240000000000003]
[2.9616978]	[0.6360000000000003]
[3.752646]	[0.6480000000000004]
[2.0919652]	[0.6600000000000004]
[2.9635613]	[0.6720000000000004]
[2.9629948]	[0.6840000000000004]
[2.96146]	[0.6960000000000004]
[3.7497997]	[0.7080000000000004]
[2.0951667]	[0.7200000000000004]
[2.9620378]	[0.7320000000000004]
[2.963158]	[0.7440000000000004]
[2.9612548]	[0.7560000000000004]
[3.7481728]	[0.7680000000000005]
[2.0959568]	[0.7800000000000005]
[2.9627619]	[0.7920000000000005]
[2.962604]	[0.8040000000000005]
[2.960932]	[0.8160000000000005]
[3.747551]	[0.8280000000000005]
[2.096847]	[0.8400000000000005]
[2.9618483]	[0.8520000000000005]
[2.9627085]	[0.8640000000000005]
[2.9609115]	[0.8760000000000006]
[3.7474859]	[0.8880000000000006]
[2.0964065]	[0.9000000000000006]
[2.961722]	[0.9120000000000006]
[2.962936]	[0.9240000000000006]
[2.961072]	[0.9360000000000006]
[3.7476718]	[0.9480000000000006]
[2.0952833]	[0.9600000000000006]
[2.9640393]	[0.9720000000000006]
[2.9613543]	[0.9840000000000007]
[2.9609737]	[0.9960000000000007]
[3.7481282]	[1.0080000000000007]
[2.0952568]	[1.0200000000000007]
[2.9638627]	[1.0320000000000007]
[2.9617848]	[1.0440000000000007]
[2.9610667]	[1.0560000000000007]
[3.747797]	[1.0680000000000007]
[2.0945518]	[1.0800000000000007]
[2.9631603]	[1.0920000000000007]
[2.963646]	[1.1040000000000008]
[2.960573]	[1.1160000000000008]
[3.7478783]	[1.1280000000000008]
[2.0935097]	[1.1400000000000008]
[2.9629776]	[1.1520000000000008]
[2.9642317]	[1.1640000000000008]
[2.9605138]	[1.1760000000000008]
[3.7485423]	[1.1880000000000008]
[2.0930145]	[1.2000000000000008]
[2.9627848]	[1.2120000000000009]
[2.96303]	[1.2240000000000009]
[2.9623187]	[1.2360000000000009]
[3.748694]	[1.2480000000000009]
[2.0938659]	[1.260000000000001]
[2.9611824]	[1.272000000000001]
[2.9631832]	[1.284000000000001]
[2.9618697]	[1.296000000000001]
[3.7497146]	[1.308000000000001]
[2.092652]	[1.320000000000001]
[2.962942]	[1.332000000000001]
[2.9614403]	[1.344000000000001]
[2.9621139]	[1.356000000000001]
[3.750616]	[1.368000000000001]
[2.091974]	[1.380000000000001]
[2.963017]	[1.392000000000001]
[2.9615047]	[1.404000000000001]
[2.9621491]	[1.416000000000001]
[3.7511208]	[1.428000000000001]
[2.091184]	[1.440000000000001]
[2.9631112]	[1.452000000000001]
[2.9612277]	[1.464000000000001]
[2.9623141]	[1.476000000000001]
[3.7519548]	[1.488000000000001]
[2.0899587]	[1.500000000000001]
[2.9635775]	[1.5120000000000011]
[2.9616442]	[1.5240000000000011]
[2.9611986]	[1.5360000000000011]
