[2.9659972]	[0.002]
[2.5935743]	[0.004]
[2.951347]	[0.006]
[2.9459026]	[0.008]
[2.9459836]	[0.01]
[2.9459813]	[0.012]
[2.9459844]	[0.014]
[2.9459846]	[0.016]
[2.945984]	[0.018000000000000002]
[3.4031947]	[0.020000000000000004]
[2.9330866]	[0.022000000000000006]
[2.4953253]	[0.024000000000000007]
[3.4441633]	[0.02600000000000001]
[2.9281495]	[0.02800000000000001]
[2.9304008]	[0.030000000000000013]
[2.931518]	[0.032000000000000015]
[2.4966893]	[0.034000000000000016]
[3.4448948]	[0.03600000000000002]
[2.9272907]	[0.03800000000000002]
[2.9305532]	[0.04000000000000002]
[2.9330702]	[0.04200000000000002]
[2.4952374]	[0.044000000000000025]
[3.4439623]	[0.04600000000000003]
[2.927616]	[0.04800000000000003]
[2.9309053]	[0.05000000000000003]
[2.9325483]	[0.05200000000000003]
[2.495778]	[0.054000000000000034]
[3.4435909]	[0.056000000000000036]
[2.927713]	[0.05800000000000004]
[2.9305427]	[0.06000000000000004]
[2.933123]	[0.06200000000000004]
[2.4958918]	[0.06400000000000004]
[3.4434407]	[0.06600000000000004]
[2.9277334]	[0.06800000000000005]
[2.93055]	[0.07000000000000005]
[2.9332643]	[0.07200000000000005]
[2.495858]	[0.07400000000000005]
[3.44331]	[0.07600000000000005]
[2.9278917]	[0.07800000000000006]
[2.9305604]	[0.08000000000000006]
[2.933341]	[0.08200000000000006]
[2.49574]	[0.08400000000000006]
[3.4432635]	[0.08600000000000006]
[2.9279208]	[0.08800000000000006]
[2.9305751]	[0.09000000000000007]
[2.933144]	[0.09200000000000007]
[2.4959416]	[0.09400000000000007]
[3.4430606]	[0.09600000000000007]
[2.9278915]	[0.09800000000000007]
[2.930696]	[0.10000000000000007]
[2.9331377]	[0.10200000000000008]
[2.4960601]	[0.10400000000000008]
[3.4428606]	[0.10600000000000008]
[2.9279492]	[0.10800000000000008]
[2.930632]	[0.11000000000000008]
[2.9330807]	[0.11200000000000009]
[2.4963202]	[0.11400000000000009]
[3.4426796]	[0.11600000000000009]
[2.927907]	[0.11800000000000009]
[2.930657]	[0.12000000000000009]
[2.9331896]	[0.1220000000000001]
[2.4964077]	[0.1240000000000001]
[3.4426389]	[0.12600000000000008]
[2.927882]	[0.12800000000000009]
[2.9306922]	[0.1300000000000001]
[2.9331598]	[0.1320000000000001]
[2.4964702]	[0.1340000000000001]
[3.442571]	[0.1360000000000001]
[2.927792]	[0.1380000000000001]
[2.9307714]	[0.1400000000000001]
[2.9331264]	[0.1420000000000001]
[2.4965785]	[0.1440000000000001]
[3.4425063]	[0.1460000000000001]
[2.9278824]	[0.1480000000000001]
[2.9307537]	[0.1500000000000001]
[2.9330678]	[0.1520000000000001]
[2.4966276]	[0.1540000000000001]
[3.4425008]	[0.1560000000000001]
[2.927878]	[0.1580000000000001]
[2.930742]	[0.16000000000000011]
[2.933083]	[0.16200000000000012]
[2.4966369]	[0.16400000000000012]
[3.4424407]	[0.16600000000000012]
[2.927933]	[0.16800000000000012]
[2.9306874]	[0.17000000000000012]
[2.9331024]	[0.17200000000000013]
[2.4966755]	[0.17400000000000013]
[3.4424138]	[0.17600000000000013]
[2.928052]	[0.17800000000000013]
[2.9306421]	[0.18000000000000013]
[2.9330812]	[0.18200000000000013]
[2.4966524]	[0.18400000000000014]
[3.442536]	[0.18600000000000014]
[2.9279184]	[0.18800000000000014]
[2.9306428]	[0.19000000000000014]
[2.933094]	[0.19200000000000014]
[2.4966502]	[0.19400000000000014]
[3.4424899]	[0.19600000000000015]
[2.9279382]	[0.19800000000000015]
[2.9306588]	[0.20000000000000015]
[2.9331272]	[0.20200000000000015]
[2.4966295]	[0.20400000000000015]
[3.4425774]	[0.20600000000000016]
[2.927771]	[0.20800000000000016]
[2.9306438]	[0.21000000000000016]
[2.9331875]	[0.21200000000000016]
[2.496667]	[0.21400000000000016]
[3.4425511]	[0.21600000000000016]
[2.9277833]	[0.21800000000000017]
[2.930652]	[0.22000000000000017]
[2.933181]	[0.22200000000000017]
[2.496681]	[0.22400000000000017]
[3.4426043]	[0.22600000000000017]
[2.9277866]	[0.22800000000000017]
[2.9305935]	[0.23000000000000018]
[2.9331594]	[0.23200000000000018]
[2.496701]	[0.23400000000000018]
[3.4425273]	[0.23600000000000018]
[2.927758]	[0.23800000000000018]
[2.9306133]	[0.24000000000000019]
[2.9332383]	[0.2420000000000002]
[2.496707]	[0.2440000000000002]
[3.4424672]	[0.2460000000000002]
[2.9277232]	[0.2480000000000002]
[2.9306483]	[0.25000000000000017]
[2.9331973]	[0.25200000000000017]
[2.4968102]	[0.25400000000000017]
[3.4424222]	[0.25600000000000017]
[2.9277713]	[0.2580000000000002]
[2.9305897]	[0.2600000000000002]
[2.9331703]	[0.2620000000000002]
[2.4968963]	[0.2640000000000002]
[3.442323]	[0.2660000000000002]
[2.9276915]	[0.2680000000000002]
[2.9306302]	[0.2700000000000002]
[2.93323]	[0.2720000000000002]
[2.4969761]	[0.2740000000000002]
[3.4422574]	[0.2760000000000002]
[2.9275408]	[0.2780000000000002]
[2.9306579]	[0.2800000000000002]
[2.93322]	[0.2820000000000002]
[2.4971735]	[0.2840000000000002]
[3.4420288]	[0.2860000000000002]
[2.927623]	[0.2880000000000002]
[2.930658]	[0.2900000000000002]
[2.9332728]	[0.2920000000000002]
[2.4972687]	[0.2940000000000002]
[3.4419208]	[0.2960000000000002]
[2.9275925]	[0.2980000000000002]
[2.93072]	[0.3000000000000002]
[2.9332733]	[0.3020000000000002]
[2.497343]	[0.3040000000000002]
[3.4414265]	[0.3060000000000002]
[2.927824]	[0.3080000000000002]
[2.9305446]	[0.3100000000000002]
[2.9332316]	[0.3120000000000002]
[2.497821]	[0.3140000000000002]
[3.4409728]	[0.3160000000000002]
[2.9278977]	[0.3180000000000002]
[2.9307272]	[0.32000000000000023]
[2.9332342]	[0.32200000000000023]
[2.498019]	[0.32400000000000023]
[3.4408944]	[0.32600000000000023]
[2.9278352]	[0.32800000000000024]
[2.9307709]	[0.33000000000000024]
[2.933262]	[0.33200000000000024]
[2.4980874]	[0.33400000000000024]
[3.4406896]	[0.33600000000000024]
[2.9278376]	[0.33800000000000024]
[2.9307775]	[0.34000000000000025]
[2.933257]	[0.34200000000000025]
[2.4982915]	[0.34400000000000025]
[3.4405184]	[0.34600000000000025]
[2.9278653]	[0.34800000000000025]
[2.9307802]	[0.35000000000000026]
[2.9330025]	[0.35200000000000026]
[2.4986897]	[0.35400000000000026]
[3.4404511]	[0.35600000000000026]
[2.9278347]	[0.35800000000000026]
[2.9307404]	[0.36000000000000026]
[2.9329782]	[0.36200000000000027]
[2.4988422]	[0.36400000000000027]
[3.4404233]	[0.36600000000000027]
[2.9279003]	[0.36800000000000027]
[2.9307425]	[0.3700000000000003]
[2.9329414]	[0.3720000000000003]
[2.498844]	[0.3740000000000003]
[3.4403176]	[0.3760000000000003]
[2.9278936]	[0.3780000000000003]
[2.930728]	[0.3800000000000003]
[2.9329758]	[0.3820000000000003]
[2.4989364]	[0.3840000000000003]
[3.4402668]	[0.3860000000000003]
[2.9278595]	[0.3880000000000003]
[2.9307466]	[0.3900000000000003]
[2.9329596]	[0.3920000000000003]
[2.4990199]	[0.3940000000000003]
[3.4401717]	[0.3960000000000003]
[2.9278207]	[0.3980000000000003]
[2.93077]	[0.4000000000000003]
[2.9329855]	[0.4020000000000003]
[2.4991035]	[0.4040000000000003]
[3.4400253]	[0.4060000000000003]
[2.9278004]	[0.4080000000000003]
[2.9307473]	[0.4100000000000003]
[2.931284]	[0.4120000000000003]
[2.5009072]	[0.4140000000000003]
[3.440219]	[0.4160000000000003]
[2.9276388]	[0.4180000000000003]
[2.9302573]	[0.4200000000000003]
[2.933652]	[0.4220000000000003]
[2.499232]	[0.4240000000000003]
[3.439729]	[0.4260000000000003]
[2.9275966]	[0.4280000000000003]
[2.9308505]	[0.4300000000000003]
[2.933225]	[0.43200000000000033]
[2.4994185]	[0.43400000000000033]
[3.4393406]	[0.43600000000000033]
[2.9280193]	[0.43800000000000033]
[2.930958]	[0.44000000000000034]
[2.933385]	[0.44200000000000034]
[2.499124]	[0.44400000000000034]
[3.4396107]	[0.44600000000000034]
[2.927973]	[0.44800000000000034]
[2.9308186]	[0.45000000000000034]
[2.9330127]	[0.45200000000000035]
[2.4994397]	[0.45400000000000035]
[3.4395704]	[0.45600000000000035]
[2.927858]	[0.45800000000000035]
[2.9308448]	[0.46000000000000035]
[2.931272]	[0.46200000000000035]
[2.5012155]	[0.46400000000000036]
[3.4399226]	[0.46600000000000036]
[2.9275534]	[0.46800000000000036]
[2.93106]	[0.47000000000000036]
[2.9326818]	[0.47200000000000036]
[2.499764]	[0.47400000000000037]
[3.4390037]	[0.47600000000000037]
[2.9280834]	[0.47800000000000037]
[2.9306657]	[0.48000000000000037]
[2.9331985]	[0.4820000000000004]
[2.4998767]	[0.4840000000000004]
[3.4390953]	[0.4860000000000004]
[2.9279954]	[0.4880000000000004]
[2.930884]	[0.4900000000000004]
[2.931431]	[0.4920000000000004]
