[2.982468]	[0.002]
[2.552801]	[0.004]
[2.9509552]	[0.006]
[2.9459286]	[0.008]
[2.9459903]	[0.01]
[2.945992]	[0.012]
[2.945992]	[0.014]
[2.9459953]	[0.016]
[2.9459934]	[0.018000000000000002]
[2.9459956]	[0.020000000000000004]
[2.9459946]	[0.022000000000000006]
[2.945997]	[0.024000000000000007]
[2.945996]	[0.02600000000000001]
[2.9459949]	[0.02800000000000001]
[2.9459968]	[0.030000000000000013]
[2.9459956]	[0.032000000000000015]
[2.9459968]	[0.034000000000000016]
[2.9459944]	[0.03600000000000002]
[3.7154274]	[0.03800000000000002]
[2.9184463]	[0.04000000000000002]
[2.1959412]	[0.04200000000000002]
[3.713119]	[0.044000000000000025]
[2.1787982]	[0.04600000000000003]
[3.7333605]	[0.04800000000000003]
[2.9179769]	[0.05000000000000003]
[2.1874022]	[0.05200000000000003]
[3.7203934]	[0.054000000000000034]
[2.9152396]	[0.056000000000000036]
[2.2027872]	[0.05800000000000004]
[3.7102385]	[0.06000000000000004]
[2.1818092]	[0.06200000000000004]
[3.726532]	[0.06400000000000004]
[2.9183986]	[0.06600000000000004]
[2.1935954]	[0.06800000000000005]
[3.715025]	[0.07000000000000005]
[2.1768575]	[0.07200000000000005]
[3.7311156]	[0.07400000000000005]
[2.9175768]	[0.07600000000000005]
[2.1898525]	[0.07800000000000006]
[3.7184505]	[0.08000000000000006]
[2.9173474]	[0.08200000000000006]
[2.2026958]	[0.08400000000000006]
[3.7082055]	[0.08600000000000006]
[2.1837418]	[0.08800000000000006]
[3.7246628]	[0.09000000000000007]
[2.9186382]	[0.09200000000000007]
[2.1952207]	[0.09400000000000007]
[3.7135081]	[0.09600000000000007]
[2.1783743]	[0.09800000000000007]
[3.7293165]	[0.10000000000000007]
[2.918163]	[0.10200000000000008]
[2.1910596]	[0.10400000000000008]
[3.7170885]	[0.10600000000000008]
[2.9176624]	[0.10800000000000008]
[2.2037432]	[0.11000000000000008]
[3.7068799]	[0.11200000000000009]
[2.1850631]	[0.11400000000000009]
[3.7235436]	[0.11600000000000009]
[2.918696]	[0.11800000000000009]
[2.19627]	[0.12000000000000009]
[3.7123704]	[0.1220000000000001]
[2.179511]	[0.1240000000000001]
[3.7283938]	[0.12600000000000008]
[2.9184425]	[0.12800000000000009]
[2.191702]	[0.1300000000000001]
[3.7163997]	[0.1320000000000001]
[2.9176805]	[0.1340000000000001]
[2.2044096]	[0.1360000000000001]
[3.7064931]	[0.1380000000000001]
[2.185457]	[0.1400000000000001]
[3.72322]	[0.1420000000000001]
[2.918627]	[0.1440000000000001]
[2.1966658]	[0.1460000000000001]
[3.7120602]	[0.1480000000000001]
[2.1798213]	[0.1500000000000001]
[3.728027]	[0.1520000000000001]
[2.918248]	[0.1540000000000001]
[2.1922626]	[0.1560000000000001]
[3.7159872]	[0.1580000000000001]
[2.9177415]	[0.16000000000000011]
[2.204761]	[0.16200000000000012]
[3.7059631]	[0.16400000000000012]
[2.1859853]	[0.16600000000000012]
[3.7228215]	[0.16800000000000012]
[2.9185836]	[0.17000000000000012]
[2.1971064]	[0.17200000000000013]
[3.711593]	[0.17400000000000013]
[2.1802914]	[0.17600000000000013]
[3.727752]	[0.17800000000000013]
[2.9181492]	[0.18000000000000013]
[2.1926327]	[0.18200000000000013]
[3.7157674]	[0.18400000000000014]
[2.9178455]	[0.18600000000000014]
[2.204875]	[0.18800000000000014]
[3.705737]	[0.19000000000000014]
[2.186214]	[0.19200000000000014]
[3.7226386]	[0.19400000000000014]
[2.918558]	[0.19600000000000015]
[2.1973162]	[0.19800000000000015]
[3.7113593]	[0.20000000000000015]
[2.1805284]	[0.20200000000000015]
[3.727535]	[0.20400000000000015]
[2.9182322]	[0.20600000000000016]
[2.1927695]	[0.20800000000000016]
[3.7154465]	[0.21000000000000016]
[2.9176564]	[0.21200000000000016]
[2.2053864]	[0.21400000000000016]
[3.7051148]	[0.21600000000000016]
[2.186846]	[0.21800000000000017]
[3.7219489]	[0.22000000000000017]
[2.9186656]	[0.22200000000000017]
[2.1978958]	[0.22400000000000017]
[3.7110744]	[0.22600000000000017]
[2.1808038]	[0.22800000000000017]
[3.72716]	[0.23000000000000018]
[2.918169]	[0.23200000000000018]
[2.1932106]	[0.23400000000000018]
[3.7150948]	[0.23600000000000018]
[2.9176848]	[0.23800000000000018]
[2.2057102]	[0.24000000000000019]
[3.7048774]	[0.2420000000000002]
[2.1870759]	[0.2440000000000002]
[3.7213411]	[0.2460000000000002]
[2.918682]	[0.2480000000000002]
[2.1984887]	[0.25000000000000017]
[3.7105896]	[0.25200000000000017]
[2.1812906]	[0.25400000000000017]
[3.726642]	[0.25600000000000017]
[2.9181046]	[0.2580000000000002]
[2.1937914]	[0.2600000000000002]
[3.7145023]	[0.2620000000000002]
[2.9176939]	[0.2640000000000002]
[2.2062864]	[0.2660000000000002]
[3.7044141]	[0.2680000000000002]
[2.1875458]	[0.2700000000000002]
[3.7209275]	[0.2720000000000002]
[2.9186516]	[0.2740000000000002]
[2.1989324]	[0.2760000000000002]
[3.7100317]	[0.2780000000000002]
[2.1818488]	[0.2800000000000002]
[3.7262523]	[0.2820000000000002]
[2.9184065]	[0.2840000000000002]
[2.1938736]	[0.2860000000000002]
[3.714288]	[0.2880000000000002]
[2.9177718]	[0.2900000000000002]
[2.2064288]	[0.2920000000000002]
[3.7042]	[0.2940000000000002]
[2.1877542]	[0.2960000000000002]
[3.7206197]	[0.2980000000000002]
[2.9186351]	[0.3000000000000002]
[2.1992617]	[0.3020000000000002]
[3.7096512]	[0.3040000000000002]
[2.1822314]	[0.3060000000000002]
[3.7259002]	[0.3080000000000002]
[2.9182336]	[0.3100000000000002]
[2.1944005]	[0.3120000000000002]
[3.713726]	[0.3140000000000002]
[2.9178312]	[0.3160000000000002]
[2.2069304]	[0.3180000000000002]
[3.7037559]	[0.32000000000000023]
[2.1882036]	[0.32200000000000023]
[3.7201874]	[0.32400000000000023]
[2.9185972]	[0.32600000000000023]
[2.1997347]	[0.32800000000000024]
[3.7090175]	[0.33000000000000024]
[2.1828644]	[0.33200000000000024]
[3.7252388]	[0.33400000000000024]
[2.9180775]	[0.33600000000000024]
[2.1952186]	[0.33800000000000024]
[3.712926]	[0.34000000000000025]
[2.91755]	[0.34200000000000025]
[2.2080069]	[0.34400000000000025]
[3.702522]	[0.34600000000000025]
[2.189445]	[0.34800000000000025]
[3.7189736]	[0.35000000000000026]
[2.9186394]	[0.35200000000000026]
[2.2008991]	[0.35400000000000026]
[3.7078564]	[0.35600000000000026]
[2.1840303]	[0.35800000000000026]
[3.7243295]	[0.36000000000000026]
[2.9183402]	[0.36200000000000027]
[2.1958556]	[0.36400000000000027]
[3.7122316]	[0.36600000000000027]
[2.91764]	[0.36800000000000027]
[2.2086153]	[0.3700000000000003]
[3.7020805]	[0.3720000000000003]
[2.1898873]	[0.3740000000000003]
[3.7184982]	[0.3760000000000003]
[2.9187284]	[0.3780000000000003]
[2.2012842]	[0.3800000000000003]
[3.707608]	[0.3820000000000003]
[2.1842744]	[0.3840000000000003]
[3.7240584]	[0.3860000000000003]
[2.9180627]	[0.3880000000000003]
[2.1964092]	[0.3900000000000003]
[3.7117913]	[0.3920000000000003]
[2.9176795]	[0.3940000000000003]
[2.2090118]	[0.3960000000000003]
[3.7017164]	[0.3980000000000003]
[2.1902502]	[0.4000000000000003]
[3.7181282]	[0.4020000000000003]
[2.918739]	[0.4040000000000003]
[2.2016466]	[0.4060000000000003]
[3.7071624]	[0.4080000000000003]
[2.184723]	[0.4100000000000003]
[3.7232862]	[0.4120000000000003]
[2.9183626]	[0.4140000000000003]
[2.1968837]	[0.4160000000000003]
[3.7113667]	[0.4180000000000003]
[2.9190938]	[0.4200000000000003]
[2.2080247]	[0.4220000000000003]
[3.7019382]	[0.4240000000000003]
[2.1900637]	[0.4260000000000003]
[3.7155025]	[0.4280000000000003]
[2.9214187]	[0.4300000000000003]
[2.2015622]	[0.43200000000000033]
[3.7047997]	[0.43400000000000033]
[2.1869364]	[0.43600000000000033]
[3.722956]	[0.43800000000000033]
[2.9186776]	[0.44000000000000034]
[2.1969907]	[0.44200000000000034]
[3.709587]	[0.44400000000000034]
[2.9180396]	[0.44600000000000034]
[2.2107983]	[0.44800000000000034]
[3.70108]	[0.45000000000000034]
[2.1909122]	[0.45200000000000035]
[3.7182598]	[0.45400000000000035]
[2.9201295]	[0.45600000000000035]
[2.2001333]	[0.45800000000000035]
[3.7060688]	[0.46000000000000035]
[2.185693]	[0.46200000000000035]
[3.7228668]	[0.46400000000000036]
[2.9167142]	[0.46600000000000036]
[2.1989708]	[0.46800000000000036]
[3.710398]	[0.47000000000000036]
[2.9188914]	[0.47200000000000036]
[2.2092907]	[0.47400000000000037]
[3.69915]	[0.47600000000000037]
[2.192707]	[0.47800000000000037]
[3.7171426]	[0.48000000000000037]
[2.9185562]	[0.4820000000000004]
[2.2028544]	[0.4840000000000004]
[3.708052]	[0.4860000000000004]
[2.1839094]	[0.4880000000000004]
[3.724363]	[0.4900000000000004]
[2.9125848]	[0.4920000000000004]
[2.2014196]	[0.4940000000000004]
[3.710584]	[0.4960000000000004]
[2.9157338]	[0.4980000000000004]
[2.212305]	[0.5000000000000003]
[3.7006235]	[0.5020000000000003]
[2.1914089]	[0.5040000000000003]
[3.717506]	[0.5060000000000003]
[2.9198487]	[0.5080000000000003]
[2.2011728]	[0.5100000000000003]
[3.7048879]	[0.5120000000000003]
[2.1868765]	[0.5140000000000003]
[3.7218285]	[0.5160000000000003]
[2.9163663]	[0.5180000000000003]
[2.2003584]	[0.5200000000000004]
[3.7094898]	[0.5220000000000004]
[2.1824853]	[0.5240000000000004]
[3.7256415]	[0.5260000000000004]
[2.9154315]	[0.5280000000000004]
[2.197448]	[0.5300000000000004]
[3.712136]	[0.5320000000000004]
[2.9194157]	[0.5340000000000004]
[2.2070694]	[0.5360000000000004]
[3.701756]	[0.5380000000000004]
[2.1901264]	[0.5400000000000004]
[3.7178304]	[0.5420000000000004]
[2.9187176]	[0.5440000000000004]
[2.201973]	[0.5460000000000004]
[3.7063227]	[0.5480000000000004]
[2.1855714]	[0.5500000000000004]
[3.722915]	[0.5520000000000004]
[2.9156256]	[0.5540000000000004]
[2.1999671]	[0.5560000000000004]
[3.7099586]	[0.5580000000000004]
[2.919313]	[0.5600000000000004]
[2.2093406]	[0.5620000000000004]
[3.699748]	[0.5640000000000004]
[2.1921332]	[0.5660000000000004]
[3.7168052]	[0.5680000000000004]
[2.9196503]	[0.5700000000000004]
[2.202071]	[0.5720000000000004]
[3.704523]	[0.5740000000000004]
[2.1872325]	[0.5760000000000004]
[3.7213044]	[0.5780000000000004]
[2.9169612]	[0.5800000000000004]
[2.200287]	[0.5820000000000004]
[3.7091506]	[0.5840000000000004]
[2.9187727]	[0.5860000000000004]
[2.2106516]	[0.5880000000000004]
[3.6971593]	[0.5900000000000004]
[2.1946826]	[0.5920000000000004]
[3.7156484]	[0.5940000000000004]
[2.918961]	[0.5960000000000004]
[2.2039776]	[0.5980000000000004]
[3.7030308]	[0.6000000000000004]
[2.188761]	[0.6020000000000004]
[3.7208192]	[0.6040000000000004]
[2.918471]	[0.6060000000000004]
[2.1992862]	[0.6080000000000004]
[3.7091568]	[0.6100000000000004]
[2.915327]	[0.6120000000000004]
[2.2139614]	[0.6140000000000004]
[3.696922]	[0.6160000000000004]
[2.1950154]	[0.6180000000000004]
[3.7172384]	[0.6200000000000004]
[2.9176095]	[0.6220000000000004]
[2.2037444]	[0.6240000000000004]
[3.703138]	[0.6260000000000004]
[2.188642]	[0.6280000000000004]
[3.7209725]	[0.6300000000000004]
[2.918317]	[0.6320000000000005]
[2.1992955]	[0.6340000000000005]
[3.7082415]	[0.6360000000000005]
[2.9196258]	[0.6380000000000005]
[2.210608]	[0.6400000000000005]
[3.6982026]	[0.6420000000000005]
[2.1936846]	[0.6440000000000005]
[3.7140064]	[0.6460000000000005]
[2.917665]	[0.6480000000000005]
[2.2068274]	[0.6500000000000005]
[3.7023094]	[0.6520000000000005]
[2.1895962]	[0.6540000000000005]
