[2.9610367]	[0.002]
[3.006731]	[0.004]
[3.0058987]	[0.006]
[3.0062885]	[0.008]
[3.0058877]	[0.01]
[3.0058804]	[0.012]
[3.0058837]	[0.014]
[3.0058799]	[0.016]
[3.00588]	[0.018000000000000002]
[3.005866]	[0.020000000000000004]
[3.0058606]	[0.022000000000000006]
[3.0058618]	[0.024000000000000007]
[3.0058541]	[0.02600000000000001]
[3.0058532]	[0.02800000000000001]
[3.0058444]	[0.030000000000000013]
[3.0775726]	[0.032000000000000015]
[3.0047846]	[0.034000000000000016]
[3.0755098]	[0.03600000000000002]
[3.004764]	[0.03800000000000002]
[3.0751946]	[0.04000000000000002]
[3.004775]	[0.04200000000000002]
[3.005943]	[0.044000000000000025]
[3.0813427]	[0.04600000000000003]
[3.0047503]	[0.04800000000000003]
[3.0792973]	[0.05000000000000003]
[3.004728]	[0.05200000000000003]
[3.079485]	[0.054000000000000034]
[3.0047529]	[0.056000000000000036]
[3.0779107]	[0.05800000000000004]
[3.0046754]	[0.06000000000000004]
[3.0768824]	[0.06200000000000004]
[3.0048223]	[0.06400000000000004]
[3.0771122]	[0.06600000000000004]
[3.0043924]	[0.06800000000000005]
[3.0762043]	[0.07000000000000005]
[3.004373]	[0.07200000000000005]
[3.076383]	[0.07400000000000005]
[3.0045543]	[0.07600000000000005]
[3.075876]	[0.07800000000000006]
[3.0045326]	[0.08000000000000006]
[3.0761716]	[0.08200000000000006]
[3.0045073]	[0.08400000000000006]
[3.0757587]	[0.08600000000000006]
[3.0044827]	[0.08800000000000006]
[3.0059183]	[0.09000000000000007]
[3.0799718]	[0.09200000000000007]
[3.0044591]	[0.09400000000000007]
[3.079885]	[0.09600000000000007]
[3.0044453]	[0.09800000000000007]
[3.0780396]	[0.10000000000000007]
[3.004588]	[0.10200000000000008]
[3.0770364]	[0.10400000000000008]
[3.0045676]	[0.10600000000000008]
[3.0779204]	[0.10800000000000008]
[3.0045502]	[0.11000000000000008]
[3.076862]	[0.11200000000000009]
[3.0045154]	[0.11400000000000009]
[3.0756938]	[0.11600000000000009]
[3.0044982]	[0.11800000000000009]
[3.0762336]	[0.12000000000000009]
[3.0044749]	[0.1220000000000001]
[3.0752206]	[0.1240000000000001]
[3.0044868]	[0.12600000000000008]
[3.0764298]	[0.12800000000000009]
[3.0044594]	[0.1300000000000001]
[3.0752769]	[0.1320000000000001]
