[3.0289044]	[0.002]
[3.483863]	[0.004]
[2.8818297]	[0.006]
[2.9227343]	[0.008]
[2.94121]	[0.01]
[2.9451401]	[0.012]
[2.945872]	[0.014]
[2.9460027]	[0.016]
[-1.1234605]	[0.018000000000000002]
[1.6270207]	[0.020000000000000004]
[2.1888351]	[0.022000000000000006]
[2.3122482]	[0.024000000000000007]
[2.3536515]	[0.02600000000000001]
[2.3676934]	[0.02800000000000001]
[2.3737583]	[0.030000000000000013]
[2.3834445]	[0.032000000000000015]
[2.4154253]	[0.034000000000000016]
[2.3837678]	[0.03600000000000002]
[2.4151354]	[0.03800000000000002]
[2.4377127]	[0.04000000000000002]
[2.4334655]	[0.04200000000000002]
[2.445323]	[0.044000000000000025]
[2.4702284]	[0.04600000000000003]
[2.4626365]	[0.04800000000000003]
[2.464238]	[0.05000000000000003]
[2.4897828]	[0.05200000000000003]
[2.5097842]	[0.054000000000000034]
[2.5092509]	[0.056000000000000036]
[2.4973788]	[0.05800000000000004]
[2.5232785]	[0.06000000000000004]
[2.530879]	[0.06200000000000004]
[2.5418224]	[0.06400000000000004]
[2.545701]	[0.06600000000000004]
[2.5516715]	[0.06800000000000005]
[2.563054]	[0.07000000000000005]
[2.5711794]	[0.07200000000000005]
[2.5804353]	[0.07400000000000005]
[2.5838661]	[0.07600000000000005]
[2.5865207]	[0.07800000000000006]
[2.6029484]	[0.08000000000000006]
[2.6033666]	[0.08200000000000006]
[2.608078]	[0.08400000000000006]
[2.621873]	[0.08600000000000006]
[2.6241367]	[0.08800000000000006]
[2.6314058]	[0.09000000000000007]
[2.6380327]	[0.09200000000000007]
[2.6448123]	[0.09400000000000007]
[2.650371]	[0.09600000000000007]
[2.6546454]	[0.09800000000000007]
[2.6643314]	[0.10000000000000007]
[2.6636746]	[0.10200000000000008]
[2.6744225]	[0.10400000000000008]
[2.6806145]	[0.10600000000000008]
[2.6849139]	[0.10800000000000008]
[2.6888912]	[0.11000000000000008]
[2.6940377]	[0.11200000000000009]
[2.699552]	[0.11400000000000009]
[2.7039974]	[0.11600000000000009]
[2.709083]	[0.11800000000000009]
[2.713082]	[0.12000000000000009]
[2.7175324]	[0.1220000000000001]
[2.7223225]	[0.1240000000000001]
[2.7277179]	[0.12600000000000008]
[2.731404]	[0.12800000000000009]
[2.7351117]	[0.1300000000000001]
[2.7408621]	[0.1320000000000001]
[2.742613]	[0.1340000000000001]
[2.7486517]	[0.1360000000000001]
[2.7513194]	[0.1380000000000001]
[2.7596104]	[0.1400000000000001]
[2.7590709]	[0.1420000000000001]
[2.7616684]	[0.1440000000000001]
[2.7673097]	[0.1460000000000001]
[2.768921]	[0.1480000000000001]
[2.7736778]	[0.1500000000000001]
[2.781102]	[0.1520000000000001]
[2.7813003]	[0.1540000000000001]
[2.7843366]	[0.1560000000000001]
[2.787205]	[0.1580000000000001]
[2.7883482]	[0.16000000000000011]
[2.7934723]	[0.16200000000000012]
[2.797275]	[0.16400000000000012]
[2.798245]	[0.16600000000000012]
[2.802227]	[0.16800000000000012]
[2.806354]	[0.17000000000000012]
[2.808599]	[0.17200000000000013]
[2.8114018]	[0.17400000000000013]
[2.8142476]	[0.17600000000000013]
[2.8167682]	[0.17800000000000013]
[2.8183126]	[0.18000000000000013]
[2.821367]	[0.18200000000000013]
[2.8250256]	[0.18400000000000014]
[2.825265]	[0.18600000000000014]
[2.828591]	[0.18800000000000014]
[2.8313277]	[0.19000000000000014]
[2.8340352]	[0.19200000000000014]
[2.8357482]	[0.19400000000000014]
[2.8373096]	[0.19600000000000015]
[2.8406978]	[0.19800000000000015]
[2.8429615]	[0.20000000000000015]
[2.8436215]	[0.20200000000000015]
[2.845489]	[0.20400000000000015]
[2.847612]	[0.20600000000000016]
[2.8499048]	[0.20800000000000016]
[2.8518748]	[0.21000000000000016]
[2.8529854]	[0.21200000000000016]
[2.8550603]	[0.21400000000000016]
[2.8570678]	[0.21600000000000016]
[2.8597083]	[0.21800000000000017]
[2.8604631]	[0.22000000000000017]
[2.8623989]	[0.22200000000000017]
[2.863524]	[0.22400000000000017]
[2.8658655]	[0.22600000000000017]
[2.8681214]	[0.22800000000000017]
[2.8701208]	[0.23000000000000018]
[2.8710513]	[0.23200000000000018]
[2.8723836]	[0.23400000000000018]
[2.8736715]	[0.23600000000000018]
[2.8750904]	[0.23800000000000018]
[2.8772297]	[0.24000000000000019]
[2.8786626]	[0.2420000000000002]
[2.879076]	[0.2440000000000002]
[2.8803458]	[0.2460000000000002]
[2.8875616]	[0.2480000000000002]
[2.886746]	[0.25000000000000017]
[2.8826537]	[0.25200000000000017]
[2.882225]	[0.25400000000000017]
[2.8834891]	[0.25600000000000017]
[2.8853295]	[0.2580000000000002]
[2.8882253]	[0.2600000000000002]
[2.8895013]	[0.2620000000000002]
[2.8908343]	[0.2640000000000002]
[2.8919578]	[0.2660000000000002]
[2.893182]	[0.2680000000000002]
[2.8939776]	[0.2700000000000002]
