[2.962031]	[0.002]
[3.0071683]	[0.004]
[3.0065238]	[0.006]
[3.006499]	[0.008]
[3.00648]	[0.01]
[3.0064375]	[0.012]
[3.006417]	[0.014]
[3.0064158]	[0.016]
[3.0064209]	[0.018000000000000002]
[3.0062506]	[0.020000000000000004]
[3.0062354]	[0.022000000000000006]
[3.006215]	[0.024000000000000007]
[3.0061984]	[0.02600000000000001]
[3.0061865]	[0.02800000000000001]
[3.0061738]	[0.030000000000000013]
[3.0061624]	[0.032000000000000015]
[3.0797946]	[0.034000000000000016]
[3.0052457]	[0.03600000000000002]
[3.079423]	[0.03800000000000002]
[3.005225]	[0.04000000000000002]
[3.0779903]	[0.04200000000000002]
[3.005244]	[0.044000000000000025]
[3.077527]	[0.04600000000000003]
[3.005225]	[0.04800000000000003]
[3.0764368]	[0.05000000000000003]
[3.0051515]	[0.05200000000000003]
[3.0761528]	[0.054000000000000034]
[3.005129]	[0.056000000000000036]
[3.0754485]	[0.05800000000000004]
[3.005117]	[0.06000000000000004]
[3.0759118]	[0.06200000000000004]
[3.0052555]	[0.06400000000000004]
[3.0063322]	[0.06600000000000004]
[3.080212]	[0.06800000000000005]
[3.0048215]	[0.07000000000000005]
[3.0792007]	[0.07200000000000005]
[3.0048018]	[0.07400000000000005]
[3.0782301]	[0.07600000000000005]
[3.0047827]	[0.07800000000000006]
[3.0782309]	[0.08000000000000006]
[3.0049276]	[0.08200000000000006]
[3.0767422]	[0.08400000000000006]
[3.0049078]	[0.08600000000000006]
[3.0763464]	[0.08800000000000006]
[3.004924]	[0.09000000000000007]
[3.075903]	[0.09200000000000007]
[3.004905]	[0.09400000000000007]
[3.0752344]	[0.09600000000000007]
[3.0048828]	[0.09800000000000007]
[3.075985]	[0.10000000000000007]
[3.0048616]	[0.10200000000000008]
[3.006054]	[0.10400000000000008]
[3.07907]	[0.10600000000000008]
[3.0048141]	[0.10800000000000008]
[3.0797374]	[0.11000000000000008]
[3.0048342]	[0.11200000000000009]
[3.0778115]	[0.11400000000000009]
[3.0049813]	[0.11600000000000009]
[3.0769067]	[0.11800000000000009]
[3.0049663]	[0.12000000000000009]
[3.0775921]	[0.1220000000000001]
[3.0049467]	[0.1240000000000001]
[3.0756168]	[0.12600000000000008]
[3.004928]	[0.12800000000000009]
[3.0756152]	[0.1300000000000001]
[3.0049133]	[0.1320000000000001]
[3.0752387]	[0.1340000000000001]
[3.0048873]	[0.1360000000000001]
[3.0756006]	[0.1380000000000001]
[3.0048673]	[0.1400000000000001]
[3.0758696]	[0.1420000000000001]
[3.0048442]	[0.1440000000000001]
[3.0753868]	[0.1460000000000001]
[3.00477]	[0.1480000000000001]
[3.0060093]	[0.1500000000000001]
[3.0802503]	[0.1520000000000001]
[3.0047762]	[0.1540000000000001]
[3.078916]	[0.1560000000000001]
[3.0047524]	[0.1580000000000001]
[3.0770712]	[0.16000000000000011]
[3.0047328]	[0.16200000000000012]
[3.0767484]	[0.16400000000000012]
[3.0048778]	[0.16600000000000012]
[3.076231]	[0.16800000000000012]
[3.0048575]	[0.17000000000000012]
[3.075865]	[0.17200000000000013]
[3.0048378]	[0.17400000000000013]
[3.075199]	[0.17600000000000013]
[3.0048163]	[0.17800000000000013]
[3.076319]	[0.18000000000000013]
[3.0049605]	[0.18200000000000013]
[3.0754344]	[0.18400000000000014]
[3.0049436]	[0.18600000000000014]
[3.0745194]	[0.18800000000000014]
[3.0049598]	[0.19000000000000014]
[3.0740118]	[0.19200000000000014]
[3.004934]	[0.19400000000000014]
[3.073931]	[0.19600000000000015]
[3.0049217]	[0.19800000000000015]
[3.0743275]	[0.20000000000000015]
[3.0049286]	[0.20200000000000015]
[3.074271]	[0.20400000000000015]
[3.0049193]	[0.20600000000000016]
[3.0741646]	[0.20800000000000016]
[3.0048974]	[0.21000000000000016]
[3.074087]	[0.21200000000000016]
[3.00487]	[0.21400000000000016]
[3.0740323]	[0.21600000000000016]
[3.0050187]	[0.21800000000000017]
[3.0741644]	[0.22000000000000017]
[3.0049949]	[0.22200000000000017]
[3.0735018]	[0.22400000000000017]
[3.0049772]	[0.22600000000000017]
[3.0737476]	[0.22800000000000017]
