[2.961145]	[0.002]
[3.006387]	[0.004]
[3.0056179]	[0.006]
[3.0056136]	[0.008]
[3.0056012]	[0.01]
[3.0055962]	[0.012]
[3.0056272]	[0.014]
[3.0056233]	[0.016]
[3.005615]	[0.018000000000000002]
[3.0055585]	[0.020000000000000004]
[3.0055518]	[0.022000000000000006]
[3.0055501]	[0.024000000000000007]
[3.0055432]	[0.02600000000000001]
[3.0055373]	[0.02800000000000001]
[3.0055335]	[0.030000000000000013]
[3.0767488]	[0.032000000000000015]
[3.0042388]	[0.034000000000000016]
[3.076489]	[0.03600000000000002]
[3.0042315]	[0.03800000000000002]
[3.0757027]	[0.04000000000000002]
[3.0042105]	[0.04200000000000002]
[3.075238]	[0.044000000000000025]
[3.0042105]	[0.04600000000000003]
[3.0751286]	[0.04800000000000003]
[3.0041854]	[0.05000000000000003]
[3.0757225]	[0.05200000000000003]
[3.0041695]	[0.054000000000000034]
[3.0760574]	[0.056000000000000036]
[3.004146]	[0.05800000000000004]
[3.0755122]	[0.06000000000000004]
[3.0042963]	[0.06200000000000004]
[3.0768728]	[0.06400000000000004]
[3.0042815]	[0.06600000000000004]
[3.0745718]	[0.06800000000000005]
[3.0042603]	[0.07000000000000005]
[3.0744047]	[0.07200000000000005]
[3.0041761]	[0.07400000000000005]
[3.0759768]	[0.07600000000000005]
[3.004154]	[0.07800000000000006]
[3.0049968]	[0.08000000000000006]
[3.0804155]	[0.08200000000000006]
[3.0037332]	[0.08400000000000006]
[3.0796072]	[0.08600000000000006]
[3.0037434]	[0.08800000000000006]
[3.077948]	[0.09000000000000007]
[3.0037558]	[0.09200000000000007]
[3.0773494]	[0.09400000000000007]
[3.003731]	[0.09600000000000007]
[3.0772653]	[0.09800000000000007]
[3.0037203]	[0.10000000000000007]
[3.077896]	[0.10200000000000008]
[3.0038621]	[0.10400000000000008]
[3.0776145]	[0.10600000000000008]
[3.0038412]	[0.10800000000000008]
[3.0766797]	[0.11000000000000008]
[3.0038173]	[0.11200000000000009]
[3.076577]	[0.11400000000000009]
[3.0038]	[0.11600000000000009]
[3.0760603]	[0.11800000000000009]
[3.0037715]	[0.12000000000000009]
[3.076089]	[0.1220000000000001]
[3.0037887]	[0.1240000000000001]
[3.0754113]	[0.12600000000000008]
[3.0037565]	[0.12800000000000009]
[3.075865]	[0.1300000000000001]
[3.0037365]	[0.1320000000000001]
[3.0754173]	[0.1340000000000001]
[3.0037122]	[0.1360000000000001]
[3.075388]	[0.1380000000000001]
[3.0038548]	[0.1400000000000001]
[3.0755131]	[0.1420000000000001]
[3.0040061]	[0.1440000000000001]
[3.0762126]	[0.1460000000000001]
[3.0039833]	[0.1480000000000001]
[3.075435]	[0.1500000000000001]
[3.003998]	[0.1520000000000001]
[3.0756152]	[0.1540000000000001]
[3.0039756]	[0.1560000000000001]
[3.0755148]	[0.1580000000000001]
[3.0039017]	[0.16000000000000011]
[3.075776]	[0.16200000000000012]
[3.003877]	[0.16400000000000012]
[3.0754597]	[0.16600000000000012]
[3.0038624]	[0.16800000000000012]
[3.0751355]	[0.17000000000000012]
[3.0038776]	[0.17200000000000013]
[3.074701]	[0.17400000000000013]
[3.003853]	[0.17600000000000013]
[3.0745292]	[0.17800000000000013]
[3.00383]	[0.18000000000000013]
[3.074094]	[0.18200000000000013]
[3.0038075]	[0.18400000000000014]
[3.07374]	[0.18600000000000014]
[3.0037832]	[0.18800000000000014]
[3.0744042]	[0.19000000000000014]
[3.0037649]	[0.19200000000000014]
[3.07552]	[0.19400000000000014]
[3.003904]	[0.19600000000000015]
[3.0756762]	[0.19800000000000015]
[3.0038795]	[0.20000000000000015]
[3.074268]	[0.20200000000000015]
[3.003863]	[0.20400000000000015]
[3.074689]	[0.20600000000000016]
[3.003843]	[0.20800000000000016]
[3.0750895]	[0.21000000000000016]
[3.003819]	[0.21200000000000016]
[3.0747256]	[0.21400000000000016]
[3.003795]	[0.21600000000000016]
[3.074877]	[0.21800000000000017]
[3.0039442]	[0.22000000000000017]
[3.0746896]	[0.22200000000000017]
[3.0039215]	[0.22400000000000017]
[3.074924]	[0.22600000000000017]
[3.0037634]	[0.22800000000000017]
[3.0753067]	[0.23000000000000018]
[3.0039065]	[0.23200000000000018]
[3.0752518]	[0.23400000000000018]
[3.0039124]	[0.23600000000000018]
[3.0753868]	[0.23800000000000018]
[3.0038915]	[0.24000000000000019]
[3.0753953]	[0.2420000000000002]
[3.0038745]	[0.2440000000000002]
[3.0756712]	[0.2460000000000002]
[3.0038512]	[0.2480000000000002]
[3.0753706]	[0.25000000000000017]
[3.003826]	[0.25200000000000017]
[3.074967]	[0.25400000000000017]
[3.003804]	[0.25600000000000017]
[3.0756416]	[0.2580000000000002]
[3.0038164]	[0.2600000000000002]
[3.0754676]	[0.2620000000000002]
[3.0037374]	[0.2640000000000002]
[3.0751998]	[0.2660000000000002]
[3.0037112]	[0.2680000000000002]
[3.0752282]	[0.2700000000000002]
[3.00369]	[0.2720000000000002]
[3.0748556]	[0.2740000000000002]
[3.0038347]	[0.2760000000000002]
[3.0754976]	[0.2780000000000002]
[3.0039735]	[0.2800000000000002]
[3.0754538]	[0.2820000000000002]
[3.0039587]	[0.2840000000000002]
[3.075609]	[0.2860000000000002]
[3.003939]	[0.2880000000000002]
[3.0758042]	[0.2900000000000002]
[3.003914]	[0.2920000000000002]
[3.0755224]	[0.2940000000000002]
[3.0038972]	[0.2960000000000002]
[3.0754178]	[0.2980000000000002]
[3.003868]	[0.3000000000000002]
[3.0755675]	[0.3020000000000002]
[3.0038478]	[0.3040000000000002]
[3.0757082]	[0.3060000000000002]
[3.0038238]	[0.3080000000000002]
[3.0758152]	[0.3100000000000002]
[3.0037987]	[0.3120000000000002]
[3.0761726]	[0.3140000000000002]
[3.0037768]	[0.3160000000000002]
[3.0755458]	[0.3180000000000002]
[3.0037994]	[0.32000000000000023]
[3.0756786]	[0.32200000000000023]
[3.0037746]	[0.32400000000000023]
[3.0758562]	[0.32600000000000023]
[3.0037563]	[0.32800000000000024]
[3.0758445]	[0.33000000000000024]
[3.0037305]	[0.33200000000000024]
[3.0765245]	[0.33400000000000024]
[3.0037048]	[0.33600000000000024]
[3.0752275]	[0.33800000000000024]
[3.003552]	[0.34000000000000025]
[3.0754445]	[0.34200000000000025]
[3.0035264]	[0.34400000000000025]
[3.0753446]	[0.34600000000000025]
[3.0031202]	[0.34800000000000025]
[3.075256]	[0.35000000000000026]
[3.0030477]	[0.35200000000000026]
[3.0756104]	[0.35400000000000026]
[3.0030236]	[0.35600000000000026]
[3.0765767]	[0.35800000000000026]
[3.0030043]	[0.36000000000000026]
[3.07651]	[0.36200000000000027]
[3.0029736]	[0.36400000000000027]
[3.0753436]	[0.36600000000000027]
[3.0029547]	[0.36800000000000027]
[3.0748355]	[0.3700000000000003]
[3.0028787]	[0.3720000000000003]
[3.076167]	[0.3740000000000003]
[3.002855]	[0.3760000000000003]
[3.074348]	[0.3780000000000003]
[3.0028307]	[0.3800000000000003]
[3.0743003]	[0.3820000000000003]
[3.0027575]	[0.3840000000000003]
[3.0758762]	[0.3860000000000003]
[3.0026886]	[0.3880000000000003]
[3.0744178]	[0.3900000000000003]
[3.002642]	[0.3920000000000003]
[3.0761216]	[0.3940000000000003]
[3.0026267]	[0.3960000000000003]
[3.0745907]	[0.3980000000000003]
[3.0025897]	[0.4000000000000003]
[3.076548]	[0.4020000000000003]
[3.002568]	[0.4040000000000003]
[3.0751147]	[0.4060000000000003]
[3.0027137]	[0.4080000000000003]
[3.0761502]	[0.4100000000000003]
[3.002551]	[0.4120000000000003]
[3.0748217]	[0.4140000000000003]
[3.0026975]	[0.4160000000000003]
[3.0750327]	[0.4180000000000003]
[3.0026731]	[0.4200000000000003]
[3.075674]	[0.4220000000000003]
[3.0025187]	[0.4240000000000003]
[3.0756207]	[0.4260000000000003]
[3.0024817]	[0.4280000000000003]
[3.0760617]	[0.4300000000000003]
[3.0026276]	[0.43200000000000033]
[3.076155]	[0.43400000000000033]
[3.0026026]	[0.43600000000000033]
[3.0763412]	[0.43800000000000033]
[3.0025783]	[0.44000000000000034]
[3.0764148]	[0.44200000000000034]
