[2.963026]	[0.002]
[3.0064816]	[0.004]
[3.0059197]	[0.006]
[3.0056834]	[0.008]
[3.0056765]	[0.01]
[3.0056663]	[0.012]
[3.005664]	[0.014]
[3.0056548]	[0.016]
[3.0056455]	[0.018000000000000002]
[3.0056322]	[0.020000000000000004]
[3.0056245]	[0.022000000000000006]
[3.0056164]	[0.024000000000000007]
[3.0056117]	[0.02600000000000001]
[3.0056028]	[0.02800000000000001]
[3.0055904]	[0.030000000000000013]
[3.0761652]	[0.032000000000000015]
[3.0047445]	[0.034000000000000016]
[3.0759027]	[0.03600000000000002]
[3.004721]	[0.03800000000000002]
[3.076904]	[0.04000000000000002]
[3.0046985]	[0.04200000000000002]
[3.0767093]	[0.044000000000000025]
[3.0046728]	[0.04600000000000003]
[3.0759504]	[0.04800000000000003]
[3.0046499]	[0.05000000000000003]
[3.07601]	[0.05200000000000003]
[3.004794]	[0.054000000000000034]
[3.0758345]	[0.056000000000000036]
[3.004775]	[0.05800000000000004]
[3.076169]	[0.06000000000000004]
[3.0049229]	[0.06200000000000004]
[3.076079]	[0.06400000000000004]
[3.0048993]	[0.06600000000000004]
[3.0750492]	[0.06800000000000005]
[3.0048785]	[0.07000000000000005]
[3.0746105]	[0.07200000000000005]
[3.0048556]	[0.07400000000000005]
[3.0743022]	[0.07600000000000005]
[3.0048332]	[0.07800000000000006]
[3.074495]	[0.08000000000000006]
[3.0048532]	[0.08200000000000006]
[3.0743768]	[0.08400000000000006]
[3.0048287]	[0.08600000000000006]
[3.0746045]	[0.08800000000000006]
[3.0048065]	[0.09000000000000007]
[3.0746083]	[0.09200000000000007]
[3.004793]	[0.09400000000000007]
[3.074169]	[0.09600000000000007]
[3.004927]	[0.09800000000000007]
[3.0742996]	[0.10000000000000007]
[3.0049052]	[0.10200000000000008]
[3.0742686]	[0.10400000000000008]
[3.0048823]	[0.10600000000000008]
[3.074363]	[0.10800000000000008]
[3.004859]	[0.11000000000000008]
[3.0744605]	[0.11200000000000009]
[3.004836]	[0.11400000000000009]
[3.0746648]	[0.11600000000000009]
[3.0048497]	[0.11800000000000009]
[3.0746608]	[0.12000000000000009]
[3.004826]	[0.1220000000000001]
[3.0741909]	[0.1240000000000001]
[3.0048394]	[0.12600000000000008]
[3.0743577]	[0.12800000000000009]
[3.0048158]	[0.1300000000000001]
[3.07441]	[0.1320000000000001]
[3.0047991]	[0.1340000000000001]
[3.074536]	[0.1360000000000001]
[3.0047803]	[0.1380000000000001]
[3.074694]	[0.1400000000000001]
[3.004753]	[0.1420000000000001]
[3.075095]	[0.1440000000000001]
[3.004344]	[0.1460000000000001]
[3.074659]	[0.1480000000000001]
[3.0044882]	[0.1500000000000001]
[3.074289]	[0.1520000000000001]
[3.0044954]	[0.1540000000000001]
[3.0746298]	[0.1560000000000001]
[3.0044765]	[0.1580000000000001]
[3.0747051]	[0.16000000000000011]
[3.0045211]	[0.16200000000000012]
[3.074779]	[0.16400000000000012]
[3.0044994]	[0.16600000000000012]
[3.0748284]	[0.16800000000000012]
[3.0046444]	[0.17000000000000012]
[3.0744808]	[0.17200000000000013]
[3.0046184]	[0.17400000000000013]
[3.0743554]	[0.17600000000000013]
[3.004594]	[0.17800000000000013]
[3.07482]	[0.18000000000000013]
[3.0045774]	[0.18200000000000013]
[3.0743647]	[0.18400000000000014]
[3.0045571]	[0.18600000000000014]
[3.0750842]	[0.18800000000000014]
[3.004532]	[0.19000000000000014]
[3.0744202]	[0.19200000000000014]
[3.0045135]	[0.19400000000000014]
[3.0735416]	[0.19600000000000015]
[3.0041003]	[0.19800000000000015]
[3.0745602]	[0.20000000000000015]
[3.0040872]	[0.20200000000000015]
[3.073627]	[0.20400000000000015]
[3.0036795]	[0.20600000000000016]
[3.07458]	[0.20800000000000016]
[3.0036542]	[0.21000000000000016]
[3.073982]	[0.21200000000000016]
[3.0036335]	[0.21400000000000016]
[3.0735302]	[0.21600000000000016]
[3.003611]	[0.21800000000000017]
[3.0750318]	[0.22000000000000017]
[3.0035698]	[0.22200000000000017]
[3.073531]	[0.22400000000000017]
[3.003746]	[0.22600000000000017]
[3.0748112]	[0.22800000000000017]
[3.0037203]	[0.23000000000000018]
[3.0731637]	[0.23200000000000018]
[3.0037]	[0.23400000000000018]
[3.0743053]	[0.23600000000000018]
[3.0036743]	[0.23800000000000018]
[3.0738108]	[0.24000000000000019]
[3.0036016]	[0.2420000000000002]
[3.0738797]	[0.2440000000000002]
[3.003743]	[0.2460000000000002]
[3.0738094]	[0.2480000000000002]
[3.0037153]	[0.25000000000000017]
[3.0740402]	[0.25200000000000017]
[3.0036905]	[0.25400000000000017]
[3.074003]	[0.25600000000000017]
[3.003838]	[0.2580000000000002]
[3.0735734]	[0.2600000000000002]
[3.00381]	[0.2620000000000002]
[3.0735118]	[0.2640000000000002]
[3.0037336]	[0.2660000000000002]
[3.0741336]	[0.2680000000000002]
[3.0037203]	[0.2700000000000002]
[3.0743163]	[0.2720000000000002]
[3.003695]	[0.2740000000000002]
[3.0742745]	[0.2760000000000002]
[3.0036705]	[0.2780000000000002]
[3.0742967]	[0.2800000000000002]
[3.003642]	[0.2820000000000002]
[3.074238]	[0.2840000000000002]
[3.003662]	[0.2860000000000002]
[3.074723]	[0.2880000000000002]
[3.0036345]	[0.2900000000000002]
[3.074783]	[0.2920000000000002]
[3.003784]	[0.2940000000000002]
[3.075576]	[0.2960000000000002]
[3.0033753]	[0.2980000000000002]
[3.0748105]	[0.3000000000000002]
[3.003524]	[0.3020000000000002]
[3.0750766]	[0.3040000000000002]
[3.003538]	[0.3060000000000002]
[3.0751512]	[0.3080000000000002]
[3.003141]	[0.3100000000000002]
[3.0749068]	[0.3120000000000002]
[3.003116]	[0.3140000000000002]
[3.0750036]	[0.3160000000000002]
[3.003041]	[0.3180000000000002]
[3.0748072]	[0.32000000000000023]
[3.0030138]	[0.32200000000000023]
[3.074999]	[0.32400000000000023]
[3.002989]	[0.32600000000000023]
[3.0749707]	[0.32800000000000024]
[3.0031343]	[0.33000000000000024]
[3.0751495]	[0.33200000000000024]
[3.0031168]	[0.33400000000000024]
[3.0751836]	[0.33600000000000024]
[3.0030785]	[0.33800000000000024]
[3.0754662]	[0.34000000000000025]
[3.0030558]	[0.34200000000000025]
[3.0756323]	[0.34400000000000025]
[3.0030365]	[0.34600000000000025]
[3.074887]	[0.34800000000000025]
[3.0029979]	[0.35000000000000026]
[3.0750017]	[0.35200000000000026]
[3.0029733]	[0.35400000000000026]
[3.075267]	[0.35600000000000026]
[3.0029519]	[0.35800000000000026]
[3.0752196]	[0.36000000000000026]
[3.002959]	[0.36200000000000027]
[3.0754287]	[0.36400000000000027]
[3.0028844]	[0.36600000000000027]
[3.0753958]	[0.36800000000000027]
[3.0028663]	[0.3700000000000003]
[3.0754645]	[0.3720000000000003]
[3.002843]	[0.3740000000000003]
[3.0757468]	[0.3760000000000003]
[3.0028222]	[0.3780000000000003]
[3.075909]	[0.3800000000000003]
[3.0028021]	[0.3820000000000003]
[3.0759156]	[0.3840000000000003]
[3.0027754]	[0.3860000000000003]
[3.076204]	[0.3880000000000003]
[3.002776]	[0.3900000000000003]
[3.076668]	[0.3920000000000003]
[3.0028265]	[0.3940000000000003]
[3.0763953]	[0.3960000000000003]
[3.0028036]	[0.3980000000000003]
[3.0764773]	[0.4000000000000003]
[3.002775]	[0.4020000000000003]
[3.0766284]	[0.4040000000000003]
[3.002787]	[0.4060000000000003]
[3.0767348]	[0.4080000000000003]
[3.0029304]	[0.4100000000000003]
[3.0767548]	[0.4120000000000003]
[3.002908]	[0.4140000000000003]
[3.0767334]	[0.4160000000000003]
[3.0028808]	[0.4180000000000003]
[3.076546]	[0.4200000000000003]
[3.0028474]	[0.4220000000000003]
[3.076666]	[0.4240000000000003]
[3.0029967]	[0.4260000000000003]
[3.0766203]	[0.4280000000000003]
[3.0029743]	[0.4300000000000003]
[3.0762155]	[0.43200000000000033]
[3.0031133]	[0.43400000000000033]
[3.0763354]	[0.43600000000000033]
[3.0030935]	[0.43800000000000033]
[3.0767229]	[0.44000000000000034]
