[2.961194]	[0.002]
[3.0746224]	[0.2900000000000002]
[3.0044572]	[0.2920000000000002]
[3.0746899]	[0.2940000000000002]
[3.0044687]	[0.2960000000000002]
[3.0748067]	[0.2980000000000002]
[3.004481]	[0.3000000000000002]
[3.0744588]	[0.3020000000000002]
[3.0046268]	[0.3040000000000002]
[3.0741088]	[0.3060000000000002]
[3.0046022]	[0.3080000000000002]
[3.0746925]	[0.3100000000000002]
[3.004577]	[0.3120000000000002]
[3.0747395]	[0.3140000000000002]
[3.0045636]	[0.3160000000000002]
[3.0762718]	[0.3180000000000002]
[3.0045376]	[0.32000000000000023]
[3.074233]	[0.32200000000000023]
[3.0045166]	[0.32400000000000023]
[3.0735247]	[0.32600000000000023]
[3.004105]	[0.32800000000000024]
[3.074617]	[0.33000000000000024]
[3.0040882]	[0.33200000000000024]
[3.0737386]	[0.33400000000000024]
[3.0036867]	[0.33600000000000024]
[3.0746293]	[0.33800000000000024]
[3.003661]	[0.34000000000000025]
[3.074197]	[0.34200000000000025]
[3.0036366]	[0.34400000000000025]
[3.0747604]	[0.34600000000000025]
[3.0036154]	[0.34800000000000025]
[3.07388]	[0.35000000000000026]
[3.0035927]	[0.35200000000000026]
[3.0748692]	[0.35400000000000026]
[3.0035815]	[0.35600000000000026]
[3.0729592]	[0.35800000000000026]
[3.003562]	[0.36000000000000026]
[3.0742671]	[0.36200000000000027]
[3.0037084]	[0.36400000000000027]
[3.0738165]	[0.36600000000000027]
[3.0036836]	[0.36800000000000027]
[3.0739412]	[0.3700000000000003]
[3.0036066]	[0.3720000000000003]
[3.0739892]	[0.3740000000000003]
[3.0035796]	[0.3760000000000003]
[3.07409]	[0.3780000000000003]
[3.0037203]	[0.3800000000000003]
[3.0740993]	[0.3820000000000003]
[3.0036986]	[0.3840000000000003]
[3.0740054]	[0.3860000000000003]
[3.0036767]	[0.3880000000000003]
[3.0742912]	[0.3900000000000003]
[3.0038207]	[0.3920000000000003]
[3.074205]	[0.3940000000000003]
[3.00374]	[0.3960000000000003]
[3.0742106]	[0.3980000000000003]
[3.0037224]	[0.4000000000000003]
[3.074327]	[0.4020000000000003]
[3.0036993]	[0.4040000000000003]
[3.074304]	[0.4060000000000003]
[3.0036755]	[0.4080000000000003]
[3.0742934]	[0.4100000000000003]
[3.0036402]	[0.4120000000000003]
[3.074487]	[0.4140000000000003]
[3.0036583]	[0.4160000000000003]
[3.0748637]	[0.4180000000000003]
[3.0036337]	[0.4200000000000003]
[3.0751085]	[0.4220000000000003]
[3.003618]	[0.4240000000000003]
[3.0749283]	[0.4260000000000003]
[3.003387]	[0.4280000000000003]
[3.0751505]	[0.4300000000000003]
[3.0035312]	[0.43200000000000033]
[3.0759299]	[0.43400000000000033]
[3.003506]	[0.43600000000000033]
[3.0752785]	[0.43800000000000033]
[3.0031464]	[0.44000000000000034]
[3.0752234]	[0.44200000000000034]
[3.0031192]	[0.44400000000000034]
[3.0752037]	[0.44600000000000034]
[3.003043]	[0.44800000000000034]
[3.0749896]	[0.45000000000000034]
[3.0030189]	[0.45200000000000035]
[3.0750058]	[0.45400000000000035]
[3.0029986]	[0.45600000000000035]
[3.0750988]	[0.45800000000000035]
[3.0029192]	[0.46000000000000035]
[3.075239]	[0.46200000000000035]
[3.0030637]	[0.46400000000000036]
[3.0755093]	[0.46600000000000036]
[3.003083]	[0.46800000000000036]
[3.0754905]	[0.47000000000000036]
[3.0030668]	[0.47200000000000036]
[3.0756888]	[0.47400000000000037]
[3.0029886]	[0.47600000000000037]
[3.0750551]	[0.47800000000000037]
[3.0029619]	[0.48000000000000037]
[3.0755222]	[0.4820000000000004]
[3.0029755]	[0.4840000000000004]
[3.0752885]	[0.4860000000000004]
[3.0029528]	[0.4880000000000004]
[3.075469]	[0.4900000000000004]
[3.0029304]	[0.4920000000000004]
[3.0754287]	[0.4940000000000004]
[3.0028868]	[0.4960000000000004]
[3.0755467]	[0.4980000000000004]
[3.0028644]	[0.5000000000000003]
[3.075785]	[0.5020000000000003]
[3.0028467]	[0.5040000000000003]
[3.0759404]	[0.5060000000000003]
[3.0028203]	[0.5080000000000003]
[3.0759368]	[0.5100000000000003]
[3.002807]	[0.5120000000000003]
[3.076087]	[0.5140000000000003]
[3.0027823]	[0.5160000000000003]
[3.0765471]	[0.5180000000000003]
[3.0027444]	[0.5200000000000004]
[3.0764487]	[0.5220000000000004]
[3.0027556]	[0.5240000000000004]
[3.076564]	[0.5260000000000004]
[3.0029037]	[0.5280000000000004]
[3.0765035]	[0.5300000000000004]
[3.0028777]	[0.5320000000000004]
[3.0768201]	[0.5340000000000004]
[3.002857]	[0.5360000000000004]
[3.0767872]	[0.5380000000000004]
[3.0029342]	[0.5400000000000004]
[3.0771155]	[0.5420000000000004]
[3.002911]	[0.5440000000000004]
[3.076961]	[0.5460000000000004]
[3.0028865]	[0.5480000000000004]
[3.076715]	[0.5500000000000004]
[3.0028577]	[0.5520000000000004]
[3.0766437]	[0.5540000000000004]
[3.0028274]	[0.5560000000000004]
[3.0765917]	[0.5580000000000004]
[3.002806]	[0.5600000000000004]
[0.10137939]	[0.5620000000000004]
[2.3463492]	[0.5640000000000004]
[2.3149946]	[0.5660000000000004]
[2.1038866]	[0.5680000000000004]
[-0.22500026]	[0.5700000000000004]
[-0.48189417]	[0.5720000000000004]
[2.997183]	[0.5740000000000004]
[-0.53763086]	[0.5760000000000004]
[2.9740784]	[0.5780000000000004]
[-0.89950114]	[0.5800000000000004]
[2.219947]	[0.5820000000000004]
[-1.2463669]	[0.5840000000000004]
[1.9809291]	[0.5860000000000004]
[-2.2515237]	[0.5880000000000004]
[0.0016638684]	[0.5900000000000004]
[-0.8970477]	[0.5920000000000004]
[-10.521746]	[0.5940000000000004]
[-10.999086]	[0.5960000000000004]
[-3.8995752]	[0.5980000000000004]
[-0.31014225]	[0.6000000000000004]
[-4.640593]	[0.6020000000000004]
[-7.529148]	[0.6040000000000004]
[-0.55043364]	[0.6060000000000004]
[-4.304201]	[0.6080000000000004]
[0.76776683]	[0.6100000000000004]
[-6.030573]	[0.6120000000000004]
[-5.5146465]	[0.6140000000000004]
[-0.8104353]	[0.6160000000000004]
[-3.500571]	[0.6180000000000004]
[0.5344158]	[0.6200000000000004]
[-6.1400466]	[0.6220000000000004]
[-5.8395844]	[0.6240000000000004]
[-1.0362195]	[0.6260000000000004]
[-6.9629803]	[0.6280000000000004]
[-5.448914]	[0.6300000000000004]
[-0.015430212]	[0.6320000000000005]
[0.9244701]	[0.6340000000000005]
[2.248175]	[0.6360000000000005]
[3.0154018]	[0.6380000000000005]
[2.7374809]	[0.6400000000000005]
[3.0357924]	[0.6420000000000005]
[2.8276706]	[0.6440000000000005]
[2.9906478]	[0.6460000000000005]
[2.8547482]	[0.6480000000000005]
[3.0838118]	[0.6500000000000005]
[2.8573174]	[0.6520000000000005]
[3.0811274]	[0.6540000000000005]
[2.8652089]	[0.6560000000000005]
[3.0797176]	[0.6580000000000005]
[2.84232]	[0.6600000000000005]
[3.0796385]	[0.6620000000000005]
[2.8743885]	[0.6640000000000005]
[3.079757]	[0.6660000000000005]
[2.9102163]	[0.6680000000000005]
[3.0316043]	[0.6700000000000005]
[2.9315631]	[0.6720000000000005]
[3.0302389]	[0.6740000000000005]
[2.9604201]	[0.6760000000000005]
[3.036954]	[0.6780000000000005]
[2.992735]	[0.6800000000000005]
[2.9803524]	[0.6820000000000005]
[3.002802]	[0.6840000000000005]
[3.018166]	[0.6860000000000005]
[2.9968247]	[0.6880000000000005]
[3.0025725]	[0.6900000000000005]
[3.0729737]	[0.6920000000000005]
[3.0025485]	[0.6940000000000005]
[3.0733547]	[0.6960000000000005]
[3.0025241]	[0.6980000000000005]
[3.0744596]	[0.7000000000000005]
[3.0021434]	[0.7020000000000005]
[3.0747192]	[0.7040000000000005]
[3.0021205]	[0.7060000000000005]
[3.0751355]	[0.7080000000000005]
[3.0021005]	[0.7100000000000005]
[3.075904]	[0.7120000000000005]
[3.0021083]	[0.7140000000000005]
[3.0760338]	[0.7160000000000005]
[3.0020833]	[0.7180000000000005]
[3.0763495]	[0.7200000000000005]
[3.0020666]	[0.7220000000000005]
[3.0030522]	[0.7240000000000005]
[3.0030463]	[0.7260000000000005]
[3.003039]	[0.7280000000000005]
[3.0030277]	[0.7300000000000005]
[3.0031888]	[0.7320000000000005]
[3.0031815]	[0.7340000000000005]
[3.0031703]	[0.7360000000000005]
[3.0031633]	[0.7380000000000005]
[2.9812293]	[0.7400000000000005]
[3.0032454]	[0.7420000000000005]
[2.9671907]	[0.7440000000000005]
[3.0035727]	[0.7460000000000006]
[2.956881]	[0.7480000000000006]
[3.0037644]	[0.7500000000000006]
[2.945411]	[0.7520000000000006]
[2.9449708]	[0.7540000000000006]
[3.0038075]	[0.7560000000000006]
[2.9378488]	[0.7580000000000006]
[2.938037]	[0.7600000000000006]
[3.0040302]	[0.7620000000000006]
[2.9310696]	[0.7640000000000006]
[2.9343626]	[0.7660000000000006]
[3.0040195]	[0.7680000000000006]
[2.9284306]	[0.7700000000000006]
[2.929972]	[0.7720000000000006]
[2.9325576]	[0.7740000000000006]
[3.0040228]	[0.7760000000000006]
[2.9258702]	[0.7780000000000006]
[2.9288683]	[0.7800000000000006]
[3.0040202]	[0.7820000000000006]
[2.924129]	[0.7840000000000006]
[2.9267392]	[0.7860000000000006]
[2.9295514]	[0.7880000000000006]
[3.0040238]	[0.7900000000000006]
[2.9216528]	[0.7920000000000006]
[2.9260855]	[0.7940000000000006]
[3.0040207]	[0.7960000000000006]
[2.9221733]	[0.7980000000000006]
[2.9251316]	[0.8000000000000006]
[2.9270716]	[0.8020000000000006]
[3.0040221]	[0.8040000000000006]
[2.9231422]	[0.8060000000000006]
[2.9259858]	[0.8080000000000006]
[3.0040197]	[0.8100000000000006]
[2.9188015]	[0.8120000000000006]
[2.924664]	[0.8140000000000006]
[2.9268193]	[0.8160000000000006]
[3.0040267]	[0.8180000000000006]
[2.9210925]	[0.8200000000000006]
[2.9243538]	[0.8220000000000006]
[3.0040019]	[0.8240000000000006]
[2.919578]	[0.8260000000000006]
[2.9247303]	[0.8280000000000006]
[2.926825]	[0.8300000000000006]
[3.0040066]	[0.8320000000000006]
[2.9217608]	[0.8340000000000006]
[2.9245188]	[0.8360000000000006]
[3.0040097]	[0.8380000000000006]
[2.9193926]	[0.8400000000000006]
[2.9226]	[0.8420000000000006]
[2.9265335]	[0.8440000000000006]
[3.0040114]	[0.8460000000000006]
[2.9220018]	[0.8480000000000006]
[2.9249105]	[0.8500000000000006]
[3.0040095]	[0.8520000000000006]
[2.9195993]	[0.8540000000000006]
[2.9222426]	[0.8560000000000006]
[2.9257388]	[0.8580000000000007]
[3.0040116]	[0.8600000000000007]
[2.9217982]	[0.8620000000000007]
[2.924912]	[0.8640000000000007]
[3.0040073]	[0.8660000000000007]
[2.9201243]	[0.8680000000000007]
[2.923529]	[0.8700000000000007]
[2.9263024]	[0.8720000000000007]
[3.004012]	[0.8740000000000007]
[2.9217134]	[0.8760000000000007]
[2.9247298]	[0.8780000000000007]
[3.004009]	[0.8800000000000007]
[2.9203315]	[0.8820000000000007]
[2.9235158]	[0.8840000000000007]
[2.9261842]	[0.8860000000000007]
[3.0040116]	[0.8880000000000007]
[2.9217145]	[0.8900000000000007]
[2.924833]	[0.8920000000000007]
[3.0040097]	[0.8940000000000007]
[2.9200034]	[0.8960000000000007]
[2.9242256]	[0.8980000000000007]
[2.9260402]	[0.9000000000000007]
