[[0.013439053, -0.052060135, 14.577246, 0.0059877024, 0.0015354612, -1.4956903e-07]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.21110041, -0.5635283, 13.608829, 0.0841834, 0.031549025, 4.3350177e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.015968818, -0.060308453, 14.614703, 0.005564564, 0.0012977569, 2.2282582e-07]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.023038348, -0.07937092, 14.596319, 0.008185316, 0.0023143806, -3.6584626e-07]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.026091184, -0.088048585, 14.5966, 0.009183934, 0.0026639968, -3.5229664e-07]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.0292137, -0.096904635, 14.596533, 0.010212887, 0.003026396, -3.5157194e-07]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.032346062, -0.1057676, 14.596462, 0.011239382, 0.0033880426, -3.574284e-07]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.035470206, -0.114622384, 14.596393, 0.012266992, 0.003751001, -3.5363965e-07]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.038591143, -0.12346691, 14.5963125, 0.013293984, 0.0041131335, -3.5323373e-07]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.27287194, 0.6723618, 15.10552, -0.110315874, -0.044015724, -9.752496e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.35449564, -0.9243478, 14.075465, 0.1395554, 0.05356577, 0.00010499323]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.29748404, 0.729538, 15.159158, -0.119019516, -0.047691092, -0.000100845704]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.058765516, -0.17290334, 14.562705, 0.023344822, 0.0080976905, 9.869821e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.053897984, -0.15999828, 14.569104, 0.021493947, 0.0074160965, 9.698369e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.32541192, -0.8557585, 14.097966, 0.1285295, 0.048879717, 8.529717e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.27794522, 0.6853, 15.140532, -0.11120849, -0.04425858, -8.3479106e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.052484635, -0.15756483, 14.565855, 0.0210237, 0.0071383268, 6.9702774e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.32702, -0.8617188, 14.084085, 0.12918803, 0.0490009, 8.091995e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.28038746, 0.69306415, 15.151985, -0.11201483, -0.04446177, -7.949576e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.052338604, -0.15738691, 14.563883, 0.02103545, 0.007122728, 6.4945248e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.32752493, -0.8643504, 14.074746, 0.12935024, 0.04896639, 7.741625e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.2817045, 0.69764346, 15.15945, -0.11236819, -0.044517796, -7.610786e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.052012358, -0.15684131, 14.562451, 0.020984355, 0.0070810965, 6.0536167e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.3273545, -0.8646496, 14.068811, 0.12917453, 0.048843823, 7.455855e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.28224367, 0.6999499, 15.163791, -0.11241056, -0.04447188, -7.3568066e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.051684048, -0.1560484, 14.561638, 0.020874698, 0.0070297956, 5.6752147e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.04769603, -0.14519979, 14.568074, 0.019320913, 0.0064791543, 6.2402205e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.30665717, -0.81304824, 14.095504, 0.12087814, 0.045524325, 6.5203705e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
