[0.5297696]	[0.002]
[4.2469826]	[0.004]
[1.8859426]	[0.006]
[2.3674345]	[0.008]
[2.6010516]	[0.01]
[2.7328434]	[0.012]
[2.8122969]	[0.014]
[2.8615396]	[0.016]
[2.892444]	[0.018000000000000002]
[2.9119687]	[0.020000000000000004]
[2.924345]	[0.022000000000000006]
[2.9322152]	[0.024000000000000007]
[2.9372334]	[0.02600000000000001]
[2.9404302]	[0.02800000000000001]
[2.9424715]	[0.030000000000000013]
[2.9437747]	[0.032000000000000015]
[2.9446104]	[0.034000000000000016]
[2.945147]	[0.03600000000000002]
[2.9454849]	[0.03800000000000002]
[2.9457061]	[0.04000000000000002]
[2.9458447]	[0.04200000000000002]
[2.945934]	[0.044000000000000025]
[2.9459894]	[0.04600000000000003]
[2.9460282]	[0.04800000000000003]
[2.946054]	[0.05000000000000003]
[2.946062]	[0.05200000000000003]
[2.9460769]	[0.054000000000000034]
[2.9460804]	[0.056000000000000036]
[2.9460888]	[0.05800000000000004]
[2.9460905]	[0.06000000000000004]
[2.9460905]	[0.06200000000000004]
[2.9460933]	[0.06400000000000004]
[2.946091]	[0.06600000000000004]
[2.9460905]	[0.06800000000000005]
[2.9460933]	[0.07000000000000005]
[2.9460924]	[0.07200000000000005]
[2.9460933]	[0.07400000000000005]
[2.9460895]	[0.07600000000000005]
[2.9460938]	[0.07800000000000006]
[2.9460914]	[0.08000000000000006]
[2.94609]	[0.08200000000000006]
[2.9460902]	[0.08400000000000006]
[2.9460888]	[0.08600000000000006]
[2.9460921]	[0.08800000000000006]
[2.9460943]	[0.09000000000000007]
[2.9460902]	[0.09200000000000007]
[-3.2651455]	[0.09400000000000007]
[-1.6362998]	[0.09600000000000007]
[-0.13044564]	[0.09800000000000007]
[0.761832]	[0.10000000000000007]
[1.4194982]	[0.10200000000000008]
[1.9359831]	[0.10400000000000008]
[2.084958]	[0.10600000000000008]
[2.3657196]	[0.10800000000000008]
[2.4198751]	[0.11000000000000008]
[2.5135481]	[0.11200000000000009]
[2.5678244]	[0.11400000000000009]
[2.5650575]	[0.11600000000000009]
[2.662247]	[0.11800000000000009]
[2.627147]	[0.12000000000000009]
[2.6306076]	[0.1220000000000001]
[2.6355238]	[0.1240000000000001]
[2.640567]	[0.12600000000000008]
[2.6400306]	[0.12800000000000009]
[2.6347094]	[0.1300000000000001]
[2.643375]	[0.1320000000000001]
[2.629466]	[0.1340000000000001]
[2.6355221]	[0.1360000000000001]
[2.6495838]	[0.1380000000000001]
[2.6435602]	[0.1400000000000001]
[2.644665]	[0.1420000000000001]
[2.650069]	[0.1440000000000001]
[2.6481795]	[0.1460000000000001]
[2.65509]	[0.1480000000000001]
[2.6647286]	[0.1500000000000001]
[2.6630425]	[0.1520000000000001]
[2.6648412]	[0.1540000000000001]
[2.665511]	[0.1560000000000001]
[2.6656916]	[0.1580000000000001]
[2.6606884]	[0.16000000000000011]
[2.6580627]	[0.16200000000000012]
[2.656654]	[0.16400000000000012]
[2.6551049]	[0.16600000000000012]
[2.655153]	[0.16800000000000012]
[2.6546934]	[0.17000000000000012]
[2.6540103]	[0.17200000000000013]
[2.6544278]	[0.17400000000000013]
[2.6543648]	[0.17600000000000013]
[2.6547387]	[0.17800000000000013]
[2.6553853]	[0.18000000000000013]
[2.6554577]	[0.18200000000000013]
[2.6510887]	[0.18400000000000014]
[2.6542096]	[0.18600000000000014]
[2.669696]	[0.18800000000000014]
[2.6603546]	[0.19000000000000014]
[2.6357002]	[0.19200000000000014]
[2.6469216]	[0.19400000000000014]
[2.7096071]	[0.19600000000000015]
[2.6919448]	[0.19800000000000015]
[2.7146635]	[0.20000000000000015]
[2.6326845]	[0.20200000000000015]
[2.672152]	[0.20400000000000015]
[2.6844983]	[0.20600000000000016]
[2.6879709]	[0.20800000000000016]
[2.7356882]	[0.21000000000000016]
[2.70338]	[0.21200000000000016]
[2.691743]	[0.21400000000000016]
[2.6898963]	[0.21600000000000016]
[2.6915855]	[0.21800000000000017]
[2.693351]	[0.22000000000000017]
[2.7276511]	[0.22200000000000017]
[2.5915713]	[0.22400000000000017]
[2.8413389]	[0.22600000000000017]
[2.6681397]	[0.22800000000000017]
[2.642182]	[0.23000000000000018]
[2.7964206]	[0.23200000000000018]
[2.6528976]	[0.23400000000000018]
[2.687995]	[0.23600000000000018]
[2.70372]	[0.23800000000000018]
[2.736065]	[0.24000000000000019]
[2.6642075]	[0.2420000000000002]
[2.7005389]	[0.2440000000000002]
[2.7163794]	[0.2460000000000002]
[2.7305274]	[0.2480000000000002]
[2.7257233]	[0.25000000000000017]
[2.7425997]	[0.25200000000000017]
[2.7216487]	[0.25400000000000017]
[2.7278366]	[0.25600000000000017]
[2.759887]	[0.2580000000000002]
[2.6816504]	[0.2600000000000002]
[2.7563562]	[0.2620000000000002]
[2.7408717]	[0.2640000000000002]
[2.734353]	[0.2660000000000002]
[2.731958]	[0.2680000000000002]
[2.7486084]	[0.2700000000000002]
[2.7286134]	[0.2720000000000002]
[2.7390537]	[0.2740000000000002]
[2.7000306]	[0.2760000000000002]
[2.7693744]	[0.2780000000000002]
[2.7495322]	[0.2800000000000002]
[2.742804]	[0.2820000000000002]
[2.7390356]	[0.2840000000000002]
[2.7382324]	[0.2860000000000002]
[2.737457]	[0.2880000000000002]
[2.737103]	[0.2900000000000002]
[2.7359388]	[0.2920000000000002]
[2.7359254]	[0.2940000000000002]
[2.6908476]	[0.2960000000000002]
[2.874798]	[0.2980000000000002]
[2.644646]	[0.3000000000000002]
[2.7240171]	[0.3020000000000002]
[2.7639284]	[0.3040000000000002]
[2.7143178]	[0.3060000000000002]
[2.7293615]	[0.3080000000000002]
[2.7211382]	[0.3100000000000002]
[2.7540514]	[0.3120000000000002]
[2.7248561]	[0.3140000000000002]
[2.7646608]	[0.3160000000000002]
[2.66339]	[0.3180000000000002]
[2.919192]	[0.32000000000000023]
[2.6845417]	[0.32200000000000023]
[2.7167864]	[0.32400000000000023]
[2.746687]	[0.32600000000000023]
[2.7468574]	[0.32800000000000024]
[2.7470436]	[0.33000000000000024]
[2.750083]	[0.33200000000000024]
[2.7608402]	[0.33400000000000024]
[2.7468894]	[0.33600000000000024]
[2.7539973]	[0.33800000000000024]
[2.7279546]	[0.34000000000000025]
[2.7858255]	[0.34200000000000025]
[2.779041]	[0.34400000000000025]
[2.789755]	[0.34600000000000025]
[2.784327]	[0.34800000000000025]
[2.768123]	[0.35000000000000026]
[2.8066149]	[0.35200000000000026]
[2.6819155]	[0.35400000000000026]
[2.7591202]	[0.35600000000000026]
[2.7255907]	[0.35800000000000026]
[2.7520823]	[0.36000000000000026]
[2.7550514]	[0.36200000000000027]
[2.7740235]	[0.36400000000000027]
[2.7288754]	[0.36600000000000027]
[2.8258364]	[0.36800000000000027]
[2.6923797]	[0.3700000000000003]
[2.8623946]	[0.3720000000000003]
[2.7761843]	[0.3740000000000003]
[2.7554216]	[0.3760000000000003]
[2.7467465]	[0.3780000000000003]
[2.752919]	[0.3800000000000003]
[2.7554197]	[0.3820000000000003]
[2.762984]	[0.3840000000000003]
[2.7720919]	[0.3860000000000003]
[2.7801223]	[0.3880000000000003]
[2.7871976]	[0.3900000000000003]
[2.7927947]	[0.3920000000000003]
[2.797755]	[0.3940000000000003]
[2.8024242]	[0.3960000000000003]
[2.8050563]	[0.3980000000000003]
[2.8069258]	[0.4000000000000003]
[2.8096895]	[0.4020000000000003]
[2.8103426]	[0.4040000000000003]
[2.8098588]	[0.4060000000000003]
[2.8097324]	[0.4080000000000003]
[2.811195]	[0.4100000000000003]
[2.813728]	[0.4120000000000003]
[2.8139741]	[0.4140000000000003]
[2.8155825]	[0.4160000000000003]
[2.8103783]	[0.4180000000000003]
[2.8162796]	[0.4200000000000003]
[2.799192]	[0.4220000000000003]
[2.8133845]	[0.4240000000000003]
[2.807388]	[0.4260000000000003]
[2.805554]	[0.4280000000000003]
[2.8054836]	[0.4300000000000003]
[2.8053126]	[0.43200000000000033]
[2.8054302]	[0.43400000000000033]
[2.8062513]	[0.43600000000000033]
[2.806588]	[0.43800000000000033]
[2.8065808]	[0.44000000000000034]
[2.8071644]	[0.44200000000000034]
[2.862936]	[0.44400000000000034]
[2.7324355]	[0.44600000000000034]
[2.7842991]	[0.44800000000000034]
[2.806696]	[0.45000000000000034]
[2.8162236]	[0.45200000000000035]
[2.820309]	[0.45400000000000035]
[2.821277]	[0.45600000000000035]
[2.8222978]	[0.45800000000000035]
[2.8290908]	[0.46000000000000035]
[2.8153381]	[0.46200000000000035]
[2.8182015]	[0.46400000000000036]
[2.8187115]	[0.46600000000000036]
[2.8203883]	[0.46800000000000036]
[2.8207238]	[0.47000000000000036]
[2.821557]	[0.47200000000000036]
[2.8232472]	[0.47400000000000037]
[2.824263]	[0.47600000000000037]
[2.8266098]	[0.47800000000000037]
[2.8342788]	[0.48000000000000037]
[2.8229065]	[0.4820000000000004]
[2.8278224]	[0.4840000000000004]
[2.8310401]	[0.4860000000000004]
[2.8333302]	[0.4880000000000004]
[2.8358264]	[0.4900000000000004]
[2.8372977]	[0.4920000000000004]
[2.8386676]	[0.4940000000000004]
[2.8399405]	[0.4960000000000004]
[2.841535]	[0.4980000000000004]
[2.84226]	[0.5000000000000003]
[2.84236]	[0.5020000000000003]
[2.8377197]	[0.5040000000000003]
[2.8359072]	[0.5060000000000003]
[2.8336666]	[0.5080000000000003]
[2.8338234]	[0.5100000000000003]
[2.8322468]	[0.5120000000000003]
[2.8327658]	[0.5140000000000003]
[2.8324566]	[0.5160000000000003]
[2.8326967]	[0.5180000000000003]
[2.831933]	[0.5200000000000004]
[2.8317363]	[0.5220000000000004]
[2.8320656]	[0.5240000000000004]
[2.831633]	[0.5260000000000004]
[2.8323603]	[0.5280000000000004]
[2.8321934]	[0.5300000000000004]
[2.8322837]	[0.5320000000000004]
[2.8360488]	[0.5340000000000004]
[2.8247006]	[0.5360000000000004]
[2.8285239]	[0.5380000000000004]
[2.830363]	[0.5400000000000004]
[2.8315718]	[0.5420000000000004]
[2.832116]	[0.5440000000000004]
[2.8315282]	[0.5460000000000004]
[2.8317301]	[0.5480000000000004]
[2.8310237]	[0.5500000000000004]
[2.8365242]	[0.5520000000000004]
[2.833982]	[0.5540000000000004]
[2.8326814]	[0.5560000000000004]
[2.831302]	[0.5580000000000004]
[2.8315954]	[0.5600000000000004]
[2.8320124]	[0.5620000000000004]
[2.8320384]	[0.5640000000000004]
[2.8314598]	[0.5660000000000004]
[2.8319087]	[0.5680000000000004]
[2.831633]	[0.5700000000000004]
[2.8314044]	[0.5720000000000004]
[2.8178873]	[0.5740000000000004]
[2.8421867]	[0.5760000000000004]
[2.835971]	[0.5780000000000004]
[2.8342187]	[0.5800000000000004]
[2.8340967]	[0.5820000000000004]
[2.8348694]	[0.5840000000000004]
[2.8364434]	[0.5860000000000004]
[2.8659725]	[0.5880000000000004]
[2.8073857]	[0.5900000000000004]
[2.8288143]	[0.5920000000000004]
[2.8386607]	[0.5940000000000004]
[2.8420713]	[0.5960000000000004]
[2.843355]	[0.5980000000000004]
[2.8453984]	[0.6000000000000004]
[2.8459017]	[0.6020000000000004]
[2.8477237]	[0.6040000000000004]
[2.8481522]	[0.6060000000000004]
[2.8502598]	[0.6080000000000004]
[2.8392022]	[0.6100000000000004]
[2.860359]	[0.6120000000000004]
[2.856783]	[0.6140000000000004]
[2.8553028]	[0.6160000000000004]
[2.8556895]	[0.6180000000000004]
[2.8565526]	[0.6200000000000004]
[2.8568223]	[0.6220000000000004]
[2.8572447]	[0.6240000000000004]
[2.858325]	[0.6260000000000004]
[2.8586]	[0.6280000000000004]
[2.8548326]	[0.6300000000000004]
[2.8515313]	[0.6320000000000005]
[2.8508973]	[0.6340000000000005]
[2.8493092]	[0.6360000000000005]
[2.8474493]	[0.6380000000000005]
[2.8625298]	[0.6400000000000005]
