[2.9638662]	[0.002]
[3.005836]	[0.004]
[3.0052247]	[0.006]
[3.0052218]	[0.008]
[3.005214]	[0.01]
[3.005208]	[0.012]
[3.005198]	[0.014]
[3.0051932]	[0.016]
[3.005188]	[0.018000000000000002]
[3.0051777]	[0.020000000000000004]
[3.005173]	[0.022000000000000006]
[3.0051663]	[0.024000000000000007]
[3.005157]	[0.02600000000000001]
[3.0051472]	[0.02800000000000001]
[3.00514]	[0.030000000000000013]
[3.078504]	[0.032000000000000015]
[3.0046346]	[0.034000000000000016]
[3.0779126]	[0.03600000000000002]
[3.0046122]	[0.03800000000000002]
[3.0780337]	[0.04000000000000002]
[3.0045931]	[0.04200000000000002]
[3.0776238]	[0.044000000000000025]
[3.004568]	[0.04600000000000003]
[3.0773802]	[0.04800000000000003]
[3.004547]	[0.05000000000000003]
[3.0770082]	[0.05200000000000003]
[3.0045218]	[0.054000000000000034]
[3.0768688]	[0.056000000000000036]
[3.0045333]	[0.05800000000000004]
[3.0768762]	[0.06000000000000004]
[3.0045147]	[0.06200000000000004]
[3.0763807]	[0.06400000000000004]
[3.004488]	[0.06600000000000004]
[3.0765028]	[0.06800000000000005]
[3.0044703]	[0.07000000000000005]
[3.0765603]	[0.07200000000000005]
[3.004448]	[0.07400000000000005]
[3.0765364]	[0.07600000000000005]
[3.0044286]	[0.07800000000000006]
[3.076327]	[0.08000000000000006]
[3.0044105]	[0.08200000000000006]
[3.076452]	[0.08400000000000006]
[3.0047228]	[0.08600000000000006]
[3.0763414]	[0.08800000000000006]
[3.0047014]	[0.09000000000000007]
[3.0768673]	[0.09200000000000007]
[3.004665]	[0.09400000000000007]
[3.0768337]	[0.09600000000000007]
[3.0046813]	[0.09800000000000007]
[3.0769446]	[0.10000000000000007]
[3.004663]	[0.10200000000000008]
[3.076742]	[0.10400000000000008]
[3.0046418]	[0.10600000000000008]
[3.0767722]	[0.10800000000000008]
[3.0047836]	[0.11000000000000008]
[3.0768244]	[0.11200000000000009]
[3.0047626]	[0.11400000000000009]
[3.076878]	[0.11600000000000009]
[3.0047371]	[0.11800000000000009]
[3.0766265]	[0.12000000000000009]
[3.0047154]	[0.1220000000000001]
[3.0769384]	[0.1240000000000001]
[3.0046887]	[0.12600000000000008]
[3.076859]	[0.12800000000000009]
[3.0046747]	[0.1300000000000001]
[3.076938]	[0.1320000000000001]
[3.0042632]	[0.1340000000000001]
[3.077845]	[0.1360000000000001]
[3.0042717]	[0.1380000000000001]
[3.0775516]	[0.1400000000000001]
[3.0042155]	[0.1420000000000001]
[3.0768578]	[0.1440000000000001]
[3.0042286]	[0.1460000000000001]
[3.0769675]	[0.1480000000000001]
[3.0041814]	[0.1500000000000001]
[3.0772688]	[0.1520000000000001]
[3.0041556]	[0.1540000000000001]
[3.0773842]	[0.1560000000000001]
[3.0041344]	[0.1580000000000001]
[3.0772858]	[0.16000000000000011]
[3.0041125]	[0.16200000000000012]
[3.0770867]	[0.16400000000000012]
[3.0040834]	[0.16600000000000012]
[3.0776148]	[0.16800000000000012]
[3.0042663]	[0.17000000000000012]
[3.0778062]	[0.17200000000000013]
[3.0042415]	[0.17400000000000013]
[3.0781193]	[0.17600000000000013]
[3.004217]	[0.17800000000000013]
[3.078202]	[0.18000000000000013]
[3.00419]	[0.18200000000000013]
[3.0783157]	[0.18400000000000014]
[3.0043397]	[0.18600000000000014]
[3.0783572]	[0.18800000000000014]
[3.0043123]	[0.19000000000000014]
[3.0783346]	[0.19200000000000014]
[3.0043225]	[0.19400000000000014]
[3.0781074]	[0.19600000000000015]
[3.0043004]	[0.19800000000000015]
[3.0781152]	[0.20000000000000015]
[3.0038996]	[0.20200000000000015]
[3.0782807]	[0.20400000000000015]
[3.0038729]	[0.20600000000000016]
[3.0780032]	[0.20800000000000016]
[3.003469]	[0.21000000000000016]
[3.0781608]	[0.21200000000000016]
[3.0034795]	[0.21400000000000016]
[3.0783055]	[0.21600000000000016]
[3.0034597]	[0.21800000000000017]
[3.0775342]	[0.22000000000000017]
[3.0034409]	[0.22200000000000017]
[3.077691]	[0.22400000000000017]
[3.0033612]	[0.22600000000000017]
[3.0780993]	[0.22800000000000017]
[3.0033364]	[0.23000000000000018]
[3.078376]	[0.23200000000000018]
[3.0033157]	[0.23400000000000018]
[3.0774739]	[0.23600000000000018]
[3.0032883]	[0.23800000000000018]
[3.0779045]	[0.24000000000000019]
[3.0033689]	[0.2420000000000002]
[3.077831]	[0.2440000000000002]
[3.0032895]	[0.2460000000000002]
[3.0769563]	[0.2480000000000002]
[3.0032694]	[0.25000000000000017]
[3.0774333]	[0.25200000000000017]
[3.0034027]	[0.25400000000000017]
[3.0774267]	[0.25600000000000017]
[3.0033772]	[0.2580000000000002]
[3.0766885]	[0.2600000000000002]
[3.0034726]	[0.2620000000000002]
[3.0777583]	[0.2640000000000002]
[3.0034442]	[0.2660000000000002]
[3.0766368]	[0.2680000000000002]
[3.0034244]	[0.2700000000000002]
[3.0774622]	[0.2720000000000002]
