[0.02966682434082031]	[0.00025]
[0.02588066816329956]	[0.0005]
[0.029497106075286866]	[0.00075]
[0.02945023536682129]	[0.001]
[0.02945066213607788]	[0.00125]
[0.029450407028198244]	[0.0015]
[0.029450130462646485]	[0.00175]
[0.029449872970581055]	[0.002]
[0.02944958448410034]	[0.0022500000000000003]
[0.03438383817672729]	[0.0025000000000000005]
[0.029300360679626464]	[0.0027500000000000007]
[0.02933398723602295]	[0.003000000000000001]
[0.029344778060913086]	[0.003250000000000001]
[0.02482736825942993]	[0.0035000000000000014]
[0.034614486694335936]	[0.0037500000000000016]
[0.029277338981628417]	[0.004000000000000002]
[0.02930830717086792]	[0.004250000000000002]
[0.029326763153076172]	[0.004500000000000002]
[0.029351124763488768]	[0.0047500000000000025]
[0.02483358860015869]	[0.005000000000000003]
[0.034610013961791995]	[0.005250000000000003]
[0.029279465675354003]	[0.005500000000000003]
[0.029309844970703124]	[0.005750000000000003]
[0.029330377578735353]	[0.006000000000000004]
[0.029345171451568605]	[0.006250000000000004]
[0.02483624458312988]	[0.006500000000000004]
[0.03460875511169434]	[0.006750000000000004]
[0.029279088973999022]	[0.0070000000000000045]
[0.029308738708496093]	[0.007250000000000005]
[0.029329230785369875]	[0.007500000000000005]
[0.02934898614883423]	[0.007750000000000005]
[0.024836127758026124]	[0.008000000000000005]
[0.03460601568222046]	[0.008250000000000006]
[0.029278843402862548]	[0.008500000000000006]
[0.029309804439544677]	[0.008750000000000006]
[0.029329214096069336]	[0.009000000000000006]
[0.029350249767303466]	[0.009250000000000006]
[0.02483691453933716]	[0.009500000000000007]
[0.034605963230133055]	[0.009750000000000007]
[0.029278321266174315]	[0.010000000000000007]
[0.029309980869293213]	[0.010250000000000007]
[0.029328322410583495]	[0.010500000000000008]
[0.029350895881652832]	[0.010750000000000008]
[0.024837517738342287]	[0.011000000000000008]
[0.034605867862701416]	[0.011250000000000008]
[0.02927880048751831]	[0.011500000000000008]
[0.02930967330932617]	[0.011750000000000009]
[0.02932731866836548]	[0.012000000000000009]
[0.029351272583007813]	[0.01225000000000001]
[0.024838120937347413]	[0.01250000000000001]
[0.03460498571395874]	[0.01275000000000001]
[0.029278597831726073]	[0.01300000000000001]
[0.029310126304626465]	[0.01325000000000001]
[0.029327495098114012]	[0.01350000000000001]
[0.029350786209106444]	[0.01375000000000001]
[0.024839072227478026]	[0.01400000000000001]
[0.034604787826538086]	[0.014250000000000011]
[0.0292771315574646]	[0.014500000000000011]
[0.0293103289604187]	[0.014750000000000011]
[0.02932842493057251]	[0.015000000000000012]
[0.02935041904449463]	[0.015250000000000012]
[0.02483994245529175]	[0.015500000000000012]
[0.034604294300079344]	[0.01575000000000001]
[0.02927680253982544]	[0.01600000000000001]
[0.029309210777282716]	[0.01625000000000001]
[0.029328808784484864]	[0.01650000000000001]
[0.029350652694702148]	[0.01675000000000001]
[0.024841294288635254]	[0.01700000000000001]
[0.034601857662200926]	[0.017250000000000012]
[0.02927781343460083]	[0.017500000000000012]
[0.029309759140014647]	[0.017750000000000012]
[0.029329702854156495]	[0.018000000000000013]
[0.02935046911239624]	[0.018250000000000013]
[0.024841437339782713]	[0.018500000000000013]
[0.03460224390029907]	[0.018750000000000013]
[0.029277236461639405]	[0.019000000000000013]
[0.02930903434753418]	[0.019250000000000014]
[0.029329814910888673]	[0.019500000000000014]
[0.029351019859313966]	[0.019750000000000014]
[0.024841654300689697]	[0.020000000000000014]
[0.03460242033004761]	[0.020250000000000015]
[0.02927692174911499]	[0.020500000000000015]
[0.02930934190750122]	[0.020750000000000015]
[0.029329831600189208]	[0.021000000000000015]
[0.029350030422210693]	[0.021250000000000015]
[0.024842464923858644]	[0.021500000000000016]
[0.034600703716278075]	[0.021750000000000016]
[0.02927819490432739]	[0.022000000000000016]
