[2.982562]	[0.002]
[2.5525753]	[0.004]
[2.9515164]	[0.006]
[2.945862]	[0.008]
[2.9459336]	[0.01]
[2.9459362]	[0.012]
[2.9459405]	[0.014]
[2.945944]	[0.016]
[2.9459476]	[0.018000000000000002]
[2.9459476]	[0.020000000000000004]
[2.9459515]	[0.022000000000000006]
[2.9459553]	[0.024000000000000007]
[2.9459562]	[0.02600000000000001]
[2.9459574]	[0.02800000000000001]
[2.9459617]	[0.030000000000000013]
[2.9459634]	[0.032000000000000015]
[2.9459682]	[0.034000000000000016]
[2.9459665]	[0.03600000000000002]
[3.7295332]	[0.03800000000000002]
[2.9186928]	[0.04000000000000002]
[2.181355]	[0.04200000000000002]
[3.7350626]	[0.044000000000000025]
[2.9140012]	[0.04600000000000003]
[2.1894073]	[0.04800000000000003]
[3.7261906]	[0.05000000000000003]
[2.918423]	[0.05200000000000003]
[2.193879]	[0.054000000000000034]
[3.7205222]	[0.056000000000000036]
[2.9205332]	[0.05800000000000004]
[2.1973825]	[0.06000000000000004]
[3.7129219]	[0.06200000000000004]
[2.178702]	[0.06400000000000004]
[3.7363217]	[0.06600000000000004]
[2.9179015]	[0.06800000000000005]
[2.1842313]	[0.07000000000000005]
[3.7267544]	[0.07200000000000005]
[2.9201472]	[0.07400000000000005]
[2.19147]	[0.07600000000000005]
[3.7208724]	[0.07800000000000006]
[2.1709101]	[0.08000000000000006]
[3.741255]	[0.08200000000000006]
[2.9175837]	[0.08400000000000006]
[2.1795366]	[0.08600000000000006]
[3.7312489]	[0.08800000000000006]
[2.9197087]	[0.09000000000000007]
[2.1874242]	[0.09200000000000007]
[3.7244043]	[0.09400000000000007]
[2.9180841]	[0.09600000000000007]
[2.1958334]	[0.09800000000000007]
[3.7182178]	[0.10000000000000007]
[2.1737077]	[0.10200000000000008]
[3.7392185]	[0.10400000000000008]
[2.9176402]	[0.10600000000000008]
[2.1814594]	[0.10800000000000008]
[3.7320514]	[0.11000000000000008]
[2.9193563]	[0.11200000000000009]
[2.1869729]	[0.11400000000000009]
[3.721575]	[0.11600000000000009]
[2.9210958]	[0.11800000000000009]
[2.195595]	[0.12000000000000009]
[3.71881]	[0.1220000000000001]
[2.1731133]	[0.1240000000000001]
[3.7393618]	[0.12600000000000008]
[2.917632]	[0.12800000000000009]
[2.1813283]	[0.1300000000000001]
[3.7321362]	[0.1320000000000001]
[2.9195552]	[0.1340000000000001]
[2.1866918]	[0.1360000000000001]
[3.7256463]	[0.1380000000000001]
[2.915137]	[0.1400000000000001]
[2.1973903]	[0.1420000000000001]
[3.7188406]	[0.1440000000000001]
[2.1731057]	[0.1460000000000001]
[3.7381172]	[0.1480000000000001]
[2.919075]	[0.1500000000000001]
[2.1811879]	[0.1520000000000001]
[3.7301297]	[0.1540000000000001]
[2.9171693]	[0.1560000000000001]
[2.1910462]	[0.1580000000000001]
[3.7230127]	[0.16000000000000011]
[2.9203691]	[0.16200000000000012]
[2.1950564]	[0.16400000000000012]
[3.7174866]	[0.16600000000000012]
[2.1742897]	[0.16800000000000012]
[3.7383478]	[0.17000000000000012]
[2.9177158]	[0.17200000000000013]
