[2.9661467]	[0.00025]
[2.5937622]	[0.0005]
[2.9514713]	[0.00075]
[2.9458234]	[0.001]
[2.9459114]	[0.00125]
[2.9459167]	[0.0015]
[2.945925]	[0.00175]
[2.9459293]	[0.002]
[2.9459348]	[0.0022500000000000003]
[3.4148877]	[0.0025000000000000005]
[2.9326522]	[0.0027500000000000007]
[2.9338095]	[0.003000000000000001]
[2.496373]	[0.003250000000000001]
[3.4448047]	[0.0035000000000000014]
[2.9284678]	[0.0037500000000000016]
[2.930876]	[0.004000000000000002]
[2.9336252]	[0.004250000000000002]
[2.4928489]	[0.004500000000000002]
[3.4474776]	[0.0047500000000000025]
[2.9276943]	[0.005000000000000003]
[2.9306948]	[0.005250000000000003]
[2.9333818]	[0.005500000000000003]
[2.491338]	[0.005750000000000003]
[3.4488432]	[0.006000000000000004]
[2.927181]	[0.006250000000000004]
[2.9305253]	[0.006500000000000004]
[2.9329283]	[0.006750000000000004]
[2.4911246]	[0.0070000000000000045]
[3.448873]	[0.007250000000000005]
[2.9273293]	[0.007500000000000005]
[2.9303927]	[0.007750000000000005]
[2.9331253]	[0.008000000000000005]
[2.4908707]	[0.008250000000000006]
[3.4488678]	[0.008500000000000006]
[2.927071]	[0.008750000000000006]
[2.9305084]	[0.009000000000000006]
[2.9331596]	[0.009250000000000006]
[2.490988]	[0.009500000000000007]
[3.4486592]	[0.009750000000000007]
[2.9272847]	[0.010000000000000007]
[2.9305818]	[0.010250000000000007]
[2.9330823]	[0.010500000000000008]
[2.4909897]	[0.010750000000000008]
[3.4486156]	[0.011000000000000008]
[2.9272723]	[0.011250000000000008]
[2.9304178]	[0.011500000000000008]
[2.9331384]	[0.011750000000000009]
[2.4911525]	[0.012000000000000009]
[3.4484475]	[0.01225000000000001]
[2.927318]	[0.01250000000000001]
[2.9305408]	[0.01275000000000001]
[2.9330986]	[0.01300000000000001]
[2.49119]	[0.01325000000000001]
[3.4483957]	[0.01350000000000001]
[2.9273388]	[0.01375000000000001]
[2.9306512]	[0.01400000000000001]
[2.9329605]	[0.014250000000000011]
[2.4912465]	[0.014500000000000011]
[3.4482431]	[0.014750000000000011]
[2.92731]	[0.015000000000000012]
[2.9306438]	[0.015250000000000012]
[2.9329515]	[0.015500000000000012]
[2.4914458]	[0.01575000000000001]
[3.4481246]	[0.01600000000000001]
[2.9272435]	[0.01625000000000001]
[2.9306378]	[0.01650000000000001]
[2.9329526]	[0.01675000000000001]
[2.49163]	[0.01700000000000001]
[3.4479485]	[0.017250000000000012]
[2.9272366]	[0.017500000000000012]
[2.9306066]	[0.017750000000000012]
[2.9330492]	[0.018000000000000013]
[2.4917502]	[0.018250000000000013]
[3.4477737]	[0.018500000000000013]
[2.9273229]	[0.018750000000000013]
[2.9305487]	[0.019000000000000013]
[2.9331057]	[0.019250000000000014]
[2.4918365]	[0.019500000000000014]
[3.4477148]	[0.019750000000000014]
[2.92736]	[0.020000000000000014]
[2.930538]	[0.020250000000000015]
[2.9330785]	[0.020500000000000015]
[2.4918957]	[0.020750000000000015]
[3.4476926]	[0.021000000000000015]
[2.9272182]	[0.021250000000000015]
[2.930531]	[0.021500000000000016]
[2.9330611]	[0.021750000000000016]
[2.4920845]	[0.022000000000000016]
[3.4475517]	[0.022250000000000016]
[2.9272778]	[0.022500000000000017]
[2.9305456]	[0.022750000000000017]
[2.9329972]	[0.023000000000000017]
[2.4922192]	[0.023250000000000017]
[3.4475]	[0.023500000000000017]
[2.9272704]	[0.023750000000000018]
[2.9305463]	[0.024000000000000018]
[2.9330702]	[0.024250000000000018]
[2.4922]	[0.02450000000000002]
[3.4473429]	[0.02475000000000002]
[2.9273777]	[0.02500000000000002]
[2.9304962]	[0.02525000000000002]
[2.9331455]	[0.02550000000000002]
[2.4922276]	[0.02575000000000002]
[3.44737]	[0.02600000000000002]
[2.9273138]	[0.02625000000000002]
[2.9305496]	[0.02650000000000002]
[2.9331272]	[0.02675000000000002]
[2.4922264]	[0.02700000000000002]
[3.44736]	[0.02725000000000002]
[2.9273772]	[0.02750000000000002]
[2.9305806]	[0.02775000000000002]
[2.9330485]	[0.02800000000000002]
[2.4922192]	[0.02825000000000002]
[3.4473767]	[0.028500000000000022]
[2.9273596]	[0.028750000000000022]
[2.930573]	[0.029000000000000022]
[2.9330118]	[0.029250000000000023]
[2.492268]	[0.029500000000000023]
[3.4472344]	[0.029750000000000023]
[2.9273825]	[0.030000000000000023]
[2.9305043]	[0.030250000000000023]
[2.9330459]	[0.030500000000000024]
[2.4924252]	[0.030750000000000024]
[3.44724]	[0.031000000000000024]
[2.9273338]	[0.03125000000000002]
[2.9305644]	[0.03150000000000002]
[2.9330473]	[0.03175000000000002]
[2.492398]	[0.03200000000000002]
[3.4470246]	[0.03225000000000002]
[2.927302]	[0.03250000000000002]
[2.9305182]	[0.03275000000000002]
[2.9331102]	[0.03300000000000002]
[2.4926364]	[0.03325000000000002]
[3.4468102]	[0.03350000000000002]
[2.9274342]	[0.03375000000000002]
[2.9304008]	[0.03400000000000002]
[2.933109]	[0.034250000000000023]
[2.4928358]	[0.034500000000000024]
[3.4465113]	[0.034750000000000024]
[2.9275997]	[0.035000000000000024]
[2.9304488]	[0.035250000000000024]
[2.9330888]	[0.035500000000000025]
[2.492938]	[0.035750000000000025]
[3.4465413]	[0.036000000000000025]
[2.9273639]	[0.036250000000000025]
[2.9304733]	[0.036500000000000025]
[2.9330065]	[0.036750000000000026]
[2.4932044]	[0.037000000000000026]
[3.4463868]	[0.037250000000000026]
[2.927235]	[0.037500000000000026]
[2.9305687]	[0.03775000000000003]
[2.9330401]	[0.03800000000000003]
[2.493356]	[0.03825000000000003]
[3.4462273]	[0.03850000000000003]
[2.9274435]	[0.03875000000000003]
[2.930531]	[0.03900000000000003]
[2.933097]	[0.03925000000000003]
[2.493282]	[0.03950000000000003]
[3.4462671]	[0.03975000000000003]
[2.9273322]	[0.04000000000000003]
[2.9305298]	[0.04025000000000003]
[2.9331546]	[0.04050000000000003]
[2.4932933]	[0.04075000000000003]
[3.4462733]	[0.04100000000000003]
[2.9273093]	[0.04125000000000003]
[2.930519]	[0.04150000000000003]
[2.9330819]	[0.04175000000000003]
[2.4933987]	[0.04200000000000003]
[3.446185]	[0.04225000000000003]
[2.92735]	[0.04250000000000003]
[2.9304893]	[0.04275000000000003]
[2.933085]	[0.04300000000000003]
[2.4934733]	[0.04325000000000003]
[3.4460857]	[0.04350000000000003]
[2.9275267]	[0.04375000000000003]
[2.9305198]	[0.04400000000000003]
[2.933184]	[0.04425000000000003]
[2.493262]	[0.04450000000000003]
[3.446166]	[0.04475000000000003]
[2.927478]	[0.04500000000000003]
[2.9304636]	[0.04525000000000003]
[2.9329915]	[0.045500000000000033]
[2.493483]	[0.045750000000000034]
[3.4460235]	[0.046000000000000034]
[2.9274402]	[0.046250000000000034]
[2.930465]	[0.046500000000000034]
[2.9330232]	[0.046750000000000035]
[2.4936333]	[0.047000000000000035]
[3.4458125]	[0.047250000000000035]
[2.9274905]	[0.047500000000000035]
[2.9304898]	[0.047750000000000035]
[2.9330504]	[0.048000000000000036]
[2.4937406]	[0.048250000000000036]
[3.4456737]	[0.048500000000000036]
[2.9274487]	[0.048750000000000036]
[2.930494]	[0.04900000000000004]
[2.9331355]	[0.04925000000000004]
[2.4938297]	[0.04950000000000004]
[3.4455092]	[0.04975000000000004]
[2.9275272]	[0.05000000000000004]
