[3.0186024]	[0.002]
[3.150425]	[0.004]
[2.9908166]	[0.006]
[2.954643]	[0.008]
[2.9476392]	[0.01]
[2.9463336]	[0.012]
[2.9460952]	[0.014]
[2.9460483]	[0.016]
[-1.124812]	[0.018000000000000002]
[1.628184]	[0.020000000000000004]
[2.1997046]	[0.022000000000000006]
[2.3088045]	[0.024000000000000007]
[2.352277]	[0.02600000000000001]
[2.3664408]	[0.02800000000000001]
[2.368758]	[0.030000000000000013]
[2.3807082]	[0.032000000000000015]
[2.4077013]	[0.034000000000000016]
[2.3968415]	[0.03600000000000002]
[2.4186792]	[0.03800000000000002]
[2.4340131]	[0.04000000000000002]
[2.4296134]	[0.04200000000000002]
[2.4536958]	[0.044000000000000025]
[2.4533482]	[0.04600000000000003]
[2.4816911]	[0.04800000000000003]
[2.4610434]	[0.05000000000000003]
[2.484655]	[0.05200000000000003]
[2.5116055]	[0.054000000000000034]
[2.5081964]	[0.056000000000000036]
[2.4969175]	[0.05800000000000004]
[2.5232923]	[0.06000000000000004]
[2.530831]	[0.06200000000000004]
[2.541691]	[0.06400000000000004]
[2.5458236]	[0.06600000000000004]
[2.5532088]	[0.06800000000000005]
[2.5632734]	[0.07000000000000005]
[2.5698714]	[0.07200000000000005]
[2.578133]	[0.07400000000000005]
[2.5854852]	[0.07600000000000005]
[2.5884795]	[0.07800000000000006]
[2.598224]	[0.08000000000000006]
[2.610993]	[0.08200000000000006]
[2.6093333]	[0.08400000000000006]
[2.6172633]	[0.08600000000000006]
[2.6289258]	[0.08800000000000006]
[2.631476]	[0.09000000000000007]
[2.6372006]	[0.09200000000000007]
[2.6445205]	[0.09400000000000007]
[2.6521354]	[0.09600000000000007]
[2.6548984]	[0.09800000000000007]
[2.6619115]	[0.10000000000000007]
[2.667892]	[0.10200000000000008]
[2.6707194]	[0.10400000000000008]
[2.6831005]	[0.10600000000000008]
[2.6845162]	[0.10800000000000008]
[2.688252]	[0.11000000000000008]
[2.6958296]	[0.11200000000000009]
[2.698941]	[0.11400000000000009]
[2.7044687]	[0.11600000000000009]
[2.7082324]	[0.11800000000000009]
[2.7133493]	[0.12000000000000009]
[2.7178957]	[0.1220000000000001]
[2.723675]	[0.1240000000000001]
[2.7271483]	[0.12600000000000008]
[2.7325804]	[0.12800000000000009]
[2.734873]	[0.1300000000000001]
[2.740144]	[0.1320000000000001]
[2.7433603]	[0.1340000000000001]
[2.7488074]	[0.1360000000000001]
[2.7522748]	[0.1380000000000001]
[2.759285]	[0.1400000000000001]
[2.75798]	[0.1420000000000001]
[2.7612069]	[0.1440000000000001]
[2.7672424]	[0.1460000000000001]
[2.7698708]	[0.1480000000000001]
[2.773466]	[0.1500000000000001]
[2.7803752]	[0.1520000000000001]
[2.7818792]	[0.1540000000000001]
[2.784402]	[0.1560000000000001]
[2.787029]	[0.1580000000000001]
[2.789628]	[0.16000000000000011]
[2.7926855]	[0.16200000000000012]
[2.796486]	[0.16400000000000012]
[2.7987046]	[0.16600000000000012]
[2.8023617]	[0.16800000000000012]
[2.8057017]	[0.17000000000000012]
[2.810699]	[0.17200000000000013]
[2.8116019]	[0.17400000000000013]
[2.8138282]	[0.17600000000000013]
[2.8163424]	[0.17800000000000013]
[2.8177772]	[0.18000000000000013]
[2.8209162]	[0.18200000000000013]
[2.8243299]	[0.18400000000000014]
[2.8256307]	[0.18600000000000014]
[2.8286052]	[0.18800000000000014]
[2.8314734]	[0.19000000000000014]
[2.8343344]	[0.19200000000000014]
[2.8352258]	[0.19400000000000014]
[2.837696]	[0.19600000000000015]
[2.8405297]	[0.19800000000000015]
[2.842641]	[0.20000000000000015]
[2.8443282]	[0.20200000000000015]
[2.8457236]	[0.20400000000000015]
[2.8470101]	[0.20600000000000016]
[2.8493655]	[0.20800000000000016]
[2.8525815]	[0.21000000000000016]
[2.8534753]	[0.21200000000000016]
[2.8547955]	[0.21400000000000016]
[2.8562267]	[0.21600000000000016]
[2.859186]	[0.21800000000000017]
[2.8620708]	[0.22000000000000017]
[2.8629699]	[0.22200000000000017]
[2.8638382]	[0.22400000000000017]
[2.8660703]	[0.22600000000000017]
[2.8680322]	[0.22800000000000017]
