[0.02980503559112549]	[0.001]
[0.02531982183456421]	[0.002]
[0.02951512336730957]	[0.003]
[0.029458885192871095]	[0.004]
[0.029459567070007325]	[0.005]
[0.029459607601165772]	[0.006]
[0.029459619522094728]	[0.007]
[0.02945963144302368]	[0.008]
[0.029459691047668456]	[0.009000000000000001]
[0.029459686279296876]	[0.010000000000000002]
[0.029459710121154784]	[0.011000000000000003]
[0.02945972204208374]	[0.012000000000000004]
[0.02945976734161377]	[0.013000000000000005]
[0.029459774494171143]	[0.014000000000000005]
[0.029459781646728515]	[0.015000000000000006]
[0.0294598126411438]	[0.016000000000000007]
[0.029459798336029054]	[0.017000000000000008]
[0.02945984363555908]	[0.01800000000000001]
[0.02945984125137329]	[0.01900000000000001]
[0.029459855556488036]	[0.02000000000000001]
[0.029459853172302247]	[0.02100000000000001]
[0.02945988655090332]	[0.022000000000000013]
[0.029459850788116457]	[0.023000000000000013]
[0.029459879398345948]	[0.024000000000000014]
[0.029459879398345948]	[0.025000000000000015]
[0.029459903240203856]	[0.026000000000000016]
[0.029459879398345948]	[0.027000000000000017]
[0.029459879398345948]	[0.028000000000000018]
[0.02945986032485962]	[0.02900000000000002]
[0.029459872245788575]	[0.03000000000000002]
[0.029459874629974365]	[0.03100000000000002]
[0.02945984363555908]	[0.03200000000000002]
[0.029459855556488036]	[0.03300000000000002]
[0.02857924461364746]	[0.03400000000000002]
[0.030346593856811523]	[0.035000000000000024]
[0.029452605247497557]	[0.036000000000000025]
[0.028578431606292726]	[0.037000000000000026]
[0.03034737825393677]	[0.03800000000000003]
[0.029452736377716063]	[0.03900000000000003]
[0.028573765754699706]	[0.04000000000000003]
[0.03035238981246948]	[0.04100000000000003]
[0.029452357292175293]	[0.04200000000000003]
[0.028570475578308104]	[0.04300000000000003]
[0.03035515785217285]	[0.04400000000000003]
[0.02945293664932251]	[0.04500000000000003]
[0.028567695617675783]	[0.046000000000000034]
[0.030357768535614015]	[0.047000000000000035]
[0.02945305347442627]	[0.048000000000000036]
[0.028564324378967287]	[0.04900000000000004]
[0.0303610897064209]	[0.05000000000000004]
[0.02945307970046997]	[0.05100000000000004]
[0.028560888767242432]	[0.05200000000000004]
[0.030364561080932616]	[0.05300000000000004]
[0.029453060626983642]	[0.05400000000000004]
[0.029459903240203856]	[0.05500000000000004]
[0.028520989418029784]	[0.05600000000000004]
[0.030404891967773438]	[0.057000000000000044]
[0.029452402591705323]	[0.058000000000000045]
[0.028521461486816405]	[0.059000000000000045]
[0.0304044771194458]	[0.060000000000000046]
[0.029452483654022216]	[0.06100000000000005]
[0.028523311614990235]	[0.06200000000000005]
[0.03040242671966553]	[0.06300000000000004]
[0.029452688694000244]	[0.06400000000000004]
[0.02851987361907959]	[0.06500000000000004]
[0.03040588617324829]	[0.06600000000000004]
[0.029452643394470214]	[0.06700000000000005]
[0.028516523838043213]	[0.06800000000000005]
[0.030409283638000488]	[0.06900000000000005]
[0.029452619552612306]	[0.07000000000000005]
[0.02850887060165405]	[0.07100000000000005]
[0.030417015552520753]	[0.07200000000000005]
[0.029452495574951172]	[0.07300000000000005]
[0.028500676155090332]	[0.07400000000000005]
[0.030425524711608885]	[0.07500000000000005]
[0.029452252388000488]	[0.07600000000000005]
[0.02850045680999756]	[0.07700000000000005]
[0.030425686836242676]	[0.07800000000000006]
[0.029452316761016846]	[0.07900000000000006]
[0.028491506576538084]	[0.08000000000000006]
[0.03043461561203003]	[0.08100000000000006]
[0.02945230484008789]	[0.08200000000000006]
[0.028485193252563476]	[0.08300000000000006]
[0.03044084310531616]	[0.08400000000000006]
[0.02945235013961792]	[0.08500000000000006]
[0.028479833602905274]	[0.08600000000000006]
[0.030446269512176515]	[0.08700000000000006]
[0.029452269077301026]	[0.08800000000000006]
[0.0284753155708313]	[0.08900000000000007]
[0.030450835227966308]	[0.09000000000000007]
[0.02945218324661255]	[0.09100000000000007]
[0.028468177318573]	[0.09200000000000007]
[0.03045807361602783]	[0.09300000000000007]
[0.02945211172103882]	[0.09400000000000007]
[0.02846336841583252]	[0.09500000000000007]
[0.030462903976440428]	[0.09600000000000007]
[0.02945207357406616]	[0.09700000000000007]
[0.02845672845840454]	[0.09800000000000007]
[0.03046964406967163]	[0.09900000000000007]
[0.029451968669891356]	[0.10000000000000007]
[0.028451247215270994]	[0.10100000000000008]
[0.030475189685821535]	[0.10200000000000008]
[0.029451920986175537]	[0.10300000000000008]
[0.028444960117340087]	[0.10400000000000008]
[0.030481548309326173]	[0.10500000000000008]
[0.029451849460601805]	[0.10600000000000008]
[0.028438146114349364]	[0.10700000000000008]
[0.030488455295562746]	[0.10800000000000008]
[0.029451749324798583]	[0.10900000000000008]
[0.028433716297149657]	[0.11000000000000008]
[0.03049290180206299]	[0.11100000000000008]
[0.029451704025268553]	[0.11200000000000009]
[0.028429458141326903]	[0.11300000000000009]
[0.030497231483459473]	[0.11400000000000009]
[0.029451644420623778]	[0.11500000000000009]
[0.028425264358520507]	[0.11600000000000009]
[0.030501461029052733]	[0.11700000000000009]
[0.029451570510864257]	[0.11800000000000009]
[0.028417863845825196]	[0.11900000000000009]
[0.030508973598480225]	[0.12000000000000009]
[0.029451513290405275]	[0.1210000000000001]
[0.028410320281982423]	[0.1220000000000001]
[0.0305165696144104]	[0.1230000000000001]
[0.029451422691345215]	[0.1240000000000001]
[0.02840522050857544]	[0.12500000000000008]
[0.030521743297576905]	[0.12600000000000008]
[0.02945136308670044]	[0.12700000000000009]
[0.028398818969726562]	[0.12800000000000009]
[0.030528218746185304]	[0.1290000000000001]
[0.029451303482055664]	[0.1300000000000001]
[0.02839252233505249]	[0.1310000000000001]
[0.030534584522247315]	[0.1320000000000001]
[0.029451229572296143]	[0.1330000000000001]
[0.028384790420532227]	[0.1340000000000001]
[0.030542421340942382]	[0.1350000000000001]
[0.029451165199279785]	[0.1360000000000001]
[0.02837569236755371]	[0.1370000000000001]
[0.030551557540893556]	[0.1380000000000001]
[0.02945103406906128]	[0.1390000000000001]
[0.02836965799331665]	[0.1400000000000001]
[0.030557694435119628]	[0.1410000000000001]
[0.02945096731185913]	[0.1420000000000001]
[0.028363807201385496]	[0.1430000000000001]
[0.03056358814239502]	[0.1440000000000001]
[0.029450886249542237]	[0.1450000000000001]
[0.02835793972015381]	[0.1460000000000001]
[0.030569486618041992]	[0.1470000000000001]
[0.029450869560241698]	[0.1480000000000001]
[0.028352358341217042]	[0.1490000000000001]
[0.03057518005371094]	[0.1500000000000001]
[0.029450788497924804]	[0.1510000000000001]
[0.02834754467010498]	[0.1520000000000001]
[0.030580036640167237]	[0.1530000000000001]
[0.02945070743560791]	[0.1540000000000001]
[0.02834280014038086]	[0.1550000000000001]
[0.030584843158721925]	[0.1560000000000001]
[0.029450657367706298]	[0.1570000000000001]
[0.028338527679443358]	[0.1580000000000001]
[0.030589146614074705]	[0.1590000000000001]
[0.029450607299804688]	[0.16000000000000011]
[0.028333630561828613]	[0.16100000000000012]
[0.030594117641448974]	[0.16200000000000012]
[0.02945056676864624]	[0.16300000000000012]
[0.028330016136169433]	[0.16400000000000012]
[0.030597784519195557]	[0.16500000000000012]
[0.02945047855377197]	[0.16600000000000012]
[0.028324341773986815]	[0.16700000000000012]
[0.03060349225997925]	[0.16800000000000012]
[0.02945044994354248]	[0.16900000000000012]
[0.028317677974700927]	[0.17000000000000012]
[0.030610241889953614]	[0.17100000000000012]
[0.02945035934448242]	[0.17200000000000013]
[0.028311734199523927]	[0.17300000000000013]
[0.03061626434326172]	[0.17400000000000013]
[0.029450290203094483]	[0.17500000000000013]
[0.02830692768096924]	[0.17600000000000013]
[0.03062110662460327]	[0.17700000000000013]
[0.029450230598449707]	[0.17800000000000013]
[0.02830350637435913]	[0.17900000000000013]
[0.0306245756149292]	[0.18000000000000013]
[0.02945021152496338]	[0.18100000000000013]
[0.0282989764213562]	[0.18200000000000013]
[0.030629143714904786]	[0.18300000000000013]
[0.02945016384124756]	[0.18400000000000014]
[0.028292198181152344]	[0.18500000000000014]
[0.030635948181152343]	[0.18600000000000014]
[0.0294500732421875]	[0.18700000000000014]
[0.028285460472106935]	[0.18800000000000014]
[0.030642786026000977]	[0.18900000000000014]
[0.029449973106384277]	[0.19000000000000014]
[0.02827911376953125]	[0.19100000000000014]
[0.030649173259735107]	[0.19200000000000014]
[0.02944993495941162]	[0.19300000000000014]
[0.028272416591644287]	[0.19400000000000014]
[0.0306559681892395]	[0.19500000000000015]
[0.02944986343383789]	[0.19600000000000015]
[0.02827064514160156]	[0.19700000000000015]
[0.030657558441162108]	[0.19800000000000015]
[0.02945004463195801]	[0.19900000000000015]
[0.028262262344360353]	[0.20000000000000015]
[0.030666027069091797]	[0.20100000000000015]
[0.028287038803100586]	[0.20200000000000015]
[0.03063138484954834]	[0.20300000000000015]
[0.02944999933242798]	[0.20400000000000015]
[0.028278214931488035]	[0.20500000000000015]
[0.03065013885498047]	[0.20600000000000016]
[0.02944998264312744]	[0.20700000000000016]
[0.028276824951171876]	[0.20800000000000016]
[0.03065169811248779]	[0.20900000000000016]
[0.02944979190826416]	[0.21000000000000016]
[0.028268046379089355]	[0.21100000000000016]
[0.030660526752471925]	[0.21200000000000016]
[0.02944972276687622]	[0.21300000000000016]
[0.02826038599014282]	[0.21400000000000016]
[0.030668234825134276]	[0.21500000000000016]
[0.02944962739944458]	[0.21600000000000016]
[0.02825216293334961]	[0.21700000000000016]
[0.030676555633544923]	[0.21800000000000017]
[0.02944955348968506]	[0.21900000000000017]
[0.028243770599365236]	[0.22000000000000017]
[0.030685040950775146]	[0.22100000000000017]
[0.029449477195739746]	[0.22200000000000017]
[0.028235914707183837]	[0.22300000000000017]
[0.0306929612159729]	[0.22400000000000017]
[0.029449377059936523]	[0.22500000000000017]
[0.028225667476654052]	[0.22600000000000017]
[0.030703303813934327]	[0.22700000000000017]
[0.029449284076690674]	[0.22800000000000017]
[0.028216817378997804]	[0.22900000000000018]
[0.0307122802734375]	[0.23000000000000018]
[0.029449193477630614]	[0.23100000000000018]
[0.028207013607025145]	[0.23200000000000018]
[0.03072216987609863]	[0.23300000000000018]
[0.029449055194854735]	[0.23400000000000018]
[0.02819986581802368]	[0.23500000000000018]
[0.030729360580444336]	[0.23600000000000018]
[0.028216307163238526]	[0.23700000000000018]
[0.030701875686645508]	[0.23800000000000018]
[0.029449307918548585]	[0.23900000000000018]
[0.028214468955993652]	[0.24000000000000019]
[0.030714638233184814]	[0.2410000000000002]
[0.02944920301437378]	[0.2420000000000002]
[0.028205387592315674]	[0.2430000000000002]
[0.030723817348480224]	[0.2440000000000002]
[0.029449081420898436]	[0.2450000000000002]
[0.028199052810668944]	[0.2460000000000002]
[0.030730230808258055]	[0.2470000000000002]
[0.02944900989532471]	[0.2480000000000002]
[0.028191118240356444]	[0.2490000000000002]
[0.030738143920898436]	[0.25000000000000017]
[0.02944897174835205]	[0.25100000000000017]
