[[-0.03892911707575991, -0.023991674277845765, 0.02435813962286393, -0.00042644884114676266, 0.0006243020673580667, 0.000740878659846672]]	[[0.07282224670376129, -0.5708202499688367, 0.2849768765319249, -1.2089732928221624, 2.8995911382627413, 6.393009808019259e-05]]
[[-0.06800994512407853, -0.014709798639777796, 0.04425086765322658, 9.851428784736607e-05, 0.0010326206453038264, 0.0014969943540367712]]	[[0.07281777811359542, -0.5708341739814213, 0.28497922966405786, -1.2090516806945608, 2.8995847172335423, 4.7208807518678464e-05]]
[[-0.07044904877497163, -0.04490723043049253, 0.06328290889549645, -0.0002645386475094562, 0.0009681007830920465, 0.0007278308385625393]]	[[0.07282741466797657, -0.5708512440375163, 0.28499022878285796, 1.2090455083528486, -2.899618864812894, -2.9643861642850552e-05]]
[[-0.0823166049675936, -0.05811807206838493, 0.07877595795417526, -0.00014999465679774984, 0.0009624223030132649, 0.0006415010369847197]]	[[0.07280361979960873, -0.570828443658536, 0.2849784266147591, -1.2089723862467827, 2.8995911199818702, 8.264328398874578e-05]]
[[-0.06784040776583833, -0.050889095298304425, 0.09323745530692724, 0.0001413258089129138, 0.0008338591973334611, 0.000921386295594139]]	[[0.07282014900785791, -0.5708214384170306, 0.2849972495427721, -1.2090518146497695, 2.899584738212446, 4.646378128638823e-05]]
[[-0.05568739139975505, -0.03426567755982608, 0.09519416662863255, 0.000186595563797489, 0.0007356268689976064, 0.001222212502856469]]	[[0.07281512824771276, -0.5708374209282846, 0.2849933584630179, 1.2090119243771082, -2.8996332939874776, -4.760950222951248e-05]]
[[-0.0979234998366512, -0.006648940392289408, 0.09618047462064873, 0.001249304893611576, 0.0018378161245247748, 0.0014962736374034265]]	[[0.07281907095871983, -0.5708308590218021, 0.2849847061851663, -1.2089733606741455, 2.89959157863568, 4.596582409678336e-05]]
[[-0.16328796351149455, -0.05223756211093781, 0.10428321293141334, 0.0009321330477292747, 0.0035401447530159546, 0.0020313065906755524]]	[[0.07281523239987125, -0.5708307889545741, 0.2849930312208356, -1.2090216047012428, 2.8996098010375575, 6.692510247879136e-05]]
[[-0.1511961819953706, -0.030542292224003523, 0.07817241563318526, 0.0015212002331076255, 0.002793251922680712, 0.0024457347209022786]]	[[0.07282570426027728, -0.570822636976407, 0.2849831026517488, -1.208998939941964, 2.8995536838895157, 8.362165986971412e-05]]
[[-0.11123089100125702, 0.054565618957411244, 0.060570332662478736, 0.0025030746903515672, 0.0014668738430268888, 0.002224913583848482]]	[[0.07282571274251155, -0.570832940601059, 0.2849789613204603, -1.2090297824555276, 2.8995809222220954, 4.73355313447723e-05]]
