[[-0.003561302734215769, -0.0019409270606205375, -1.3797100137759966, 0.001969631210532327, -0.00395307690314781, 4.76448984870179e-06]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.0022333786679825988, -0.02974505262432216, -1.282377002364776, 0.04668648347630975, 0.0002640147651039558, 4.147450470606792e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.002495233200398485, -0.028338698748287806, -1.139921363261095, 0.04531439327066135, -0.0002621252370114376, 1.3230455774905698e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.001028155701867748, -0.027505475468892912, -1.0565595061753603, 0.04884745614776999, 0.003864391612291732, -0.0012431787895153873]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[0.0003178401502115014, -0.027797844232070663, -0.9406246376310476, 0.04964381760764715, 0.003491407038328196, -0.0010363902937927162]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.0013055578658096425, -0.02200292918981757, -0.8331662042965468, 0.03834256112463395, 0.0005249791880990564, -0.000939546150805273]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.0018690043986550266, -0.01894133553181619, -0.7371308348578296, 0.03250608088811745, -0.0002128713635554608, -0.0007899404074020157]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.0020365781092680393, -0.019518242662432975, -0.6518283244735553, 0.033301172760507994, -0.00020991698965285455, -0.000612176572075752]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.003508118303663241, -0.014024170536333508, -0.5760374776715261, 0.022325151233065065, -0.002798145261903055, -0.0005648348345991713]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.0038663081801799215, -0.011812796006304098, -0.5084743250881555, 0.018106328348477845, -0.003308199121969377, -0.00046216658882121213]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.003955096152567124, -0.012881321382210188, -0.4485296657307112, 0.019871567460316344, -0.0031280628986340743, -0.00034073725127690166]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.004554604673120883, -0.011512058928992581, -0.3952475821409793, 0.01708049814671575, -0.004131117153263, -0.00027051884725098365]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.004963382286881368, -0.010157912232020906, -0.3478739300772576, 0.01417506315380393, -0.004730728806261967, -0.00020849532022042068]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.0054123606428935385, -0.009057175967455243, -0.30581241770783585, 0.011508945630475456, -0.005373659308571582, -0.00015604024182138025]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.005762122676613773, -0.007870050996026333, -0.2682922736129955, 0.00917588314243609, -0.005961813630577118, -0.00010855217658739972]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.006116025581373748, -0.006970396336219351, -0.2349552313743809, 0.007159093071307336, -0.006502592491745848, -6.937811888756857e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.006547610579637316, -0.0049791012675426995, -0.20535900485384284, 0.002975648733650276, -0.007303273321548949, -4.553724953367261e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.006919785417401012, -0.003367592346373136, -0.17894309269427547, -0.00039415494508818704, -0.007781171059520211, -2.8013112813207748e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.00680147635851433, -0.00527660089553288, -0.15540408719233287, 0.0032547296913505662, -0.007566709488860627, 2.7621030808524486e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.0066018025363651965, -0.006745041139984058, -0.134471661640163, 0.006413139967759975, -0.007061059557931632, 7.191781374951381e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.006973674952428966, -0.0066975837994127435, -0.11590259632758836, 0.005978535055840435, -0.007610960863136356, 8.590466694142133e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.007231140665524769, -0.006311177318105566, -0.09941831305634102, 0.004786547918484783, -0.00799504801670852, 9.807081748141512e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.007917615562764735, -0.002133719060327077, -0.08474536274932676, -0.003545279960300206, -0.009320338233290398, 7.46628698701439e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.00791089273400357, -0.0021931381512823836, -0.07159719588289908, -0.0037567802602732382, -0.009305315734009466, 9.256196025999145e-05]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.00792814973696589, -0.0026343829211991306, -0.05994812217023833, -0.0031100882919604506, -0.009271450501022733, 0.00010679143513836699]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.00795607648684976, -0.0031460161038253534, -0.04953799046783443, -0.002187051951148631, -0.009289659485486892, 0.00011939920430033973]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.008044486452688446, -0.0039673873769004815, -0.040392224761077226, -0.0012207788863958864, -0.009336971494280507, 0.00012796211706509703]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.008042296498035043, -0.004116040685107238, -0.032188981145271155, -0.000985027879091571, -0.009354926572403511, 0.00013594060475238345]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
[[-0.00804006045075413, -0.004406692951719602, -0.024836145067206397, -0.0004594785091733399, -0.009347803616467549, 0.00014249051166655534]]	[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
